it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1000000	-1090.667711429875	-61.623482898822026	-1029.044228531053	264.6867986666625	0.0	17.914222140436536	17.681351035225024	0.06040119084279943	0.002820059406377702	0.026064721269611842	0.08823160746624889	0.03797272253185185	0.01899938036739642	0.04769473843029836	0.0426067732542955	0.012244796463467881	0.00042689786866277585	0.0014411851524796743	0.0019298598367814787	0.0017172970173859343	0.0018245904668990306	0.03245307218692041	0.008337417673190125	0.021291847357348757	0.032935285596755105	0.0031496176484170466	0.001491105943452095	0.007774812598450353	0.004502690974016438	0.0070587035053645	0.009136286823781497	0.007540740896945272	0.0004805815619035543	0.0008865210024874981	0.0009377864439343411	14729.49887000549
1100000	-1097.5110793094348	-65.92934797135686	-1031.5817313380778	264.6867986666625	0.0	16.72598737752482	17.379762820610356	0.025348106524855547	0.055628099738376624	0.00020871700598096838	0.2715975451859855	0.037954167619854935	0.028303986763050425	0.02850023471667549	0.03824281275385332	0.017997811842082496	0.0005110008380563784	0.00045960174434592796	0.001154479747298682	0.007205471482437933	0.0009121435643468063	0.010236944559183746	0.016382408147154894	0.040592123619725216	0.03097587768538182	0.0005287919967901648	0.005764765793586574	0.0016714387346848352	0.0030010708455904677	0.0040278809007345436	0.008755636817239851	0.007276572417905829	0.0005038782187900875	0.00018741550370677924	0.00045859620824171697	14729.49887000549
1200000	-1099.7206879157466	-65.01950664852862	-1034.7011812672179	264.6867986666625	0.0	19.318968304520013	18.14421495363267	0.038017014561161015	0.04960220384915025	0.045530747580600224	0.10731208701748601	0.046284475988802684	0.018900054382066638	0.05319523925690055	0.05020649694330553	0.013207847823116967	0.00022464858795192275	0.001268184104046717	0.000846840036175008	0.008876551822448486	0.0013526297180840089	0.12568646826796018	0.11090606451517929	0.024921412929130103	0.01707382573342118	0.012209809773988318	0.0007822891671928226	0.0027552308635463416	0.004711170580849288	0.004583800808272807	0.008697620761455397	0.006950459700811878	0.0012337489773646397	0.0012498259146385212	0.0005692866484641397	14729.49887000549
1300000	-1102.4892102737656	-65.77832142816175	-1036.710888845604	264.6867986666625	0.0	17.662265386537584	15.851992671423941	0.07669695301140757	0.04339201390929303	0.0077962322303433565	0.14618513892218732	0.045825544316580646	0.020791193585273007	0.03452276064756512	0.02859285354940009	0.01477345650548594	0.001547972017874395	0.0006091678862965095	0.0009295673434196677	0.0021887096820043077	0.0016654769687689626	0.10766161393100068	0.015249989184336156	0.03487395590747795	0.056938156585721114	0.009857347634023843	0.0027902095232545717	0.007147004826609982	0.003962196531798077	0.0037669729064509477	0.00797474596159639	0.009035154371583257	0.001282745561993512	0.0025702165370528646	0.002198773364392146	14729.49887000549
1400000	-1110.0059401323012	-67.13218440592308	-1042.8737557263782	264.6867986666625	0.0	15.838555800247004	18.308978299289645	0.06868523427132035	0.1238589354619277	0.009114195733954385	0.20922784357152033	0.0579591825766921	0.009540052427770195	0.03923728379753679	0.05218002068591617	0.010577393268422332	0.00037359919330313013	0.0020394686461595525	0.000275931192604006	0.005453648838199635	0.0010588842145360315	0.09703039977308922	0.010813319694421076	0.010425209605264513	0.03385124362756393	0.007634315234787507	0.00465847230624433	0.004354960158811143	0.003123978972569873	0.006013819232866746	0.014907894594593173	0.00480667198216508	0.0017590932120538443	2.664449256511073e-05	0.0036346642652573475	14729.49887000549
1500000	-1100.2589927960273	-65.19209195223127	-1035.066900843796	264.6867986666625	0.0	19.431725140186206	18.725019419677192	0.1747577834659841	0.025696771274209492	0.007277865911707538	0.1524731790002541	0.030461837819836184	0.029677243979964765	0.05132116131296322	0.05074983588363591	0.016157554255037593	0.0005599275385231152	0.0022975837891197714	0.0008699415362509326	0.0027434282899556537	0.0006957275257385308	0.05038297915573407	0.10782147208828555	0.014024810844239297	0.0023239734641382582	0.013198221184587692	0.003521603279176891	0.002577700160096271	0.0035125491552774886	0.003590525936605381	0.01576549806147128	0.004893003207144669	0.0018204711534222462	0.0016106568964252184	0.001297021920817895	14729.49887000549
1600000	-1094.5361999897018	-63.381078773782924	-1031.1551212159188	264.6867986666625	0.0	16.699797200295546	19.553037124772036	0.08721254155683313	0.009111646917284909	0.028940132122278337	0.15255188221507743	0.07049786736569565	0.027719039188174057	0.030580045557373745	0.04845383979798497	0.01931930064812141	0.002558373001876455	0.002020425727256641	0.0002622321537051029	0.002963998436447773	0.0016912861608794755	0.03962723688608075	0.03780196315349725	0.0032031494663517755	0.0291880114687217	0.005068064451621889	0.0005611178554012675	0.0030282369929723624	0.004373700533630391	0.004347897332380565	0.010367258582061351	0.00876217422041638	0.00020662983789971278	0.0005388083168573151	0.0032890559512661643	14729.49887000549
1700000	-1089.6678532426313	-61.88726386764896	-1027.7805893749824	264.6867986666625	0.0	17.41916433183009	19.806367486577003	0.058361135556557725	0.026829859334875042	0.03354570126697331	0.13921803944510516	0.030389557932883095	0.025205915638667805	0.032299862080762375	0.043461752657651405	0.015203967170087032	0.0006453529981836452	0.0020337777856259736	0.0011036252658117153	0.004036343267335284	0.002010173596665577	0.055554041331365184	0.01097170989545838	0.0332927284036309	0.03224906132228516	0.009790516115079712	0.005508968921646578	0.004268213905666399	0.0035695788486938516	0.0024525615644627047	0.010789890342188071	0.0064547538044925235	0.0006403557254471584	0.0005783217775415364	0.0006660091012270566	14729.49887000549
1800000	-1091.3150038120825	-61.20371898460413	-1030.1112848274784	264.6867986666625	0.0	19.013591482874286	19.891162483335343	0.07816921290706165	0.030779251061684738	0.004141315432125892	0.15306287650668174	0.04700982178355493	0.018532594028740933	0.03190810629095584	0.048470492130518	0.020999655007400208	0.0013529406420981493	0.0009939084926103726	0.00039020691141044157	0.004393644116539954	0.000822960657757558	0.002396405799819672	0.013365700137731897	0.0169945037488808	0.04573513206290138	0.004533470239865467	0.0032867976153703685	0.006294171584843988	0.0029183622476386165	0.0015133541951192157	0.008292152436153584	0.010679567224188224	0.00044492080959173644	0.0006560577202508542	0.0011854662348323888	14729.49887000549
1900000	-1098.7465368528362	-62.85729647473669	-1035.8892403780997	264.6867986666625	0.0	18.609745436115542	19.366329627018587	0.07624828388193984	0.009308674850155373	0.023483419270222145	0.11615841080347261	0.05844393489319878	0.01997836866090678	0.04204141248606939	0.032696441903397995	0.013186920905428971	0.0006019287664962101	0.004128802190637313	0.0026706185938203176	0.0038942892163340284	0.0022168521666871715	0.16046024507494994	0.024096998763863457	0.015873958371699106	0.004130334889969449	0.008007106973864652	0.0012071778929096607	0.0029285610253911858	0.002526141057653667	0.008177476023756363	0.00630431626541603	0.008823842304906135	0.0012410526687778524	0.0009390314157322327	0.0006974370624424112	14729.49887000549
2000000	-1098.962967514845	-64.7958703345423	-1034.1670971803028	264.6867986666625	0.0	17.059602383936838	19.909883044230494	0.09568316968424391	0.005205881054486369	0.16345350302500614	0.10930999692080377	0.035477529699795236	0.009773918348921995	0.03157598950566233	0.05236848980593599	0.01747025424808008	0.00042004466389889864	0.0014912493800072972	0.0013692022611860178	0.004550846178067763	0.0023119920194545926	0.0854873725332065	0.04142854170458806	0.005501421239605603	0.0015920069032722018	0.017167545482083213	0.0024788665848196685	0.0015504447598475456	0.0028711635665969334	0.003969051595161604	0.014770715937157727	0.005835899843871411	0.0002475672744066187	0.00019046695211726155	0.00045143590013707835	14729.49887000549
2100000	-1094.7775911063563	-60.711500685922296	-1034.066090420434	264.6867986666625	0.0	18.505659988498756	18.381116597005366	0.056515792876706224	0.0002121550619055124	0.04575808940080958	0.021641794086425307	0.04580677694585359	0.03536299496555798	0.028370584401024378	0.037291650319453265	0.01784276151277729	0.000828956273614512	0.0014883676406729164	0.0010951099614691165	0.003006093192248177	0.0015301392693571514	0.01809071019814001	0.030665358137418268	0.053934185723255784	0.0040170621306262365	0.0002078704697371229	0.005473896375620302	0.004584082536579672	0.005847812080275171	0.0042547501163316265	0.007316515895978841	0.009294539712534092	0.0011759956600893614	9.476064885470034e-05	0.0012613276812161113	14729.49887000549
2200000	-1095.871670264198	-63.93840272396853	-1031.9332675402295	264.6867986666625	0.0	19.547670466775852	18.590341239658063	0.07353189203116753	0.0345226563107845	0.11843038953215813	0.0625255115180499	0.040135308067821125	0.02021898455118105	0.04364036091226627	0.047480441550950506	0.013348015662091432	0.0002372882175004498	0.0023337647789393266	0.0009529733784871947	0.005556563848272434	0.002049624198108611	0.030638550956026824	0.015168581779656723	0.13686349838279255	0.0025976697161220535	0.003399254050679228	0.0003084866440167076	0.010702580285489921	0.004699897553428831	0.003006735953745848	0.012437601464244753	0.007927019848577714	0.0008564440304806746	0.000801673487965228	0.0009781807811276397	14729.49887000549
2300000	-1091.5506909164633	-63.01074532855527	-1028.539945587908	264.6867986666625	0.0	19.15519917171841	18.984649456488746	0.10254057838750408	0.024635046827698848	0.062260337420815895	0.0563503692620029	0.04907999494212975	0.008404193882377238	0.027545725365665182	0.04340804698764584	0.01378848345034808	0.001048608160744589	0.002421665322997903	0.0002829532659486641	0.002575782606105807	0.001842178650451875	0.13399633795941238	0.01906242982624573	0.03613042416498036	0.01340266661226937	0.00035658179807466426	0.0017004721779143403	0.002495677442261599	0.0036209816599214375	0.0038636183082926996	0.010994469162348558	0.007479381196460018	0.00021117497133731213	0.0004868572544823538	0.0019465622243199322	14729.49887000549
2400000	-1101.2563322594262	-62.763918399960126	-1038.492413859466	264.6867986666625	0.0	18.018188572334452	17.507905242892996	0.06929136273315169	0.07704572078113929	0.01855405630783849	0.02810968965652363	0.035659332000279355	0.013541770123034499	0.04117507548077371	0.04944256325482746	0.015512059040890733	0.0019201974115342795	0.0035838366884079014	0.0016562511086207238	0.0036893749040822535	0.0012161853421467652	0.06316154001689821	0.04217708457664516	0.043120060052804034	0.04273753384652176	0.002358372449850999	0.004860487773901582	0.008615282979708861	0.0031690184064674326	0.005677672483400161	0.010574787937771194	0.005710573985784849	0.0015504086378806696	0.0009500163362026587	0.001076114235991085	14729.49887000549
2500000	-1093.446763494782	-63.00787347470729	-1030.4388900200747	264.6867986666625	0.0	18.855586935466395	17.104744751840208	0.04486734366054441	0.016532409700829132	0.06033174114561205	0.14107467666636192	0.05711387602846553	0.017983189636128674	0.03533772866840225	0.033997416460711284	0.014002011163604366	0.0012220072608807627	0.0011199847302783958	0.0015262789085592583	0.0037455968366902803	0.0025413738577603623	0.031495204356035485	0.04078623815590077	0.024401378108208735	0.01268328749127468	0.0015376261165576902	0.0032483453987552035	0.010262009765327774	0.003906283113041415	0.0030989396323382553	0.012284719944503444	0.004052761652196508	0.0004613909349277712	0.0015509755918942782	0.000649326646637228	14729.49887000549
2600000	-1097.74290393702	-62.02932686867954	-1035.7135770683403	264.6867986666625	0.0	19.47823939882481	19.692969368315257	0.03678088136154298	0.04583278530534942	0.004739142605413139	0.10585635198895041	0.04531140495982648	0.037678988573548525	0.029360472698203757	0.04238772143536706	0.01630887215475361	0.0011223795173286527	0.0027084631329520634	0.0005648582919209551	0.0029544400450682057	0.0011800274667756118	0.10327310458826057	0.038994672725625276	0.01833156550769913	0.055000077919251975	0.0038910353624612773	0.0006448726588313755	0.015461218300862495	0.0030911372693763375	0.0026683854071191367	0.010879508786728595	0.007443013589444129	0.0014647165473572008	0.0034933445792582193	0.00029055960308716714	14729.49887000549
2700000	-1091.7098688531025	-65.81477836504331	-1025.8950904880592	264.6867986666625	0.0	17.14082768298514	17.151700728011804	0.13132248940132826	0.06533751385069586	0.0012246809184119254	0.14419154302016574	0.055782109502413676	0.01759509419073519	0.034480672623403055	0.04890708563268347	0.015648356369810903	0.00019141525894709514	0.002577874648457736	0.0008862690143056092	0.004120761491503283	0.0020793401380280537	0.019112135776051798	0.04265898425509773	0.02189480723209738	0.001757425371326	0.0009213130994729733	0.00012695036646619064	0.012383734751799297	0.0018532828356334716	0.0041466291944719635	0.009265685104598482	0.009251152287328734	0.00144276958376023	0.0004329892707808784	0.00035090309831174775	14729.49887000549
2800000	-1089.7132495070932	-62.28041505628139	-1027.432834450812	264.6867986666625	0.0	19.98079472104075	19.028706895981962	0.07869916375157746	0.07193408120091654	0.0016337158870770693	0.14897535119305602	0.04884417108249916	0.015008295356520429	0.03763877004476933	0.04496746852332095	0.013101588571175023	0.0006175415349989833	0.0015107874953769027	0.0004615696827123516	0.0071323274054958105	0.0005734246766193926	0.06093527312791207	0.005311753401773327	0.02956980070141568	0.00950119485672819	0.001848610609531842	0.0026713493038431767	0.0032663846625181777	0.002277233788634876	0.0038330010731655864	0.009707228983034862	0.006192493088869472	0.001811880952836158	0.0015335175928161224	0.0020477591643142737	14729.49887000549
2900000	-1094.246945782704	-62.447554727701124	-1031.7993910550028	264.6867986666625	0.0	18.744754420509647	18.03790231641662	0.05576892607035785	0.018969249680192445	0.03620711417831909	0.1254586708076665	0.046989102473375594	0.01782261202023228	0.05116961328424943	0.04434892467806487	0.01669917205704454	0.0015545580263568262	0.0007246811165104127	0.0011164758689772025	0.00476481155377672	0.002029312803903004	0.020291605793873613	0.028827765616845653	0.007103753292421047	0.04808150470966885	0.0027182191096271906	0.00033814522919296385	0.001768198121046346	0.000836413571136735	0.005789659380707238	0.011332973982264098	0.008393609957450535	0.001864806333307742	0.001542973800893688	0.0002233918548520673	14729.49887000549
3000000	-1089.4542205168902	-61.9160040831514	-1027.5382164337389	264.6867986666625	0.0	19.939657386460194	18.23557069974498	0.11055965115710936	0.00821640703612473	0.046969970580811905	0.06118104530758623	0.056147539453495335	0.019015632120643503	0.038291420181654524	0.032648127652334755	0.01230588297719572	0.0013250214195005003	0.001446948764614758	0.00015604709487206157	0.004222129059304624	0.0009744906202242626	0.06890371037668583	0.010378898706393382	0.04044420824309139	0.018706583901143933	0.0039086485992157255	0.0013227686187928024	0.005681999365414016	0.0050722361198386285	0.0027795783125226783	0.008764191715831452	0.0059406350446171135	0.0015034883837411173	0.0005552811926910547	0.0002992754650212922	14729.49887000549
3100000	-1087.9866419534424	-61.971696211424664	-1026.0149457420177	264.6867986666625	0.0	19.98265842853579	19.278140293641048	0.03344687860906658	0.0456539492967331	0.012349827627074409	0.18643456371339154	0.08626839049312292	0.02326314721851418	0.031035942496890297	0.04213852477261617	0.013034680364913037	0.0007414981802949565	0.0017014074573545484	0.0005699348028422661	0.0034946667121294865	0.0017153910818349626	0.042961783514314116	0.004647182803986903	0.005051295478715793	0.029894006235934217	0.0019079088555526355	0.0030003006917898875	0.002906938663268145	0.00327855517951014	0.0030311128837129555	0.012651674561911559	0.008674874564957089	0.0006551840448298231	0.0016846673126931831	0.0004395022206203538	14729.49887000549
3200000	-1099.061575518778	-66.3485413943275	-1032.7130341244506	264.6867986666625	0.0	16.775729658764558	19.392077275634403	0.1526249206924254	0.000671413349088339	0.003452840437713651	0.06864509448058424	0.06453598942841143	0.026269338803202587	0.03826229175695653	0.03975556379742699	0.015726524001521254	0.002576467339957664	0.0020451935539384193	0.000321067303736233	0.006215421080733355	0.0003056335292661492	0.15243430079115217	0.019454936889329685	0.09243547899153712	0.03211238511093846	0.0013169107146740187	0.001180487225743495	0.007776979697683609	0.0012357787502096991	0.0033382664892618688	0.007654136859700651	0.00806613009127237	0.001182252669986153	8.99912456367619e-05	0.0009439410840967143	14729.49887000549
3300000	-1104.2844709702788	-65.511512279045	-1038.7729586912337	264.6867986666625	0.0	16.788609479705304	19.02065744267106	0.15832487680193388	0.05204613487854496	0.020834358115702323	0.14862584225870978	0.055504236766257896	0.023505113774075492	0.02319250098333498	0.049712225965565085	0.013798764966265784	0.00013137140186813423	0.001309288132616088	0.002676402934009084	0.007012665658448479	0.0018489688266473579	0.032781931510114756	0.019374547056724267	0.04190860329556199	0.07895959812638549	0.010236296253214568	0.008221371009294773	0.007613580443819362	0.006075175273866786	0.0035360650955770117	0.010121828157789618	0.007009983649209125	0.0021194802217272355	0.0008470707854425349	0.0010707689292813692	14729.49887000549
3400000	-1103.520364521835	-62.07005837256329	-1041.4503061492717	264.6867986666625	0.0	14.998547145587127	19.926581078691605	0.09116607717160478	0.0477005500192087	0.0067076521973174034	0.10562893066930908	0.05613320781182943	0.019546058657707897	0.0437914455904303	0.030282633438559328	0.019693954555266766	0.0008314947617935008	0.003508324680057843	0.0011389460352683016	0.004793758743917247	0.0007525435383104684	0.0067474542308823575	0.011401255571595223	0.028214980540190386	0.011969156575789818	0.0031364696710675416	0.0065396866135424316	0.013353273610951313	0.00334729856423975	0.003262516118420283	0.012648905796024318	0.004068143480088843	0.00092431406139257	0.0033625562961142907	0.0025874283625917077	14729.49887000549
3500000	-1092.8540300987586	-62.15350973717978	-1030.7005203615788	264.6867986666625	0.0	19.16280812259541	19.008861385978673	0.07157569498018373	0.06814844343810803	0.005715532343810933	0.1084360083912372	0.050327782265351055	0.01786629823695633	0.031288693490899695	0.05485228616812117	0.020141781104191573	0.002358479805142455	0.0009680866474387389	0.001774553266591564	0.0028104691738673254	0.0009657019556478371	0.09288212039712407	0.02205696500242184	0.002491013912699231	0.009620485303561545	0.0034316060667648344	0.0017594141704049542	0.0043893707271357215	0.005069489410431707	0.0031031386382637314	0.007876022844802722	0.008738648832398504	0.001902116296563471	0.0015327015482633202	0.0003646295805412859	14729.49887000549
3600000	-1097.5904944878746	-67.4339284509429	-1030.1565660369317	264.6867986666625	0.0	13.533634479245206	19.222116712564738	0.2377979732845467	0.007236223604047981	0.018639713690936723	0.19925262982033037	0.050397856664024326	0.01987112156219007	0.03544295367426066	0.036945067308894776	0.012679943157303995	0.00045365786167784995	0.0011603236153906716	0.0020682379024335707	0.002796859293976152	0.0022673146982474636	0.06606987262313335	0.0314630528956939	0.025020433239199252	0.004632189522806408	0.004026502672571654	0.009462462109786952	0.002982715125712436	0.003086416795827278	0.006907398479844972	0.006776363957007121	0.006019481214141177	0.0005197256296424662	0.00039930008802472846	0.0013194925351243348	14729.49887000549
3700000	-1091.2577881574146	-61.902871446598475	-1029.354916710816	264.6867986666625	0.0	19.41461752164211	19.598416407806713	0.07719055020619472	0.07918560545606183	0.011954702107674115	0.097064645886764	0.05030502752372859	0.04066450508901578	0.0421862572615747	0.04257528438898806	0.02010334506921654	0.0002436537569429126	0.0012330242216067623	5.356287012022557e-05	0.003355205624953657	0.0020408756266484013	0.04163153862865472	0.02046235487909235	0.002294610257088485	0.0006817200814716061	0.0024167931417916873	0.00020411288378332492	0.005585067915788931	0.005017240213191809	0.001832776756979765	0.008247765718013835	0.0058127170383219995	0.0015489923002051972	0.0007796708600265424	0.0011781987577841688	14729.49887000549
3800000	-1090.050100847627	-65.04608273401062	-1025.0040181136162	264.6867986666625	0.0	19.891459648867542	16.871339347982026	0.15599756954806027	0.123364400252665	0.01406806523155883	0.09581228514028224	0.04704596790839623	0.016204227538852173	0.026828154793122637	0.04193347662736073	0.012857266239847785	0.0007462702060561102	0.0014455138671463543	0.0014917784122587619	0.00207233699115485	0.0012112219465992913	0.05902562008033349	0.003167878848343531	0.005689233265163768	0.014625378450955939	0.0008522066158820376	0.002992482813249058	0.0039404405341028365	0.00327773976816693	0.005485582187582641	0.010012323735678015	0.006402905003129564	0.000848094156907553	0.0009901614731404494	0.00015455407568249635	14729.49887000549
3900000	-1086.8568015380363	-63.82250276753265	-1023.0342987705036	264.6867986666625	0.0	16.143702881903877	19.97489878704643	0.13864183332479674	0.03392611598752779	0.06584734730786206	0.16504746801811854	0.04147792882978475	0.014837887755430258	0.03321300174280672	0.04661666904235341	0.015500293286663308	0.0003186384975800594	0.0005459159474010991	0.0014559439776183803	0.002790867528487686	0.0007761203295504145	0.006358916040175904	0.0023503296475625383	0.0278396250066164	0.0059211334954525265	0.0076978039791223436	0.0011469926730435607	0.005783435482979041	0.00367639250182199	0.0033962314049051407	0.01021578330968454	0.005997528457094241	0.0007407137337552754	0.0003594702424596113	0.0002920154803500088	14729.49887000549
4000000	-1088.3486993056886	-60.807575061682776	-1027.5411242440057	264.6867986666625	0.0	19.462419048166847	18.64051774233833	0.02789865921665725	0.01649541022347105	0.013880060129194963	0.06495139697297485	0.049607817121365354	0.017272701332517924	0.033001977554403525	0.04055679830216131	0.014795913538136432	0.0005007052760403964	0.001259146132886052	0.0001583258573429227	0.003499379614059293	0.002753246290658677	0.052947627931702185	0.08573330001035284	0.038691328960150255	0.011669658468392055	0.0023021227367236046	0.006398068660219049	0.0022712702441324284	0.004728506626902893	0.004128807771365235	0.00821484177410248	0.0064253024008654085	0.0005492463026606596	0.000971616459001524	0.00021583357235289432	14729.49887000549
