it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1100000	-1098.122915229401	-59.2207501078558	-1038.9021651215453	264.6821664762864	0.0	17.75471467825933	19.92136525541512	0.021135193751905288	0.021077056609001207	0.04250640590047579	0.03616776706100915	0.08097662526686229	0.03613657099532442	0.025636192448764406	0.04158662525303358	0.015403729095144116	0.004877279083625242	0.0030029366390000177	0.0015162566239236015	0.0010169050519575065	0.0007014398282206248	0.015736939591005212	0.0014902808790020542	0.022137462247533622	0.0022079235494389445	0.0020431171038047	0.0015301208059465266	0.007349177065430129	0.00030374009333178586	0.0045415047884058745	0.011511363893755488	0.003164076472531555	0.000860591177343584	0.0005195767402580758	0.0015961535337509177	14547.789618307508
1200000	-1100.1512636952073	-62.91273719186436	-1037.2385265033429	264.6821664762864	0.0	19.101820982184485	18.628071075455505	0.14490963926689815	0.017242573112792654	0.03548392508818166	0.08717756723453522	0.07118539774292583	0.04538397162005797	0.026016461605861338	0.03703697596755018	0.013757748205486121	0.004266003170838107	0.0013305253769296563	0.0020131542271212065	0.004007668358581076	0.0009229957069517633	0.05873688970640684	0.002871886123775698	0.01184989956391631	0.023654875188239638	0.0027187335109731797	0.003925373363869182	0.006228913191977563	0.0029862945819449094	0.0029868592472783563	0.01958072165396585	0.004874031544538135	0.00032378767198136077	0.0013814028207127095	0.0001530492723320136	14547.789618307508
1300000	-1105.8095341180906	-64.89484773710379	-1040.9146863809867	264.6821664762864	0.0	18.530041963378466	18.660435106765572	0.2707330353871392	0.0056237391147420535	0.042668266809355274	0.03309830453096464	0.055951460342175775	0.04107285606260253	0.026535068390885673	0.035464951479631225	0.020687104031191506	0.004598023474045193	0.0006476998360706634	0.0009294711868775787	0.005416847634261163	0.002708940291112484	0.07534913690380514	0.012763169241439325	0.006474721073029791	0.04155090095616955	0.011143554048375352	0.00014498806498054146	0.013315313790244193	0.0019382783267111576	0.0029651347112393794	0.016560352707136915	0.0015051247190065974	0.0007201483178970114	0.0016215457637686764	0.001137788228744935	14547.789618307508
1400000	-1098.8074083595423	-62.391601281836905	-1036.4158070777053	264.6821664762864	0.0	16.300711808018008	17.59477097476264	0.10456838261992725	0.009911678185372468	0.035409848467575014	0.016918551206372368	0.08061581289728018	0.02443251940903309	0.035140071450382566	0.03484006793843376	0.017529486496201018	0.0044894456852294625	0.0024157800159586066	0.0012711234269721186	0.003433816760711211	0.0012411470182961183	0.003685658910514463	0.020449725488202647	0.026703102928080712	0.014635413263246739	0.0047161060055409204	0.0004964817501749724	0.0038969220749963695	0.004794025001144243	0.0057545187640130795	0.013461366072510986	0.005369181030856842	0.001189553331823593	0.001205163965232846	0.00019632520492344924	14547.789618307508
1500000	-1098.411683855036	-58.306101605540825	-1040.1055822494952	264.6821664762864	0.0	19.93980569604026	19.361905789074434	0.10402377559906384	0.01904100771061944	0.012443354562380918	0.04037374445625038	0.04434164318335139	0.02319749695471805	0.02874381211312744	0.03776056578395895	0.015053073416886824	0.002421715123514661	0.001421791824423509	0.0030512793090462054	0.005005760565902918	0.004115439530667782	0.0034449541168658717	0.019696881055019915	0.01997065001015231	0.012340695680401421	0.00807677697111603	0.0019605766136287983	0.003880392244736367	0.002203812318758121	0.004218909705496777	0.012431041802563757	0.0048066318326147085	0.001675569908587087	0.0019256213070842764	0.0004015545528113372	14547.789618307508
1600000	-1100.1727088857965	-61.63859317418308	-1038.5341157116134	264.6821664762864	0.0	19.131737437471976	16.23549095455757	0.014875537363755829	0.017298181369280245	0.011188550547514399	0.0420856513539672	0.08175768599587835	0.05270157961894738	0.03963957726745364	0.036827225658247156	0.01524610084008306	0.0038767929027086145	0.0028856997695744864	0.0015961821177989867	0.005692132517411014	0.0006300726141648488	0.02170134198687407	0.024380061836823196	0.018724048076388042	0.037696150433070084	0.0035989867453207806	0.0035776991886672686	0.004863366703604594	0.00047648555047111	0.002962292130418282	0.013469816928970903	0.0035567492076508515	0.0011829138069768094	0.00027406058100331736	0.0010994623726347905	14547.789618307508
1700000	-1098.5346754766033	-63.62515124893165	-1034.9095242276717	264.6821664762864	0.0	15.821146905389739	19.629979757601397	0.10041827901681788	0.049997059564456915	0.0980174242565546	0.04084003595695119	0.11760624565690765	0.044928037028367396	0.02219803339122351	0.038591418930744865	0.016639513052060587	0.0021772484333213676	0.0012136294482067796	0.0009446348269854252	0.0036929087829470266	0.0009973491927269028	0.02288181866202626	0.003037800787252111	0.014546406645933619	0.0015313129348842234	0.014288741607913342	0.0001441150864476765	0.004611176808541238	0.0020627401000274503	0.003263749974313982	0.014347798547594414	0.0053733736529574016	0.0005485416702701003	0.0007180361064175316	0.001301016485367111	14547.789618307508
1800000	-1103.022729267445	-62.84349010437942	-1040.1792391630654	264.6821664762864	0.0	13.905176413435605	19.88596376055806	0.02084335410488327	0.0039419990555598205	0.023353648889829104	0.032809725852014394	0.1041664371899478	0.042917668178301664	0.03782841196352917	0.04381429053067358	0.02046548802327698	0.0032607938092392764	0.00043340163350513836	0.0019089246462683424	0.002574336269754106	0.0011265915875585252	0.005756143377615623	0.018367126277405093	0.012129767114133504	0.045335060164820064	0.0086520336019006	0.0006217610558351502	0.013111531985861435	0.0022617484806097816	0.0029270601275812034	0.016601416475588278	0.005240673931096816	8.520635935708505e-05	0.0002633667401534063	0.0004345145190098344	14547.789618307508
1900000	-1099.4244017777942	-63.24608970250606	-1036.1783120752882	264.6821664762864	0.0	12.617779034109965	18.842056325516406	0.019706378469974667	0.022383701539039822	0.004123505553305376	0.038836371287695765	0.06188580502435387	0.033497840349039625	0.045279948127774125	0.030234601565096497	0.012957854828080238	0.003970741295049307	0.0008255058882446191	0.0004794845085409061	0.00281781331035851	0.0008582244911348166	0.02995736347020073	0.0021436882023986303	0.005502706627430023	0.01546943745880692	0.004329225698589163	0.00349657996312307	0.00478089322043181	0.0009034640904768275	0.001577641076173017	0.01393466121392858	0.0045632133448482255	0.002182342078111632	0.00029931683702268634	0.0008674277540595892	14547.789618307508
2000000	-1109.0868662009962	-66.81011244531697	-1042.2767537556792	264.6821664762864	0.0	10.394929459390815	19.293672332760693	0.06548573757136865	0.02606385756010673	0.01964655332727272	0.03368774012110987	0.05454396771885986	0.036076397241862436	0.03137749342859796	0.04767108599742999	0.01908430239320138	0.0032084856516347003	0.0005166526120261591	0.000804512377131949	0.004517834087254659	0.001963505079950516	0.07101244451518161	0.02566031374328583	0.01600894805187477	0.03371526864894319	0.00020689136434232617	0.004784709512189427	0.0030767566212175994	0.0016796674648613538	0.0022174583600258614	0.018040304657136436	0.003860330272052017	0.0024986085641207976	0.001585237376841587	0.0035101622648308854	14547.789618307508
