it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1000000	-1094.6249766894357	-62.613185263891026	-1032.0117914255447	264.642369308778	0.0	17.371280169658693	17.93534689335857	0.05160304776835642	0.011597796755330566	0.03681968388846756	0.06368548628431014	0.08311958857730134	0.04250776757629073	0.04985594746584002	0.047362300026646854	0.013629600452039953	0.001172399936133913	0.0007394828654641373	0.00038117109721378414	0.004104213163718411	0.000961663172036963	0.0007571097567719345	0.009279527843364705	0.0012650850271236902	0.010942661892970855	0.019909645544957246	0.0001742789638757351	0.004201398749602274	0.0008229686375317845	0.003058525914140655	0.01133190715142748	0.006954687458269425	0.0019385860459331294	4.368887400302681e-05	0.0025677342990425463	14906.05402037226
1100000	-1100.3614671651317	-65.12484709916124	-1035.2366200659703	264.642369308778	0.0	15.903268266843046	15.748386212491049	0.12928942023567214	0.0318949914134659	0.002765732437233638	0.030000104583495453	0.07501633139569401	0.020707335056802254	0.03692241044552313	0.037954135755335544	0.014682013425847566	0.0015104821272671986	0.0010586797616117993	0.0021072398909405725	0.008821795577069722	0.0013386699336726414	0.05252263569469932	0.023426360726757117	0.002849901490425817	0.025775954202295892	0.0024984226056678246	0.0032344509081161025	0.0077542888908287465	0.004663969777345439	0.005452085738576434	0.008355955068364769	0.00983033333417653	0.0015306332615271367	9.93214057354103e-05	0.0006929953578922809	14906.05402037226
1200000	-1105.5039166860738	-67.10563036713258	-1038.3982863189412	264.642369308778	0.0	17.36640790288998	12.27100944879951	0.11774937195983927	0.009438295790948039	0.0260035695378666	0.019480563926208068	0.030335170964997462	0.04206910079436264	0.03985380613995677	0.042317850432860675	0.019129532675348535	0.00045625679640838476	0.0020406830377746087	0.000268937116414423	0.0071026447414523864	0.001998170102770678	0.02915673095702264	0.0040616604889357165	0.03251773392331228	0.01627540365505135	0.017089564593914183	0.0004163047619777428	0.0037562389518483595	0.005872517040063199	0.0029194435346912456	0.01385788323784966	0.008887520608814614	0.0015402569744987825	0.00018713695817781188	0.0009258578820465986	14906.05402037226
1300000	-1100.8036685986713	-65.73970654886318	-1035.0639620498082	264.642369308778	0.0	17.945437780500736	19.289695459962203	0.2930969779493093	0.07782899331905904	0.05677308437543836	0.008888990434084896	0.07692435435439245	0.032059553790652805	0.02545095670080453	0.05077987937163254	0.011102941288124725	0.001431005447958442	0.002408602139533313	0.0011070854018180674	0.002654486453708474	0.0019803637455180424	0.016261776179286477	0.029405514712196313	0.03543143776690519	0.012414922367326114	0.00016417254654095212	0.0003743199883617891	0.005527683627156831	0.004263341025165672	0.0025950589922914213	0.006755066373913165	0.015184990250512788	0.0012192536320051715	0.00014234586510610236	0.0009899721290881319	14906.05402037226
1400000	-1093.0468005547837	-63.987988209529945	-1029.0588123452537	264.642369308778	0.0	17.058874680049556	18.68757629575538	0.08010925164790149	0.004104336882899039	0.00888259882371765	0.009054192112709648	0.060820846963006665	0.044018213718445116	0.02751115760385872	0.04096857599786975	0.01035442455338219	0.00046387100086866644	0.0007248059416185093	0.0002585517606022859	0.0028827876277472196	0.0013605904563298804	0.2098745341749425	0.009472414902407177	0.01857643787247006	0.008923013636004399	0.01343973863986234	0.002262147153303416	0.005048873337893559	0.004247111138726017	0.0032996645249406733	0.01007695717475167	0.009573718461866276	0.0008440802604383459	4.76497722084129e-05	0.0008357636849100323	14906.05402037226
1500000	-1103.881132189875	-62.3596155789524	-1041.5215166109226	264.642369308778	0.0	18.869346638593164	19.89194281201277	0.03015636385096712	0.005577334165139339	0.06245912162735811	0.09032540669677326	0.06981557827177985	0.025266967265227685	0.03100972389622978	0.04722533384700548	0.012690048261409884	0.00034368856690518613	0.0028294466394017345	0.001125851195925746	0.006914934780581778	0.0005086515497644649	0.052417810837235485	0.0412443307305381	0.10760622601087808	0.0018493529026358862	0.000939073647679881	0.001954002613397166	0.0016958124638931373	0.003343467189247672	0.002699424235794363	0.012658660884779365	0.011058207379802504	0.002426339105321185	0.000590021220829749	0.005778843897492029	14906.05402037226
1600000	-1090.959712084996	-63.864178037289406	-1027.0955340477067	264.642369308778	0.0	19.00222365463727	18.447770930332034	0.18253770338273367	0.07124643401144061	0.0488208225669275	0.03538670687672874	0.06294304822790443	0.028651862051002643	0.04125652270926013	0.04599548411748348	0.015501534461104517	0.001558472254090758	0.0014264347071239972	0.00048086310521819927	0.003439623844511641	0.0007931615829132868	0.040121286529257415	0.008947711039908445	0.004606035796445847	0.035754819380621396	0.004142146720671063	0.0012331199363264335	0.0031999005953684905	0.002642752032350224	0.002837900670511462	0.01111902471861589	0.010205632258761142	0.0010810306362105497	0.0003310412028800204	0.0012794941954947018	14906.05402037226
1700000	-1094.6528599872256	-64.93346523382456	-1029.719394753401	264.642369308778	0.0	17.77712261124959	18.424444672388336	0.2461084621437921	0.03008811354655919	0.02206724488751324	0.05164374727606284	0.09754160480287953	0.02150815232968906	0.02925466443579804	0.04635645149468022	0.018493885647823262	0.0010199168530068946	0.0009084947300686296	0.00035505720547884356	0.004265686286834699	0.0021722469409692527	0.05037582870979748	0.008194780813941743	0.01468116986550216	0.010240018685271444	0.011304214762667998	0.002583236041546985	0.0034560106203652065	0.0017061400432129034	0.0040800866373422295	0.010067167881286395	0.010662424055047515	0.0004833309784866585	8.15864337533469e-05	0.002697211149654937	14906.05402037226
1800000	-1093.5504906081467	-62.48578648255801	-1031.0647041255886	264.642369308778	0.0	19.808679610284106	19.185220240872503	0.07885563916203937	0.020124792727612865	0.060222265790674315	0.09257486514834867	0.07297967916943243	0.02868245734975329	0.041323861993214125	0.05089007257432448	0.01686282911183443	0.0005352347240031232	0.0025934531121240265	0.0013460062977485514	0.002679584350135878	0.00046892849274302365	0.0021467308544295413	0.07338795922755359	0.04041323157552131	0.0036621023103262213	0.0037487322451722053	0.003354227326656374	0.0061300190897539235	0.003658322606433958	0.0022791883065558806	0.0068510472966436375	0.0079277854541867	0.0009882295822263463	0.0001757395090451239	0.001003993606744683	14906.05402037226
1900000	-1098.075860189352	-62.685910327189035	-1035.389949862163	264.642369308778	0.0	17.559343089362123	19.31762082251387	0.1490039102124363	0.003265754787808737	0.02029249883341152	0.091201596299389	0.08649807604499428	0.021986393047737193	0.021678221195114686	0.042040901502806274	0.017676093409685897	0.0011470274414340238	0.0039014168741135827	0.0017698825206897317	0.004766310860102879	0.0022436510305359945	0.05348483066170311	0.000593543280104407	0.02554576391157835	0.0010575553391367566	0.007434423140142643	0.0017977866236002426	0.007351036030568062	0.0035558876601203262	0.005106163579423192	0.010928483523302125	0.007634366636254222	0.0008766769479077215	0.000461001740953572	0.0006813489076369603	14906.05402037226
2000000	-1096.2506494648503	-61.02977423063925	-1035.220875234211	264.642369308778	0.0	17.27996175327836	19.181524173894744	0.08098863107238521	0.010703829156373721	0.029914515782903477	0.029246112876265048	0.06223779579343793	0.03851956782590761	0.046654479416406526	0.033433408943880534	0.017719960402772995	0.001059781866593168	0.001281840404539484	0.00338977457868035	0.0034183233354502145	0.0017548814570432685	0.009592971444424689	0.012466885982558585	0.027799983079859498	0.027684851582862217	0.024363043667064557	0.0030650128508073514	0.002125615172682886	0.0016912537185082939	0.003064293730277405	0.007889779960977006	0.008636925319202961	0.0001851612673921886	0.00017548404087972542	0.0007035090195828489	14906.05402037226
2100000	-1094.1353301855145	-60.464236911979484	-1033.671093273535	264.642369308778	0.0	19.682507420033605	19.11084159138245	0.056350178621365786	0.011256994603034047	0.0020713352399104085	0.07087445126386092	0.08093650166183836	0.045100826874001645	0.0327583157494732	0.05532727824597873	0.013650158473319478	0.0007984114789372391	0.0009607392750776759	0.0027053042613173857	0.003141178923138636	0.0007584724190061732	0.01789645776742032	0.024383071295504335	0.004589816430294497	0.046875397120185285	0.007088248124383288	0.0029720504085243332	0.004834128683772761	0.0009857774153631035	0.0017044829586177943	0.009661128819304124	0.008889406660239154	0.0016229727303657556	0.0002498686144694406	0.0021519325335689478	14906.05402037226
2200000	-1098.1843011145297	-62.51988446404404	-1035.6644166504857	264.642369308778	0.0	17.67859933517862	19.493509663213683	0.0766855711853991	0.14847462110381676	0.010417792592939097	0.021137532071872765	0.08137902888338666	0.01572000741184512	0.03844192290498073	0.041956969289160984	0.008704577513724318	0.0011040755039193404	0.002807338726963797	0.0021383136919638037	0.003724765756538415	0.0016942937569138382	0.0045098643081098715	0.04114140158522958	0.047586186329078475	0.009214780560931337	0.0009012866108591926	0.0014660848703602278	0.004470561395755797	0.002344384449994211	0.003567591331505402	0.00729915584203605	0.009052765503243443	0.00028041355469638423	0.00048137919823680885	0.00040476997321967214	14906.05402037226
2300000	-1098.6943937428969	-63.094518356266335	-1035.5998753866306	264.642369308778	0.0	14.357015062255089	19.92405067273301	0.10683122534162628	0.029158653581944766	0.03323842446837412	0.02277066110822546	0.07854299370160046	0.029509207714541165	0.03203390329671209	0.040979223918987236	0.014461360247554915	0.0006192302061702438	0.000623854745504105	0.0016563458530603995	0.0025150003977563195	0.0015643589322448972	0.04755207425683646	0.005051339272792161	0.04750067738073673	0.0037946635620368877	0.006089473746847398	0.020299410262062296	0.006152479471672427	0.001739488994456138	0.003370412948211567	0.007243822232596522	0.010438320249371368	0.0013188643633965848	0.0009731444797211921	0.0022889734963577463	14906.05402037226
2400000	-1105.5570783834864	-61.29708644341041	-1044.2599919400761	264.642369308778	0.0	19.672992433330645	18.908909930876835	0.046526367661377036	0.003066877777575739	0.05213176599515532	0.021857260843730193	0.06739745832721761	0.032777283463531426	0.04584075223883466	0.027544189982728708	0.014966530426180014	0.0010775499078786723	0.0014350697720525289	0.0008651113874608159	0.0025274752126465514	0.004051260219836412	0.04444667931239604	0.05046888320539151	0.025995077816015396	0.09501941275885847	0.020240249188375845	0.0031438940899940226	0.00791013996174029	0.003147378833084732	0.002793307014600066	0.00997273477167313	0.008518657629118461	0.0012599482207531572	0.0009280440023421955	0.0022027945938284652	14906.05402037226
2500000	-1096.5993812456072	-63.422386100401525	-1033.1769951452056	264.642369308778	0.0	19.295301541010744	19.405578779807193	0.20752242079213054	0.002322477390373439	0.03152825766368766	0.05195519268580361	0.07755891016770636	0.03317397087771519	0.038713599469886506	0.03480055883271929	0.012387611407760906	0.0014370898920141595	0.0013804560707758903	0.000283608974060785	0.0028827125482742914	0.001241303478262381	0.00010766736798915207	0.013319898395291525	0.09072179809203693	0.005676506786997452	0.0030199526429303333	0.005628600429991307	0.0059014548267784725	0.0026480690413088408	0.0015696233719138248	0.008900263466282891	0.008896157996177441	0.0003181113044280128	0.0008892064417359501	0.004533720124644705	14906.05402037226
2600000	-1095.9709700881854	-61.992897237924865	-1033.9780728502606	264.642369308778	0.0	19.679962842132866	15.651168985942798	0.04340600064848693	0.07694167446791066	0.003086116250170833	0.02174334502807904	0.05598173834810571	0.03452986993301849	0.032028245706182415	0.04255589600577073	0.012753566490804774	0.0011511998644313766	0.002272069598742058	0.00030709708778515533	0.0038854778053662472	0.0011394999450535077	0.02834972648578933	0.024769959479540603	0.006093382007780645	0.01674636775700195	0.01881662527143182	0.005104927619748686	0.006349650787661157	0.004664382157701836	0.003757367089626884	0.008327385652143575	0.00568185598385965	0.0002020677604130938	0.0007644976332453523	0.001649219650520353	14906.05402037226
2700000	-1097.8634816328126	-65.40370438991965	-1032.459777242893	264.642369308778	0.0	12.506531316516057	19.212533274288244	0.15730602578750816	0.06535705090917614	0.013915974325986144	0.03327811672994836	0.061720944190094246	0.02813320546036319	0.04397558805431253	0.040291476827829624	0.021660885343370656	0.00022922448642565416	0.0017733572828217078	0.0011997754486282645	0.0016452561188206416	0.0011242627295711565	0.019234942858291176	0.03864411267693346	0.006808832906070433	0.0009188818504955216	0.0022102534921081165	0.0015382237203815541	0.0012893604878679611	0.006079824446260232	0.0033454678509599817	0.009263948500467278	0.00649277635237608	0.0014789887166107851	0.00045410841906235426	0.0012809547142675402	14906.05402037226
2800000	-1100.2118434294139	-59.745477873506616	-1040.4663655559073	264.642369308778	0.0	17.59797838640529	19.532785564364517	0.005914443533093138	0.05037882846123212	0.020860136301675804	0.014608564257980964	0.057498729503381446	0.03413338755508218	0.020478187514835586	0.04334188381981746	0.0093479413184584	0.0032010453146229766	0.001670348870579129	0.002195305089860706	0.0051349400853327246	0.0022161304994994784	0.04342182879670478	0.06694239518982656	0.0010769541945351204	0.0024327180665288817	0.0037124427069971555	0.0030849346423767344	0.006134165401584229	0.0020546735506779858	0.0024253888580814844	0.00987017316137183	0.009707833172037161	0.0012034015473825173	0.00018144348087272368	0.0019006603631802153	14906.05402037226
2900000	-1096.7780300643985	-61.8169519559503	-1034.9610781084482	264.642369308778	0.0	17.40359390796189	19.982872409669287	0.01774773037197359	0.04048399562732073	0.09911894554496188	0.06279365305543198	0.09069601935231576	0.02433858892394579	0.0323369874755485	0.04754870038233444	0.016517664692649585	0.0014432550650667207	0.00175504419121435	0.0010813905181229848	0.0029859837291465593	0.0002972636174783628	0.01712790695051536	0.011996140560021842	0.04740363987514964	0.026253151003983125	0.002602734270445447	0.0051572800856480305	0.008218706803589654	0.004030025845638323	0.0037717044453776313	0.009746319833756305	0.006523972794912854	0.0003671769793456025	0.0003853186867711741	0.0014649540066385197	14906.05402037226
3000000	-1094.4187958534146	-61.488480039659436	-1032.9303158137552	264.642369308778	0.0	18.790240602940056	18.573256408177777	0.046646103950750514	0.023007168481869875	0.032613678734693716	0.08754541077285391	0.05236319512242962	0.0328661758755347	0.028532334573804045	0.05004185563133817	0.010821397371736628	0.0011489116906689685	0.0021620382349708854	0.0005584152182877716	0.0031928929686890306	0.001467362888771109	0.05425277766789435	0.010043380951793232	0.04935212510830403	0.012600434706140133	0.0016985741310641383	0.0043157277027180965	0.0010526497985048732	0.0007067608397195973	0.0032280360190693118	0.005135160959738372	0.008740127340305303	0.0008483109437730165	0.0003914810626281931	0.001274391387868809	14906.05402037226
3100000	-1096.2775493567008	-61.545507907519095	-1034.7320414491817	264.642369308778	0.0	18.609076534352532	18.205208349326877	0.1157541704840099	0.02413980274901131	0.058902779095531876	0.02787336664797316	0.024713914373063264	0.042546173556143554	0.03109884364902325	0.04981519775981435	0.013546816099132164	0.0020374673974501234	0.002245656429252532	0.00037517578302182305	0.0048171656454625055	0.00042683325364042035	0.04659158345477031	0.01464751999606104	0.007365269691483052	0.0013393160371034227	0.005836647759530138	0.0006204482888980808	0.0011489740157724273	0.0024015154614592535	0.003462250597727666	0.009332219380167298	0.00804250316016485	0.001237308563242866	0.001039291238217334	0.001852999482435184	14906.05402037226
3200000	-1098.2244327538785	-62.03596384123577	-1036.1884689126427	264.642369308778	0.0	19.591165917891974	18.582389964917994	0.047499958769764	0.04442355311957167	0.0233030849890748	0.10980779782779361	0.08504028293642235	0.03783014051387478	0.041541421970251145	0.03844213493268205	0.013449968703182913	0.0020774858183247448	0.004075908614444378	0.0009901430608538879	0.004983097615328178	0.0017485336032428537	0.07443053241112685	0.019993398583713094	0.0028389773110009857	0.002608953533307034	0.006528991846916861	0.0008361364561061876	0.004862552427523489	0.0021126332028472434	0.005942513157244147	0.0055062086192928	0.007620282302846092	0.0011386423201864798	0.0005501665693166856	0.001092226164614253	14906.05402037226
3300000	-1098.838220974334	-61.89004135344389	-1036.9481796208902	264.642369308778	0.0	19.315974875719885	17.90289512771243	0.08897194080808656	0.006924117310917295	0.023893407076253845	0.0952182303743508	0.06862427512753264	0.020731045941370325	0.02398364911599228	0.047457908166196	0.016191056118401013	0.0013576740300997024	0.0005187963124604978	0.0002618296969857973	0.0029106720507630825	0.004418315513372145	0.00013686509686549489	0.04156055278733563	0.008452696975598946	0.0015980244739266364	0.00015024140974425625	0.009633435980917556	0.004329653084123291	0.006247184877852595	0.0022854226381607587	0.00908704215574156	0.008577351421838979	0.0015172134174327	0.0008828365152166226	0.0014306021863643929	14906.05402037226
3400000	-1100.5040810773776	-67.45030754301423	-1033.0537735343632	264.642369308778	0.0	12.143297239142974	19.106757010398027	0.27519497297254025	0.0069023149273014376	0.0018971853783266936	0.006555820083516047	0.06285902000161898	0.03368267025735926	0.030704571870330953	0.04463698193049063	0.017826993481409967	0.0020494726022048486	0.00031613046473142275	0.0007445741766821656	0.002713052685498352	0.001311184187924381	0.05188758700419804	0.02579798435689851	0.03768507092680533	0.012423834828268681	0.0008775765054768923	0.004187330217871753	0.0026929308780155796	0.0033223358719812047	0.0038979048562406094	0.00887326792393451	0.010069763300480185	0.0033618054597227315	3.8407785440319867e-05	0.00031934295966167247	14906.05402037226
3500000	-1094.4318197925465	-62.82790556088784	-1031.6039142316588	264.642369308778	0.0	17.41753787913739	18.541134297895496	0.16386957111943565	0.002657516645719402	0.025219314383727102	0.05321344323901993	0.05056942556200298	0.028863271713043853	0.03670361835802235	0.04397575512583391	0.012190549755585723	0.0006621966394768199	0.000672521657176716	0.0007015747318762422	0.0035121254033837943	0.0013072419418403325	0.007584561059640953	0.06016754197001383	0.026953163375119847	0.015100484908866096	0.004626168178405217	0.009450962789480257	0.005946583553807308	0.0040877665688968425	0.003974911533744765	0.00860122073664298	0.012626996746969649	0.0006605394654397173	0.0012841840283037691	0.0019432985235832863	14906.05402037226
3600000	-1102.6254683669356	-66.14955823730075	-1036.475910129635	264.642369308778	0.0	18.123204858710668	17.844749917216753	0.29519813523133137	0.041960042545445754	0.04525416081110035	0.04464370163507897	0.07662393746000502	0.011058239964601365	0.03206947664116819	0.05390900254585651	0.017778616674037562	0.0006934682011352891	0.00010647186677713836	0.0026811910432331665	0.0030519861173557124	0.001659288752711175	0.007959166115201272	0.02494863066364574	0.011756825942405435	0.00114204045909837	0.0026439440503190498	6.098399835450499e-05	0.0038377190410266216	0.003543942434133704	0.0015755232582761014	0.010394891361404058	0.007813646681319465	0.0008782519079078137	0.0005178854197918928	0.000631389869864152	14906.05402037226
3700000	-1092.644410654057	-60.49880799486182	-1032.1456026591952	264.642369308778	0.0	19.421983704064438	19.88231621349836	0.04940785778521587	0.015095424914967384	0.01353171485377633	0.051832624010194055	0.055520361234279975	0.04922192714449846	0.039990621860184844	0.04188113201268102	0.013456520327653456	0.0009122294639037114	0.0013651892440361196	0.002268194776655778	0.0026645067874180974	0.0008712297542475715	0.0474179253391039	0.08014970561945843	0.0033614552988932463	0.007126846009341671	0.00024457733517307376	0.0026370391793653866	0.011469618515546412	0.001501153645818651	0.005698108948779462	0.007031663979818044	0.010780581586586575	0.001154615149756296	3.729043444750392e-05	0.0007606470266406301	14906.05402037226
3800000	-1094.2129651927432	-62.16562486316144	-1032.0473403295819	264.642369308778	0.0	19.5207124318156	14.873484546637698	0.061189835289453993	0.0003937752593508397	0.013887743217809846	0.02882484902253651	0.0603005752191048	0.03620836638186784	0.036405877260835294	0.0319002427979787	0.013613187171229554	0.0003677903740803799	0.0007272048218251724	0.002381371773480836	0.0022307228762075506	0.0005505869915487394	0.02567695228404133	0.009702553053993675	0.011127296866556278	0.01227336238932787	0.0009395005429129561	0.0070634274818263025	0.005047185951001516	0.0028728529156823676	0.0016037007310560274	0.009633055803925497	0.007782101293704549	0.001345782142783814	0.0013361553903227786	0.000657698585159338	14906.05402037226
3900000	-1092.1724147825591	-60.81654112897783	-1031.3558736535813	264.642369308778	0.0	19.045614546471235	19.559820649306438	0.1325609652720945	0.018610797302779546	0.039946330814576346	0.01093376920808981	0.037098754848108206	0.018313544474748554	0.03775050528998935	0.05282006698381359	0.014106424029656629	0.0002974260269254651	0.0011142177087581076	0.00042832572874498565	0.003418435301864288	0.0009726392427907181	0.03252345888564713	0.023528454758623522	0.021994932673308907	0.045482072671184114	0.007381856811401955	0.001343655055302623	0.004752159628481197	0.002592765731692511	0.004795585352332227	0.009724439489184368	0.00827008704250623	0.0007875031962478658	0.0001920280276052368	0.001961026243971899	14906.05402037226
4000000	-1101.463369909431	-66.9427611722865	-1034.5206087371446	264.642369308778	0.0	17.549666351987533	15.36853282550905	0.1886305884224126	0.023198943314987005	0.05515525506035302	0.06917099782300228	0.08848988190177418	0.03729532159024063	0.029331298652254152	0.05222173664063798	0.01781398567595482	0.0008774784622795963	0.0012473470435316518	0.0012693648749539236	0.004693622940033715	0.002686311402216921	0.03648960145063169	0.030217115335724982	0.024021777363077777	0.010595453378112196	0.0036711545860438105	0.0008234962546430059	0.008812087072309576	0.0031958007630668423	0.005613160604396026	0.008360010560854062	0.008814666546414256	0.002424168551251128	0.0007481077899657816	0.0012830783743184935	14906.05402037226
