it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1000000	-1103.3387532444742	-60.4169569315665	-1042.9217963129076	264.45945732595095	0.0	18.01915883428352	19.35955393028586	0.03752903176281838	0.05246213608471091	0.01819055607734325	0.05530669034374055	0.05139337704584293	0.020696859983395093	0.04005983912881147	0.038018937417974324	0.02499104396380511	0.0004352858088622997	0.0010366440631233785	0.0014700941855242404	0.004562918979682497	0.001062504599876909	0.05894394008036701	0.006520896903402469	0.0048765649158734395	0.013385213619010688	0.017814433986394772	0.002616450046331442	0.00541163440584893	0.00141262248397087	0.002665060268544661	0.008049921602778795	0.011942222045493117	0.0021844264590173226	0.0009976408916933667	0.00044068182220774796	14808.387811323286
1100000	-1102.3719851934052	-62.557761795310256	-1039.814223398095	264.45945732595095	0.0	18.756931261219613	19.428314221577114	0.15223354563098643	0.014639539637912079	0.019890285526819314	0.07331999328958802	0.05043914723597505	0.027062944509774825	0.04048761782944019	0.04297015715140647	0.022256344162867057	0.001709777804244227	0.0010461975425308098	3.399981065252191e-05	0.004472682533087777	0.0016566573177467297	0.015175451834418945	0.061701990442140205	0.019723775131041055	0.022134841149717865	0.00048255838251261176	0.002306273300258095	0.002617499288249466	0.0034871393186920348	0.005194883806126486	0.0071911433863895745	0.01034744333754554	0.0015831692499682305	0.001184994347429047	0.00016914192633797666	14808.387811323286
1200000	-1103.6581595221696	-64.28162194862261	-1039.376537573547	264.45945732595095	0.0	19.9367779257515	19.857281814195645	0.23912011150147475	0.07072152197653703	0.06120147003136017	0.07310233035800202	0.10682077557031869	0.025589130277858838	0.03637701416345937	0.030456202664275775	0.017684941580596542	0.0027789546865138303	0.003122994171600209	0.00035128112897416186	0.0030964284181964393	0.0016963627767649242	0.009671392819783485	0.012831546434713051	0.02201834901049505	0.005424579689685644	0.0039113499418191545	0.0024248642668684554	0.0021723840016901505	0.003958478240720167	0.005267202277497646	0.009901556757164708	0.008306620251150351	0.0014055949554254567	0.0010634676410281269	0.0009748464880806852	14808.387811323286
1300000	-1100.0902826014433	-63.24974164144078	-1036.8405409600025	264.45945732595095	0.0	17.76797154265149	18.601897560204286	0.12370030886968882	0.04852064976669188	0.003292402701602314	0.08743666062953379	0.055600077920331496	0.02017183091247806	0.04110926282331631	0.04291426014849454	0.01551465552931846	0.0015530100223273887	0.0010948718499276004	0.0014764275797459138	0.002158000263076648	0.001120137566529409	0.036214680148641584	0.004922994403706717	0.005652345247603187	0.042843646823705006	0.004505818679747732	0.0011410898761504793	0.00041546570325570953	0.003969476677908459	0.004092983585045957	0.00863270937528725	0.010026155915291211	0.00041926054624077334	8.793632437952097e-05	0.0003212357141592558	14808.387811323286
1400000	-1101.868626097243	-61.81609980564836	-1040.0525262915946	264.45945732595095	0.0	19.09811530262077	19.746979783382166	0.1174251166438663	0.02792424648481902	0.02351753969029444	0.08426562830272596	0.0606719859597742	0.0165193680637209	0.02724145896401651	0.033938157641410054	0.013242681708766933	0.0010218328995141926	0.0013206700525645004	0.0013263112058155668	0.002683787226848368	0.0005837559976695743	0.03984422034393322	0.03878954677860105	0.013545887678990995	0.045690705241271154	0.004004764972943021	0.0006651033809132684	0.0073308823900127915	0.003560466270527342	0.003077891698845435	0.00991591988932547	0.010311651136747597	3.607834255622842e-05	0.00201696424564083	0.0005554705779657665	14808.387811323286
1500000	-1102.0075777614668	-61.58384257326881	-1040.423735188198	264.45945732595095	0.0	19.577440840355028	18.69071124269223	0.02571123361114482	0.052913928716137495	0.008424946557889267	0.12876960532873233	0.0906991448946499	0.024733886735798214	0.026867512333155916	0.03155398967841189	0.017696491081910813	0.0006683541318383781	0.0017095737760258088	0.0005745386830053758	0.0022184153784208845	0.0015885611574750378	0.005767861804528382	0.04041283339499945	0.02652134878842688	0.03187070862437855	0.005244758956983819	0.006542143128456352	0.0022785798193243377	0.001717430058661211	0.0026234609512813104	0.006760274031594776	0.007805530030368706	0.0008040174245960851	0.001811679924898352	0.00040897747954435863	14808.387811323286
1600000	-1106.5810612713517	-64.16086735815833	-1042.4201939131933	264.45945732595095	0.0	17.216266263462284	18.42335060233266	0.03531971173829405	0.030724614122382803	0.0489639417318839	0.08616944018682557	0.08664901260763441	0.018873974901685183	0.046804321686633316	0.03470199890464122	0.019837085558808733	0.0006909627540260498	0.0025352341456695653	0.00018819838760824182	0.002384477611261091	0.0045158766644472	0.07102276602671775	0.000513056487221451	0.057391699314244135	0.040198196863986485	0.016881483997355912	0.0014496850488074	0.002389161783964075	0.002479589954402117	0.004448440710271818	0.01043099273888268	0.008784781014232954	0.0013880470391255352	0.0003002482324096289	0.0004243971979619075	14808.387811323286
1700000	-1108.251874788664	-63.756322561805334	-1044.4955522268588	264.45945732595095	0.0	19.471609037250964	18.743211304922205	0.035650881867017974	0.035721451817237605	0.06542419311657297	0.11421506067926619	0.08647098567303498	0.01802593318915694	0.03931222018514625	0.039585005792384796	0.015257292144088448	0.0009301878574208669	0.0004092224836100493	0.0013623248273139936	0.0019141628055595933	0.0034523438391832126	0.14331106737114532	0.021760980261010268	0.017693184428673295	0.008862667234418337	0.00030647173528569713	0.0016067998270043174	0.0025974616818809242	0.0029972234535246304	0.0024412900967662322	0.005032910953591447	0.0075795517448137275	0.00311230996851242	0.001144455603933485	0.001953551619193999	14808.387811323286
1800000	-1106.9647530525565	-66.58777938008626	-1040.3769736724703	264.45945732595095	0.0	11.828997961499473	17.81702179936295	0.07600292419501634	0.039873940487612995	0.02163033595351149	0.1445058650367936	0.06657761668189302	0.011020126774330296	0.037948941250360635	0.03246113620372069	0.016467544344129028	0.0008415637062989966	0.003853518374303843	4.3807118117744036e-05	0.0033342673281226936	0.0012525585302119544	0.013621263953252112	0.011105338013694255	0.0207642845262793	0.004706202204514263	0.0006269606354711412	0.0010480401788327714	0.0046528694918079	0.0018705786683469628	0.005006878089872699	0.00588774398255416	0.006487120205550917	0.0024920708079235548	0.0007061211206461783	0.0016789323484271005	14808.387811323286
1900000	-1104.3375388710115	-63.04921423723138	-1041.2883246337801	264.45945732595095	0.0	18.814921251207597	19.082718538178717	0.04939108527248301	0.007630034849297861	0.040738971710597476	0.09440974847961614	0.0389699539180416	0.02057200954050195	0.04437078065829031	0.03295054992373387	0.018953466790356116	0.0010018801391424423	0.0024134357528938794	0.002757978049088662	0.0016866818655087972	0.00120022296160389	0.14603447001555045	0.028299357709346953	0.05824135474555901	0.004536555270449341	0.001043273600293681	0.0032875201128618214	0.0063668916937528516	0.0007869900771382086	0.005788875352210194	0.00954200467881468	0.010654776388850193	0.0002896679450533159	0.0007351483220972672	0.0005420433233245623	14808.387811323286
2000000	-1104.48926405151	-61.01000711812469	-1043.4792569333852	264.45945732595095	0.0	19.858825058377953	18.83323545378178	0.04102061988116812	0.014332514464258175	0.00827507084904016	0.06993029434017045	0.0835032157753019	0.02257141159761584	0.048542286618895716	0.04291255524419092	0.014804713115686378	0.002488824317872317	0.001259175262945418	0.000791056370978014	0.001408328880956109	0.0034178555752337756	0.06804073140324675	0.012099042812778078	0.05223187694683475	0.025999514148012215	0.007603429309800451	0.0014764316863190086	0.007261424922229278	0.00816732343477959	0.003938151072524039	0.007396086185060299	0.007825626960639456	0.000882327214051488	0.000356882106627049	0.0011715933708313947	14808.387811323286
2100000	-1106.9358850589124	-66.64212599943826	-1040.293759059474	264.45945732595095	0.0	18.343448386137318	19.077956074324717	0.19845842046532927	0.030508419694640784	0.05399770474220415	0.1046438092151328	0.04231440357652893	0.015205143772629636	0.0366241146576303	0.03906254701716727	0.018614765123945567	0.0008259921445180834	0.0025367069131326755	0.0004539376973488622	0.0030389445823192124	0.0028543710684730897	0.18072713844762603	0.00510519657452198	0.04783249146779632	0.018745691806088028	0.002350116787028352	0.0008051408629468341	0.006562649312778115	0.004328115700511172	0.0028983508826970253	0.009398172145579578	0.012218893633786742	0.0011990910963160196	0.002613785639734511	0.0004469048939233904	14808.387811323286
2200000	-1096.773284018403	-61.65095705062893	-1035.1223269677741	264.45945732595095	0.0	17.335220462045758	19.68280060584978	0.05226053410829542	0.02981445352797339	0.0026879265568926624	0.12045942579118418	0.08831456308869952	0.02394132263955733	0.03669935124315007	0.0430533369899971	0.01844274638165462	0.0014810191778130706	0.002370534854378094	0.0002925240748879371	0.0031303308562943915	0.0016440557396611563	0.0017887453592540668	0.016102791273152648	0.0292983901514887	0.00234726714356036	0.009000597401677381	0.0011197023991481511	0.002334277026316305	0.001422698955889517	0.002022304178878633	0.007850337823583313	0.010542371525013958	0.0004804835528986296	0.0012037371569009125	0.0002746700266332063	14808.387811323286
2300000	-1095.9232321778131	-60.26270207188196	-1035.6605301059312	264.45945732595095	0.0	19.604535311381618	18.532776915885943	0.06688615503700472	0.0005819413326529686	0.022360254377248173	0.0754368055219718	0.0691327127911674	0.01293349280753049	0.03667664008184466	0.045985400798036584	0.018399539259107166	0.0005199564187997473	0.0028969289355184813	0.0014014935567850842	0.0027424240762676097	0.0005667803591051877	0.015530472264992915	0.0003528040479938972	0.014968199632826367	0.003007216571941473	0.010723753446163081	0.006259286785079167	0.002027536403718149	0.00253066898915783	0.0028614623681166326	0.008981473751864557	0.008571883831088757	0.0006596053949368139	0.000692919298993495	0.0008193689064505521	14808.387811323286
2400000	-1102.2452494396944	-61.41055282616023	-1040.834696613534	264.45945732595095	0.0	19.346615168037786	19.8548698553803	0.11164326574541089	0.01101726453045082	0.02723385378644593	0.10512506921259951	0.0433193826043585	0.024810697867953767	0.04642999508598108	0.034235946426578456	0.014613785874157481	0.00031563751966448653	0.0017739952333451522	0.0008299934762789844	0.002478558025107576	0.0020667462224735677	0.014411134390487789	0.0698008021205208	0.021088138288713042	0.011651419323022582	0.0041723644732543355	0.007041736661326801	0.002423497760604926	0.001443366956730276	0.0068834118708787665	0.007978958735514206	0.009008442203951828	0.0015823624335233118	0.0005202440930644835	0.00023785726931362886	14808.387811323286
2500000	-1110.505268948082	-63.0916624548303	-1047.4136064932516	264.45945732595095	0.0	19.374053917839664	19.700639255903713	0.08974108476209425	0.03421387015664367	0.009636866645616792	0.05615193984060206	0.12537882515335702	0.021572555487448738	0.04704567089965203	0.051044749752313726	0.020393060427986182	0.0008952490446210974	0.0025274049287081924	0.00013933875134216914	0.0012328995872763968	0.0017326446620355492	0.09137433700621408	0.04446725086390196	0.00888090153166989	0.009713587192279508	0.023049972153331922	0.0012096647878663562	0.00897356928663552	0.0027592926169180665	0.005518955045592413	0.010531384137336291	0.007263576448149564	0.0018416078815512943	0.0001970645774401479	0.00120723363021274	14808.387811323286
2600000	-1117.724570910193	-64.32060498636784	-1053.4039659238251	264.45945732595095	0.0	19.150429965001464	19.94832844434724	0.13772642443758829	0.060936741091749805	0.02886121496374292	0.05188522553194626	0.08591711470991631	0.011327482506184065	0.040917465842843524	0.03147447313874317	0.018527142468522387	0.0024506535242395486	0.002554766122301192	0.0014093996905879885	0.007124758249067224	0.0005615038687610713	0.03904420182568496	0.09281250959222459	0.09483943123015867	0.0010268470814354788	0.01657523479391847	0.004052529993738686	0.0033214701885189825	0.006895049689603286	0.0035205312227462693	0.008787298674611725	0.016419474914472	0.0024095168606951094	0.0008704500320363767	0.00031506199110737	14808.387811323286
2700000	-1098.6500511744066	-61.58431364843793	-1037.0657375259686	264.45945732595095	0.0	18.500707801951197	19.167258670883374	0.0324807542982823	0.011185434667709649	0.08512544869440776	0.07664003528205002	0.08595385542537874	0.01924752004941444	0.04444265162691052	0.031935384535072255	0.019481237305380036	0.0008871795200972344	0.001048940756821836	0.000817808344968485	0.0037195489064161037	0.001745100261095842	0.019637997065903866	0.011946735101165533	0.0010830662540298513	0.051791754704295416	0.0006035911568970564	0.0012189622371465984	0.0025051978392275098	0.0014405163056868389	0.005027918270291239	0.0065379145115967595	0.011607550245162235	0.0014152517576331595	0.0008386658162902437	0.000941884796166305	14808.387811323286
2800000	-1106.3722058167561	-64.00606045809602	-1042.36614535866	264.45945732595095	0.0	19.15038686349646	18.71757480850267	0.1161618021784785	0.0403717008259501	0.04236063987939678	0.044178911635188514	0.08304008428574824	0.02837054434923843	0.036840623226423626	0.027571001293487073	0.01481873737863607	0.000679487795127089	0.0008672013785818596	0.0005905406321461586	0.003837532027792794	0.0012307040898911052	0.07556099307829106	0.004822154921447073	0.08639867378785902	0.029429444100482885	0.00032037053193144057	0.00021072302826254016	0.0010929623049814941	0.006009605587092809	0.007085357078646206	0.008561927646694192	0.007395237685711607	0.0005995973806868637	0.002223885924594764	0.0009021392831742004	14808.387811323286
2900000	-1101.9152799613194	-61.723877104304705	-1040.1914028570147	264.45945732595095	0.0	19.43504509112933	18.34891727863622	0.06574430212434755	0.038090891185072355	0.04818934026705093	0.021618372828867752	0.09397065598868524	0.02716336300077877	0.028865445828045237	0.03762336791787473	0.01459640866045149	0.0007872988569774331	0.001122931467168213	0.0015797995347430513	0.0030229641757706905	0.0012769825720536252	0.08011067179303252	0.022835680594558955	0.004575512455587781	0.011622970746658287	0.005204269254989337	0.0010842678253851453	0.0043857362639418696	0.003419762333379518	0.005078975053823334	0.008645398843843147	0.015535072657732615	0.000260379254707334	0.0004586951327440322	0.0005539169833869071	14808.387811323286
3000000	-1107.9826967035908	-67.53972541593535	-1040.4429712876554	264.45945732595095	0.0	19.266117382365685	17.700689875790776	0.31874756958038736	0.10034254334498682	0.025531530551221468	0.042024087662883645	0.06760747139497862	0.036955705219545054	0.050732965089576865	0.0328414259063477	0.024445039522810574	0.0014273937704826815	0.002041236837882978	0.0010433552566549644	0.004586823847047315	0.00043936423106582503	0.00045475980606233147	0.026678309018986556	0.03997375933303847	0.009900460498219337	0.001754628851365915	0.0012998542215256605	0.00529062880171929	0.002444425025135495	0.0029021592747765015	0.009815862537259051	0.008725234201276777	0.0013966796228651723	0.0006750272652986677	0.0004666301013099966	14808.387811323286
3100000	-1109.0694870506911	-66.08795743254701	-1042.9815296181441	264.45945732595095	0.0	15.136011717782827	18.403782461568696	0.0811707377451606	0.05045737591383834	0.025238002898898645	0.031010336818621097	0.07148619819365973	0.018012990190056793	0.025726837025471454	0.04013445501479467	0.011105383187348687	0.002315526864971869	0.0016759000668011466	0.0017009240788615192	0.002453958172623911	0.0009297393561748424	0.18851542221178286	0.02744691605328004	0.027313820306507117	0.006701262519894467	0.02061053824762823	0.00018790735541486346	0.0019881328235743546	0.0030925274813370022	0.003594047454299842	0.00796269341629965	0.010112582555125607	0.0007208631589056417	0.00014866701981720057	0.0003375768092975156	14808.387811323286
3200000	-1106.4126570909664	-64.40071633948773	-1042.0119407514787	264.45945732595095	0.0	17.502863241651394	18.63098016800385	0.19798964322649187	0.021717266715447527	0.014761277225023198	0.0866588801442274	0.04887769121025902	0.03363472145787953	0.024473952163879275	0.04122363662962632	0.02050289802834467	0.0025531708791743752	0.0013661666918306956	0.000518148152554091	0.002575198008711416	0.0019000623243852334	0.057442092869637036	0.06453873648584017	0.007434275889402712	0.005463727228761564	0.0015374042504216544	0.0006183293860999667	0.006350502140169298	0.002645297497254622	0.0052556261313157215	0.013338921701703664	0.008370285791624934	0.001874345183877846	0.0013523926923603327	0.0004878897368271167	14808.387811323286
3300000	-1100.9036101366053	-60.76335050767446	-1040.1402596289308	264.45945732595095	0.0	19.57116092312232	17.49838789903379	0.023773769062082853	0.02037932633241297	0.02679759457409131	0.05492549178620277	0.06667153108621512	0.014336487888544322	0.03943504439390493	0.031786309607459574	0.01569018733783313	0.00048706850535416076	0.003185850344287096	0.0006089270142147672	0.002468011188095151	0.0010429721331824053	0.016812320185901626	0.0750596666437657	0.020080565367118396	0.0024195247700504225	0.01343139173354902	0.001176336684846227	0.0016706178362066602	0.0013907332938813478	0.004701133119225173	0.011759083665282825	0.012274880292988621	0.0007765760597464963	0.0013602197297097696	0.0015129136947271444	14808.387811323286
3400000	-1107.5854006881557	-64.7585552545483	-1042.8268454336073	264.45945732595095	0.0	18.863893948456028	19.38081934739638	0.17255846523456678	0.035417614865598246	0.02202038297419974	0.030494680746250842	0.07183828753369229	0.032886865914399516	0.03151999293373327	0.045929377330331284	0.015387635051410891	0.0018142817407126013	0.0015683848785652426	0.00022115057374424461	0.0030080606450308316	0.0009555855679566457	0.15375067810798043	0.006310833795851991	0.002357413051804559	0.05198463867581884	0.007260192953876605	0.0006015817370632385	0.0062214521138232014	0.0016956908661526263	0.0026942761251479777	0.01366247225037939	0.013546111190740402	0.0014049261581683002	0.0003905847411742796	0.00031301978081560693	14808.387811323286
3500000	-1106.515697120292	-65.0648714000888	-1041.4508257202033	264.45945732595095	0.0	19.981163099019035	19.383809072391323	0.17473131937628822	0.03276016023310188	0.028833765892784947	0.128564439859277	0.07809854794186633	0.027291851986012833	0.02361122452005675	0.0346859964186258	0.014884674648344804	0.001028216140163176	0.0025139057080513704	0.0005594789711012515	0.0026426750895440494	0.001908039152882351	0.10784355842055796	0.044635782404747665	0.04386106472456953	0.005252771163387121	0.0017985864139749164	0.0040346171072544205	0.0014920694385752652	0.0013460214315665013	0.004761318535074058	0.010807783711628565	0.005967251463353278	0.0019109410818241945	0.0009416592555567177	0.0011676340155152146	14808.387811323286
3600000	-1098.7349832715622	-60.30360098754568	-1038.4313822840165	264.45945732595095	0.0	17.775779631583173	19.54944707333862	0.01990585261579507	0.025676128751229522	0.09483587949442623	0.030026416422946085	0.07628460344817727	0.02467753331705403	0.0440575342964429	0.033351423959906805	0.01565506104164115	0.0006773268220351748	0.002151271766792618	0.0006323984341983175	0.001708205044418251	0.002472025648800129	0.02063083795865646	0.015970045897185592	0.018219836264744788	0.004984612332299561	0.00463745418193118	0.0024274193182762427	0.001298046193824922	0.004078663364280329	0.005654359098515145	0.007142467118128957	0.008100520987814788	0.00032908409347056055	0.0008647376552641633	0.00100502135238303	14808.387811323286
3700000	-1097.4479538576259	-63.25268766125811	-1034.1952661963678	264.45945732595095	0.0	17.505538535372146	19.981931335152783	0.08859549986850884	0.00934611692694758	0.012029186718833792	0.021893122668523946	0.06240787748949247	0.022328285794699997	0.048505865889316525	0.037725595208122395	0.015062290928360443	0.001521264871481525	0.001158070942190745	0.0011233269538111375	0.003355148629393336	0.0015418336973496457	0.21168380406460938	0.007312454777495004	0.034417876753893774	0.0030664227985152627	0.0019523972122835714	0.0007028010212449952	0.003410206335339764	0.0041461879505033505	0.003118582306651188	0.010615937864838578	0.008223851417079124	0.0006052189765968356	0.0011535082957397096	0.0008650071870202796	14808.387811323286
3800000	-1108.177283371475	-64.1504296022719	-1044.026853769203	264.45945732595095	0.0	18.889383291077483	19.938325239949574	0.2255063836483168	0.07081590289497106	0.006332573633033395	0.051953601476449764	0.06696854779471255	0.011256673117936914	0.05572502720282656	0.034461333318729116	0.020874530441162577	0.00036993153623410307	0.0020801031014404062	0.002257878803301108	0.0039186001547628115	0.00045055106406511654	0.05992421817607629	0.01730483336496559	0.049636160067573584	0.008456921658261951	0.0032034913841237464	0.00032108690497600185	0.002530573491457461	0.007672768860791058	0.002901251127446623	0.008022593726760441	0.013658880717012635	0.0012172255561900378	0.0009207267007697308	0.001853324645694612	14808.387811323286
3900000	-1110.002332019749	-63.024117522949126	-1046.9782144967999	264.45945732595095	0.0	19.324302652398462	18.920355453156002	0.06147073512535702	0.04148048080106766	0.020913515550162458	0.06760178301132386	0.08620339360059368	0.02760106091398289	0.035499712958821976	0.03706994171675354	0.014829092346845244	0.0004812732319147574	0.0032760443747454565	0.0015065050578130772	0.0034578258022435137	0.0015233512444860111	0.053698256988313826	0.056854091885687734	0.10582593784743845	0.004560250730270763	0.00667986474992508	0.00015279927615600538	0.006959817285294747	0.0031285155238517	0.005078099600885544	0.008273928476052617	0.008173900310003809	0.006042845438600453	0.0017787533467044684	0.0010777817464444077	14808.387811323286
4000000	-1103.233811808677	-63.22683438634934	-1040.0069774223277	264.45945732595095	0.0	18.838881281284582	19.888080389120674	0.208403749765436	0.0035892644662903	0.013789120084593924	0.07310891123214916	0.07035640521202433	0.02540574726761979	0.036898869281467066	0.03720606842101859	0.017837918106073356	0.00042811072157990346	0.0013499891117805473	0.00038594371312767846	0.0027501041716371053	0.0029515143891385193	0.09194599665661948	0.018008121213780395	0.006942954937070586	0.026489543760988384	0.001955204965520754	0.004243372015499363	0.0027491071068442147	0.005503691670762217	0.005956140250437929	0.0119972010392978	0.008351524656882063	0.0017120242448870455	0.0018960639150840998	0.0017205396731067137	14808.387811323286
