it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1000000	-1105.7283109738025	-62.24045732866994	-1043.4878536451326	264.5971853613011	0.0	18.771078935024	17.421643318730517	0.03918094124838854	0.0018802314134652772	0.04368276340235352	0.06694160037071116	0.08860085256247	0.01377242824589229	0.03245619799292425	0.03582743640682726	0.020905931444066893	0.0007160009838904992	0.0006148907283622508	0.00041551237953179763	0.0054273565221690115	0.003127106222643168	0.06193107253409999	0.025792322725832772	0.005668827415446571	0.0316206274298424	0.008715516526828416	0.00044394702280178475	0.006560814495719682	0.0076276981457461136	0.005735490538844388	0.008053738309526546	0.009415130174747986	0.0008518244010465285	0.0012631217047074405	0.0015138403765053128	14672.376383234692
1100000	-1104.3885112276516	-63.59111311038611	-1040.7973981172656	264.5971853613011	0.0	18.590570645146066	15.681349758332125	0.12247273325040878	0.022953363290920598	0.011649741911815233	0.03867872853898533	0.07158950910449319	0.0295851595632447	0.031228351127918646	0.04334130222541128	0.02007581701234248	0.00280759257588632	0.003913534241949644	0.0019302440734663398	0.004156107737299065	0.0013237435277220308	0.001184079620160068	0.032429495597226826	0.029714574145144182	0.025030781598734165	0.006648910194765046	0.004903359004821857	0.007001754388671085	0.0009573943623322223	0.006407006075261404	0.008514821383608998	0.0061713135263380126	0.0011226050424385432	0.0011006116886129265	0.0011403323920545145	14672.376383234692
1200000	-1097.6325588505556	-61.84245583658491	-1035.7901030139708	264.5971853613011	0.0	16.214375211673563	18.83219156374042	0.04069449724713723	0.014435624396372597	0.012266209496766751	0.023375352576072206	0.10408304682667945	0.016334902153909567	0.028115368528352464	0.04261893353300866	0.02017807230762975	0.002043758880648127	0.0008428309693208171	0.0013997625597458939	0.004552274262357654	0.0010634173369404782	0.06796122815216699	0.007956111209067087	0.006399313544364793	0.01929735566700194	0.003957343746731534	0.0008267838363101305	0.007008217412002929	0.0006240563771364332	0.006938867141611518	0.006582183588004202	0.00831411956272237	0.0010045123070534753	7.190562079367692e-05	0.001173192247289303	14672.376383234692
1300000	-1094.2730097328722	-58.450188028868716	-1035.8228217040034	264.5971853613011	0.0	19.924598823754064	19.4247742690167	0.0210863951891651	0.022019934438672242	0.0007649762201052554	0.04359257121817456	0.04364360429536696	0.02900546791130544	0.026893525273341188	0.05140832082367666	0.022932277983520336	0.002039865361968305	0.001211248537377256	0.00012288373584078922	0.002386169680234343	0.00027081603558269017	0.034001272208530206	0.023323289826426587	0.008314309670704942	0.013468430720308764	0.005629680879784992	0.0005330917178442505	0.0055489085738446246	0.00454827895056965	0.003282364927418299	0.008371801061465907	0.007241027987533727	0.0022174830068363727	0.00018899893917314071	0.0021525641981360996	14672.376383234692
1400000	-1111.543103429289	-64.5498838786776	-1046.9932195506115	264.5971853613011	0.0	18.377683199328587	18.06985632715369	0.03218967655314839	0.05404839412106456	0.024863454181614543	0.0660684706434714	0.04075979288204097	0.04700100547806884	0.02869488578112141	0.030463590346708598	0.029033286076958875	0.0010213520452033418	0.0011349137066677647	0.0005289525485043689	0.00306198367377987	0.002487042064201482	0.14757411290997274	0.03716329215385945	0.07804665926240495	0.016241810777929758	0.01561761393130332	0.0014531194237373088	0.008836855403479235	0.006201719529718988	0.003977078273274624	0.008853510130294668	0.008381978984757251	0.00044204867741374506	0.0001048352106011425	0.0007957678155800166	14672.376383234692
1500000	-1097.8357167401957	-62.21263414839843	-1035.6230825917974	264.5971853613011	0.0	18.37359358566909	17.291224020443288	0.041176044411618436	0.04461023507130999	0.016058170882922797	0.04104747184588682	0.08805139149393765	0.02617720087672892	0.04406041212912072	0.03669741064082396	0.021261466789947177	0.0030909512578274297	0.001526799193464703	0.0010831770884745162	0.006514717967336925	0.0006450544147152063	0.055595880482291894	0.011061059080496394	0.004912769260961789	0.002720649389718495	0.008605808465011184	0.0006939495765225563	0.0026441144514226444	0.0014770180747693494	0.006374019114172767	0.007234848428359172	0.007897154053090112	0.0015774256877467685	5.177579991235797e-05	0.0007271938370755613	14672.376383234692
1600000	-1102.472229196884	-62.77464286314164	-1039.6975863337423	264.5971853613011	0.0	18.615588683574128	16.295035886758477	0.10426063515392066	0.007570190068204682	0.00728685243723086	0.05871766346194232	0.057598406465010306	0.03429466211909085	0.019389886927089164	0.048066490117638784	0.01906359318076997	0.001530421443538588	0.0021559108164161574	0.00043631592168730514	0.004005890541872559	0.0011956796047102062	0.04169737399215954	0.02269848794156403	0.0015770070530807564	0.017282145811989325	0.0009635928081690268	0.0037380140682325776	0.005423117943021719	0.004147952532581548	0.0038959097517314726	0.004691171978342236	0.010356762921405645	0.00022254210074821608	0.001879545061077675	0.00460474649968863	14672.376383234692
1700000	-1091.7687980115584	-61.07614728304022	-1030.6926507285182	264.5971853613011	0.0	17.4675028989554	19.800813159565013	0.16373805157943547	0.027210788684874917	0.01760257622981916	0.033164093223793656	0.041021535257821325	0.03699480957810046	0.030810532009986735	0.034882626226475914	0.015165879112443674	0.001984017225730989	0.00048465294689246333	0.0013578026199585168	0.0033427386942917474	0.0007930571999372353	0.018969341701838373	0.003297991893051007	0.012768564878185121	0.006398227489153522	0.0043316152775116756	0.0011009871485215454	0.005553076537049178	0.0011464853146258922	0.003998662351764669	0.008189124696563918	0.009567956338413479	0.0006700972375818095	8.688467812514372e-05	0.0008561732651099506	14672.376383234692
1800000	-1094.9511870423246	-59.58863743113567	-1035.362549611189	264.5971853613011	0.0	18.998948716360438	19.95625514558749	0.01759980174644805	0.024586993644272435	0.007532662942486686	0.03319612059261015	0.08336019883478252	0.029575058787259054	0.02298089604080353	0.04067876375123868	0.01326089823159347	0.002677344055337972	0.0005738576053455732	0.0006841562312612831	0.0024838429333680265	0.0009141042975325048	0.04985817108394791	0.049980261835434046	0.03432823476502371	0.008541316942548872	0.0026709990936210123	0.0002573642070356395	0.0014251241736318464	0.00265176217142783	0.007398385078064743	0.006093370886514956	0.008030224244039593	0.0014194962383918916	0.0004262146971300947	0.0014518370419270247	14672.376383234692
1900000	-1102.1601514285314	-62.07570485416223	-1040.0844465743692	264.5971853613011	0.0	17.916303934929996	19.772839947356708	0.1501279957200113	0.023876183631818454	0.0013530415325672738	0.09296513775278707	0.0666274511940837	0.03476875474741122	0.04181302695037624	0.04785297661672173	0.017335253177691537	0.0016973059886565328	0.0004914989117811855	0.0012588471866228608	0.0027416624805882395	0.0009176408178108557	0.001834478152939959	0.002893131991455091	0.0005416491284432634	0.019510208916745368	0.006368750053575014	0.008600129063458832	0.0025799900525419616	0.0019830571622291675	0.008347307934230528	0.006567834402394572	0.012628292243524483	0.002074019807917547	0.00042776198307479575	0.0035617245566471447	14672.376383234692
2000000	-1101.2925170276535	-62.0632011163028	-1039.2293159113508	264.5971853613011	0.0	19.282806293657874	19.7806023653016	0.08583193596329484	0.031364589820196014	0.06817584215976881	0.047395680472743604	0.07082791907917019	0.03819062219655073	0.0344846211518958	0.041769951489260305	0.023963456372072263	0.0016657983966235303	0.0007488247305871207	0.0022133350709813665	0.004781686040400901	0.00044285633193617	0.02649585259820323	0.004166103351686342	0.08400834248951634	0.009140137013018673	0.019622241090451	0.0033751398635999924	0.0019144719859205846	0.0015165931887637125	0.003093858946246792	0.006294648142233451	0.007503787661453934	0.0015200145390082084	0.0004957710670170207	0.000609572463696496	14672.376383234692
2100000	-1100.4072906232739	-62.585950666837356	-1037.8213399564365	264.5971853613011	0.0	18.881169927570664	19.407042346330318	0.11543452302810663	0.007729899742452025	0.024612684556394114	0.05866179095289918	0.06761671051998101	0.02074482798741112	0.03426133441206517	0.03723376045928894	0.020686534193010364	0.003240751322652963	0.0020946220550690986	0.00013892046283293645	0.003424780962644537	0.0026507298080901288	0.08991772415095038	0.004631576841720761	0.02827473914739287	0.040433699638363615	0.0009520456284623187	0.0023896082375880236	0.004381217292289989	0.0009160556068863046	0.004197936925499838	0.008532813288804501	0.012852278283586944	0.0001648226882745907	0.00019691901498792598	0.000473653048370414	14672.376383234692
2200000	-1099.4148331845186	-62.95174864469919	-1036.4630845398194	264.5971853613011	0.0	18.255281121018527	19.0196695192064	0.09128554598459013	0.04051614683683676	0.07989964415210345	0.06316336889143691	0.075927167238876	0.024279793762596945	0.03955835803287677	0.040635805612539065	0.019385082679902462	0.00229592422728254	0.0009852107875241327	0.00010023948239416494	0.0035865103373026275	0.001086476328434261	0.027281877294691715	0.013929998558136468	0.023210801808490642	0.00034297738128982063	0.019152243589993123	0.003506645877208198	0.0026923327929600734	0.00447963752434384	0.0029674894331477297	0.008258963618064689	0.009475010932739935	0.001958835460954318	7.764654421228775e-05	0.0006635527085575514	14672.376383234692
2300000	-1102.2069572008354	-66.8523283678306	-1035.3546288330049	264.5971853613011	0.0	13.235943521456944	18.223475204929564	0.20252067668039817	0.04470681354253959	0.01551033070908855	0.09075865493932946	0.05169301693236348	0.01663102074877284	0.02475123678753784	0.03460521518814177	0.019738061603641686	0.0009792894351182031	0.001227913703790746	0.0007609125981345566	0.0027758487897309985	0.002343600799786058	0.08601912011154063	0.006228881907897413	0.0008211032027059268	0.017002468205825422	0.004308017726685446	0.0027429939619150103	0.0014952585469355493	0.0013727432488836605	0.005697176243141702	0.007257668352686338	0.006693892999056986	0.0005223909372720466	0.0010130749066992839	0.0017702738011245067	14672.376383234692
2400000	-1103.8907920338922	-63.183422244058654	-1040.7073697898336	264.5971853613011	0.0	19.685726054514884	19.65363018464416	0.07480956236687501	0.01916967437576188	0.0703199489450562	0.10191692448749336	0.04799408321364585	0.04285363088538889	0.03954527227041772	0.03975078251083436	0.014916860156595284	0.001123957412428138	0.0009726437608287951	0.0012087016152371572	0.0013562802100675116	0.0007441345878162516	0.13236431822387032	0.013815770890299069	0.03579418338731425	0.01422714060970587	0.005073572366503312	0.001335459047655648	0.0029036627989364764	0.004121993356090196	0.0033345413141441242	0.011293471281989056	0.00945564731162079	0.0011845342139581284	0.001712411732267871	0.0022264490121062545	14672.376383234692
2500000	-1105.0228188973479	-62.403395692561865	-1042.619423204786	264.5971853613011	0.0	19.844996821419063	19.329369998453465	0.03952193986939826	0.06322733420036143	0.025236223741484133	0.054384323669926994	0.04734648373504215	0.03786463660105094	0.031027975916382115	0.031008675511646613	0.016763933027106027	0.001984035901610315	0.003034191842180263	0.00017033461168566445	0.00214881751351241	0.00048918762696538	0.04498576025532271	0.07876403334412772	0.05964260960378903	0.063895430773603	0.011094399826874237	0.00037769550097228687	0.0023431874114152856	0.0013932170669038397	0.0048464348495448764	0.008298525483364898	0.005694937788896442	0.0012422383777505512	0.0006952268702003488	0.0021482998571289015	14672.376383234692
2600000	-1105.0843818703095	-61.318291142595406	-1043.766090727714	264.5971853613011	0.0	15.983098481068716	19.659806201397394	0.08793944824675921	0.008387688251460596	0.03531286162104271	0.018990932460871145	0.026192579479058405	0.034084409794092115	0.027820225780939973	0.03493148103309811	0.020103493366180853	0.00505156302186924	0.0016006339260185877	0.0006486484211503703	0.004547766078054898	0.00032612404823870465	0.030472171272508394	0.06477524433388306	0.013487850820239176	0.018906918811490904	0.0018804736770283883	0.002557516499064281	0.0030062857673805133	0.0032303277068620726	0.004043827369251409	0.004452146901824918	0.012419889513275561	0.0007492468380021949	0.0011490862056705976	0.0012909591672738286	14672.376383234692
2700000	-1098.2340207007248	-63.82350038670932	-1034.4105203140155	264.5971853613011	0.0	18.643244067842154	15.650912595714278	0.0752955789659135	0.002026791808944871	0.0013078905438458964	0.06040911016198893	0.05672902287397624	0.01984205285729885	0.03327248944535252	0.03918374693196469	0.017286625721531196	0.0007715738508174547	0.0007920248392954777	0.0011562625115482017	0.004618157283507873	0.0010709181676329372	0.0423501285706621	0.0013929441096185756	0.05107164768800728	0.054239356483439104	0.0028980693264265135	0.0005548406018114479	0.00803560719319516	0.0029132642091305285	0.005809472289211875	0.006189688826495096	0.011342794456709935	0.0012230934192496339	9.190589077582376e-05	0.003038647572147187	14672.376383234692
2800000	-1094.3925372910162	-61.9035287390171	-1032.4890085519992	264.5971853613011	0.0	19.1997168903833	19.361112667365806	0.09314275790964263	0.08861238476091533	0.004510276175554041	0.04475972998098769	0.06380907274324685	0.03483397609872519	0.03503577604021588	0.03572291657487086	0.019069306806176824	0.002399967718201145	0.0010814937750747414	0.0011151148676957303	0.0034694815521903017	0.00043727923523257376	0.08457142685388186	0.005921717159532473	0.019947124429604477	0.002276933880724833	0.003573719129156652	0.003183455341093756	0.0021005762317081768	0.003495219572770428	0.0031488556931813893	0.009811567101530218	0.007417554719328058	0.0015193960095755824	0.000168947220757474	0.001982764402144495	14672.376383234692
2900000	-1109.5891988191743	-63.05936571924817	-1046.529833099926	264.5971853613011	0.0	17.807186200647006	19.15230060065244	0.02645619785264438	0.01736194742695164	0.08775698795345813	0.06103780403015828	0.07153518072170502	0.014009835060065671	0.0269282731929306	0.04336833253947752	0.017403851838574035	0.0016735183230430905	0.0014086164580398466	0.0016282177269095913	0.007385813641735165	0.0009888383362071484	0.006735522560281045	0.042779861230817624	0.14724423444830526	0.0019163694931117895	0.0027421811346427455	0.0021916498842782886	0.00969527738330543	0.0019079148002957079	0.0031036873078173874	0.010771164501025885	0.0066675259665441985	0.0005717489303048577	0.0010933996997891647	0.003556319375383281	14672.376383234692
3000000	-1097.5275176336602	-65.21283110886716	-1032.314686524793	264.5971853613011	0.0	15.20357478799222	17.472245711237324	0.09522602702333763	0.002218157370638436	0.03561880930395334	0.08721439188202808	0.06872863618814844	0.023867656658933704	0.024341277881120445	0.03937638373039093	0.020580277263144153	0.0015577968209119946	0.0010613485632051812	0.0008789408073963535	0.0017551086244453294	0.0005825041911508303	0.09332004089153216	0.0032171713002863535	0.0012485607095289535	0.004944215727108525	0.005676906360088837	0.0018897575875756276	0.0021366358530374384	0.0019240797471477957	0.007592866145909448	0.008559366784309028	0.005176408607885418	0.000686499892798326	0.0003155357631052721	0.0003497051235593687	14672.376383234692
3100000	-1101.0289419273327	-62.90055777380997	-1038.1283841535226	264.5971853613011	0.0	19.649410795116882	19.41841904421076	0.08199684846787976	0.05400355420286836	0.03783339759666016	0.13812676580952346	0.061787520572254256	0.04148626259628113	0.028145323316887023	0.03577029943954186	0.014186483688212176	0.0026801639718348506	0.0012219303812006958	0.000983621474104475	0.00437814654542837	0.00013742510471735002	0.07505483898872213	0.009332705425853995	0.014085391072054306	0.014829552886467517	0.00046648095233221186	0.0039728502199146845	0.003943575215272689	0.003401597274059463	0.005684984453141459	0.009088168497603804	0.006509362936142828	0.00025996868717762173	0.001444073100173792	0.0020884499511327538	14672.376383234692
3200000	-1095.0533975571575	-60.79840882124835	-1034.2549887359091	264.5971853613011	0.0	19.567997123935804	19.746464777159876	0.03209409697108787	0.045210234129892696	0.04055740015802606	0.036643598737114716	0.05929405961872142	0.030089251391414374	0.02794892956761772	0.03674276877351863	0.019442821735470524	0.00198460325805511	0.00024424182351285434	0.0017704333254947376	0.0046309467570349585	0.0004589831239830783	0.10116587248588012	0.00012002837670089054	0.019381384435763753	0.00924620788135314	0.009671728129352158	6.0502754372281226e-05	0.003938842127233763	0.0024403735019594844	0.00296716078011365	0.007799925286536484	0.010237641013704914	0.0015846499897745317	0.0003310232357671875	0.0006005371265948998	14672.376383234692
3300000	-1099.4441115389393	-62.32935305853382	-1037.1147584804055	264.5971853613011	0.0	19.465925589049284	16.62712899624231	0.0502814511807378	0.012893381793601198	0.01598629946943638	0.11308147107226288	0.07512302690419324	0.02259084353894089	0.02697723180025818	0.03213656834043386	0.015856497096902802	0.0029214310894093857	0.003166274998291568	0.00024561876068402105	0.004436358738407376	0.000457416279892288	0.058729059776710224	0.002665694964317428	0.005786416643072959	0.004833682666976671	0.006529652076489351	0.0027711310224559815	0.0010748852074245958	0.001970602952691076	0.007475186735616212	0.006884785045734913	0.009878156077339727	0.000685204754715345	0.0006620864867490001	0.0020949242511228805	14672.376383234692
3400000	-1104.3612651772128	-63.82433153841672	-1040.536933638796	264.5971853613011	0.0	18.084055990018406	19.51187523734975	0.147009342169266	0.051244389276268267	0.012181633067200352	0.09683241983619706	0.055137258100877495	0.027728782555681102	0.02766074516888988	0.036948386065669615	0.024865326902678668	0.002717494257272699	0.000838706710874422	0.0006179461728248439	0.005143079284163533	0.0025196593586644628	0.0679554449093643	0.06832009484862789	0.022754492420279836	0.003724454854673291	0.012367135638416253	0.0011503512778872488	0.0013857276429291203	0.003019488161678022	0.0058965486853451606	0.005123031140544288	0.009544251279012735	0.0008600934344395292	0.0006622174586581957	0.0034563963525805607	14672.376383234692
3500000	-1096.822731924826	-62.77768732619527	-1034.0450445986307	264.5971853613011	0.0	17.991045821011284	19.632922328070528	0.12527109330470443	0.014507302889201407	0.027404317906385173	0.06631470079270058	0.07147873465431563	0.03138334280505177	0.029775283887350675	0.05087671675355841	0.015354228643333289	0.0015503705790288007	0.001847960514029879	0.0004183310330057659	0.004293656864795615	0.0005156149408977093	0.06998104272499067	0.013496640806920812	0.04205840347836482	0.0027898844560450523	0.0008649714784614937	0.0006503861752587039	0.0014677853469871821	0.004091628289480296	0.004480968091853283	0.007813529453002115	0.014835218521083287	0.0021573547600209604	0.00028696184638422087	0.00185436115190606	14672.376383234692
3600000	-1090.1112283320986	-60.605407591588325	-1029.5058207405102	264.5971853613011	0.0	18.881256225884783	17.41611229822859	0.056873362521357995	0.004147278370819348	0.011657555741822596	0.0524959428274297	0.06418818544501273	0.022081494852839265	0.04088015538993486	0.03680807590276845	0.018263448066532656	0.00207419874112579	0.001209386423412634	0.0001863046812262929	0.0033443274323785082	0.0003510158203228453	0.003398341769313224	0.0028140021347943535	0.001181696725154063	0.0029899548260386246	0.005463958530744595	0.0006952375451661184	0.00264372249925014	0.003768144458768744	0.004026046060775163	0.00768320122032735	0.00901594675769903	0.0006154220144602221	0.0004744854770825641	0.0026034994561540195	14672.376383234692
3700000	-1097.2994925533399	-61.81860957096696	-1035.4808829823728	264.5971853613011	0.0	19.252678270772527	18.796656608870695	0.10340910685562901	0.04384781910799529	0.003644421980892645	0.10951258141361818	0.04001773508694439	0.024194325555506112	0.027974800690337424	0.0366351223746901	0.01611166493329748	0.001703814567364152	0.0023496149340434926	0.0020283092638638755	0.0025672705379280168	0.0006037257901390395	0.03024141471320855	0.042278462483875096	0.011124276575520071	0.002001879341101134	0.0006428238353649472	0.002701669365451556	0.008728076053281736	0.0015868398733828936	0.00299940362663592	0.010234863818386427	0.010131875357388371	0.0011272992431681675	0.00013169129163952226	0.00042431911745176906	14672.376383234692
3800000	-1105.2527803485002	-64.36975065125496	-1040.8830296972453	264.5971853613011	0.0	14.343352681166314	19.921125066198645	0.0300041106291636	0.04896609099951415	0.11373756268301995	0.09372995541150088	0.09089031460673433	0.015793595443522337	0.02460224938737669	0.03350941772670572	0.018297312197906448	0.0009347928722240407	0.0022204438633234413	0.004016794620841903	0.0038843980669784825	0.0009208256204165466	0.005224505613595927	0.05243207964814876	0.03188686079107772	0.025121308190181307	0.0009229804460076577	0.001801103825909323	0.0016422626214058077	0.0034412780403473087	0.0049341908335732414	0.006442621063952055	0.009173244300761437	0.0006955222010979938	0.0002761338732939094	0.0012103897965450084	14672.376383234692
3900000	-1093.9095892878886	-59.56738544058802	-1034.3422038473007	264.5971853613011	0.0	19.194202236784466	19.390931401446018	0.03821909368498298	0.013550623413907078	0.018648226054293386	0.08890304217948256	0.05442478340242376	0.016547114956954857	0.02061424057179556	0.028503655871686028	0.017706726018385056	0.001820010304033329	0.0016712211518168133	0.0009783609493932356	0.003931987115558249	0.00038895873766940463	0.06235696675462414	0.018730978240425276	0.017460961516628376	0.010382134704798826	0.007172474096260149	0.0011338853700747459	0.0032810750198377014	0.0021841440665220464	0.004417522683186777	0.008507488647297437	0.008750824103656608	0.0012160016281257346	0.00017844196225682071	0.001443881734525931	14672.376383234692
4000000	-1097.2652338679434	-62.54594257263084	-1034.7192912953126	264.5971853613011	0.0	16.66578846491258	18.391122007430447	0.12089631741564796	0.02121149693099626	0.0020124973838172005	0.03533988366321514	0.07036665980707331	0.019624886880543396	0.033967544998043636	0.036601388170812786	0.020665173482724886	0.0029337087438798884	0.0007840215060843196	0.0009641483511149538	0.0022088286119099315	0.0011202770392414437	0.053088506850620464	0.015617816788892007	0.010630085704846684	0.029976203158821248	0.0034636653178051935	0.004954918703313194	0.003462511727168529	0.003689886027016713	0.00540532948127165	0.006201387003436762	0.012240957782826953	0.0006340904521809673	0.00038305734785114363	0.002115477552383484	14672.376383234692
