it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1000000	-1086.8947270880756	-59.639938713200145	-1027.2547883748755	265.4383064937797	0.0	18.900484193904358	17.94709121960051	0.018312662997447476	0.00943065718723983	0.030284314380547774	0.05672766679844479	0.039407166463591665	0.027255945733196427	0.03035924990716198	0.042792524478519924	0.01942525513414933	0.0007027493503547563	0.0018682297485271334	0.0006981995858519201	0.002931999226907948	0.00023392264069394501	0.020502374886969262	0.007036066338630295	0.03225200701713145	0.005425991691502091	0.006654182650769748	0.001220531553082408	0.0033609214986697754	0.0023172794671579818	0.0033190547190988526	0.013717883388574312	0.010106055416862996	0.000668798900295278	1.4103577211941191e-05	0.001246408720754955	14852.51076127854
1100000	-1098.4217327551985	-61.21227969606873	-1037.2094530591298	265.4383064937797	0.0	16.04465998010719	19.068698338258258	0.07013568239881152	0.0325164644783866	0.0073732172706786935	0.049972032244436075	0.046523132194981026	0.019108689284684267	0.0354928908562309	0.04145790499558147	0.01396847493329029	0.0034574008745557523	0.0008239250945788992	0.0033621078562301684	0.0024867225253473813	0.0005676944754900886	0.04903402301033837	0.027197670757071548	0.005461254320675343	0.0019617938405583064	0.006010808461643207	0.0004803496469758728	0.0014849368597871318	0.0036774280750245226	0.0014375914853264327	0.01416074674762918	0.008543648335957645	0.0011786511527129425	0.0001445121388539487	0.0011053312704354839	14852.51076127854
1200000	-1098.6890672573647	-68.24909130005035	-1030.4399759573143	265.4383064937797	0.0	18.439683951612935	19.99106896343604	0.46448339650259823	0.05792225419516451	0.010109051292036545	0.06476827487217858	0.06402348436728232	0.028024515046542988	0.035112561624507786	0.03863295320539596	0.024371310005115242	0.00010081987095181606	0.0009974904272046213	0.0004952618562772833	0.002981451283343835	0.00036896437841777384	0.029647561057884582	0.026894059099756736	0.04274249089904822	0.016589062998599635	0.007431108643372722	0.0008545995221872771	0.0013810471121828377	0.0022072415308399458	0.0024099034009147677	0.011486904681756793	0.0036112814082973357	7.086204549894847e-05	0.00041353582978951757	0.0018741328341145287	14852.51076127854
1300000	-1088.5855107086738	-61.81938258364884	-1026.766128125025	265.4383064937797	0.0	17.396417649618908	18.74860672721395	0.10115035559490804	0.020863259274794897	0.004114077136346644	0.08514588203576219	0.054427892813732524	0.03041639032622733	0.026145946837310308	0.04011339867516224	0.02087742261271547	0.0007418213944754706	0.0013075259994097105	0.000816575932876595	0.0024340710548742526	0.0018121819339249545	0.030937533581720092	0.04428097528794567	0.01492154390816088	0.003204028368641764	0.0006369281092385569	0.0006690595484978187	0.0043951276084237215	0.00032712720421103786	0.0038867631437206683	0.01170893773429604	0.006803332422109347	0.0020982536579573774	0.0003957087028782176	0.0012714480579560069	14852.51076127854
1400000	-1093.1848868071252	-60.26210836223937	-1032.9227784448858	265.4383064937797	0.0	18.18000862911509	19.4109890369197	0.10612220634531243	0.04230178568469553	0.004697667718880376	0.05686073572304881	0.05985147482709811	0.016088763215663802	0.02055995122043539	0.04412870858049943	0.021433439949670792	9.880551442009993e-05	0.0028710186477002345	0.0014100005913325786	0.004007819131129098	0.0016673010240192984	0.031529763681575285	0.015721852468545048	0.0043483777795150546	0.007399402075846757	0.0008532344231019952	0.0017268345301530185	0.006221711108637906	0.002370181802539903	0.002575709963592853	0.013863331652272036	0.007857947793404494	0.00116296296880073	0.0002457750179645672	0.00095065052116573	14852.51076127854
1500000	-1101.917164268566	-65.72321379979208	-1036.193950468774	265.4383064937797	0.0	18.719845921693935	15.339902868514367	0.14933713582625863	0.003430340044058575	0.005531241212272258	0.07030822257010538	0.035832932394724584	0.04087807107130247	0.04377818705915916	0.049443997560861694	0.017480071246820755	0.00037078863513111907	0.0007650830863866801	0.003443192857926385	0.003741825982130562	0.0006968288048044492	0.14488615215546263	0.03255716206027938	0.02779050902723355	0.014749444330031676	0.00569474789877102	0.005637987248346913	0.007953026815015024	0.003927794060761234	0.003432821249876354	0.011165789012526874	0.006716689467170153	0.000887903096971774	0.000995167033646074	0.0018640319649606792	14852.51076127854
1600000	-1091.5528085850024	-60.44650289873291	-1031.1063056862695	265.4383064937797	0.0	19.39739511251614	18.84688086055684	0.04608360091058476	0.016050988085540337	0.007270758917968039	0.11688435912631723	0.053772868345075026	0.03275255558893096	0.030821438022263663	0.03297927493590167	0.01400639447582055	0.000720565924220336	0.0006424310187046274	0.0003384347806924106	0.002853665735366332	0.0010927434330151302	0.04039985268528122	0.028446788356876605	0.04458661609238397	0.005703928052773984	0.008892031943670475	0.0054081033407650265	0.004576270276831492	0.0015919703143280875	0.005754744857541039	0.010677423686314847	0.0074636340063374725	0.0019473972858503118	0.00016117475306522185	0.002811094602370955	14852.51076127854
1700000	-1095.0235658026438	-60.65659768874355	-1034.3669681139002	265.4383064937797	0.0	19.511929191141792	17.735293275598384	0.0032146317938156204	0.016243177321112735	0.037749479743237294	0.09221954406088481	0.0644002199071513	0.029097906067305293	0.040591635086480324	0.04982540627673388	0.017867522016631783	0.001002815919645044	0.0012635277734263737	0.002342888878151386	0.004199341862059472	0.0007501854045669101	0.01562021432481947	0.03162233411694704	0.008242395972757928	0.023561988456943034	0.0014077808333148893	0.0018111080266627676	0.0009333096090313488	0.0039567023177960806	0.004374197009053957	0.008578270164433834	0.007071452149682991	0.00032127065794482234	0.00018121764759861743	0.001849928642700364	14852.51076127854
1800000	-1095.3509252757922	-62.22544755052416	-1033.125477725268	265.4383064937797	0.0	18.840962479905908	19.435991215891548	0.10905851111552577	0.06545455429934592	0.016402382634601507	0.04732697085128372	0.06505859383201594	0.05805391775926297	0.03488019829972627	0.03169471430475835	0.017846779483053826	0.0013721719192684913	0.0009621632651847662	0.0009527498320233422	0.004623601236651875	3.8835414668548065e-05	0.02593372261130833	0.05726971304376564	0.037550166235901475	0.009269357134009101	0.01077771814023574	0.0004556762800475734	0.004602073931899883	0.0013671406374283544	0.0030476860264311194	0.012706727603352785	0.00507889391287816	0.0012472624129126818	0.0007412693334862032	0.0009978557664587597	14852.51076127854
1900000	-1087.6034336582104	-60.688480663310294	-1026.9149529949002	265.4383064937797	0.0	17.896968298681813	18.8297269247116	0.04331179957319425	0.01551476635031626	0.005043550582440522	0.059322009815277556	0.03671295642227769	0.03249948833445903	0.0400669960364916	0.047259162662145256	0.014563344000899911	0.0010128406585299633	0.0018494940737885219	0.0010495716494671509	0.003074849392082718	0.0003232517611291904	0.01859071768873504	0.03762833934832202	0.03178869807036091	0.009249937859906063	0.002474546057359433	1.990940153787655e-05	0.0041098246870463935	0.002245051769520142	0.002979223148291124	0.012973963356530732	0.009146927913223102	0.0003116419145264547	1.2932991910268333e-05	0.0015443688946769384	14852.51076127854
2000000	-1098.4794301616903	-64.73153880143484	-1033.7478913602554	265.4383064937797	0.0	16.812858893151663	16.4688857149858	0.06455394570687255	0.013362279806739881	0.07655361204224881	0.03635645278189947	0.0766181654626538	0.022578101729075574	0.03776640414858721	0.032546782493255766	0.01856777300201581	5.601864377927781e-05	0.0005448617999509435	0.0001116548220002438	0.003966409680937151	0.0009699636794909193	0.05253646749401496	0.06796902052803412	0.0255812229615878	0.012883015996584516	0.0026375548171408154	0.005006978063066932	0.009153565554160085	0.0005434443880867829	0.0041413920487091424	0.013698450607497963	0.006051765444883678	0.0010377338152090035	0.0006404564622245312	0.000825161940916429	14852.51076127854
2100000	-1102.2027694402523	-65.62947777657456	-1036.5732916636778	265.4383064937797	0.0	15.578564193099691	14.304096310003402	0.13814511284084527	0.00016055348040030135	0.011826696648729209	0.06582775542601624	0.0490227377900783	0.018477871181887158	0.027669416646101074	0.03585930650258787	0.014848361967510066	0.0013254563162249052	0.0009927345932083027	0.0012900848637411972	0.006212039827780474	0.00402418508933436	0.007219052175608541	0.02423424996425145	0.012122723214100545	0.0011190244605835827	0.015324275958931873	0.004618046160863405	0.004216113366032409	0.0035893222381571488	0.005203591760221454	0.010044031781646858	0.0060456710262439504	0.00047930445629908413	0.001033544745608078	0.001363665202657249	14852.51076127854
2200000	-1095.0838768187393	-61.22256951902171	-1033.8613072997175	265.4383064937797	0.0	18.114036731984896	19.47723117919003	0.16544033739429448	0.057689392798543106	0.0028177842067386954	0.06813061817406506	0.03213576502535015	0.03785460486694343	0.03543037827135866	0.05092774197509576	0.017328193285348462	0.0009665638778166829	0.0025825410510042315	0.0009500355268850296	0.004095648277870907	0.0009955338818551996	0.010655567542850837	0.016018160726464423	0.006806039478137158	0.015725297748543525	0.002287106386552292	0.006040788292309014	0.0030440895534572156	0.0022461259395165183	0.005761070141324513	0.009492849086735087	0.008265238161692124	0.0018729561593810705	0.0005400274654621636	0.0014891894848872865	14852.51076127854
2300000	-1095.6236995505094	-61.578922059424265	-1034.0447774910851	265.4383064937797	0.0	18.75451095549057	18.508446216521598	0.10068374815184869	0.08079217516179117	0.013131114897567282	0.038497751171024094	0.035118518939850726	0.024087711020935397	0.029284941457317904	0.03726740630021818	0.01989288775392817	0.0004998142191577997	0.0011257373667157393	0.0015465192360512646	0.00486603164546546	0.0008613498928717657	0.08014020631671612	0.0028757911324218846	0.022745634755000792	0.01574828115583006	0.0009965975681938796	0.0018550095665176589	0.015696485337971706	0.0027183500527822057	0.0035894385255805152	0.015118836975659418	0.007271961203145933	0.00043742732007556994	0.0007209437444711499	0.0019790503683595802	14852.51076127854
2400000	-1098.1982090582653	-64.28970373920856	-1033.9085053190568	265.4383064937797	0.0	18.433993396411722	16.959367634381763	0.10710956404870133	0.007755715515823058	0.05161724506343128	0.13040941448317678	0.04030202678443938	0.030892033536553336	0.029280261311617296	0.04354319228002597	0.018061287812304008	0.0007395138915581253	0.0009724680200665618	0.0010390469755489646	0.002350428618857465	0.0014944067113517997	0.014314787432399903	0.027626476419318435	0.04196410534859896	0.046111965260276506	0.006880340398883556	0.0004565274877289746	0.0005421359274119633	0.0008868633779179108	0.004576942584504955	0.013018202536947635	0.005398748667801447	0.0006182396041099758	0.0020418968170623905	0.00039530947906809806	14852.51076127854
2500000	-1092.5935241735745	-62.83392239311441	-1029.7596017804601	265.4383064937797	0.0	16.895837126310926	19.562686957867648	0.1841895105941043	0.0029290327985041628	0.021504083815494197	0.10959718544158882	0.06396664824657469	0.025041807198796298	0.041046455085385236	0.032636927248688025	0.012501745888844224	0.0007156926239397508	0.0009214411046879452	0.0027263976484261905	0.0027918059939111986	0.0003696332657087802	0.015109056884762054	0.014825687772993333	0.010675461303149409	0.006050636590756088	0.0013598564280354818	0.0038289226529017945	0.0037042255056225423	0.0028869450198039286	0.0012638752383316455	0.013278361924169046	0.006353362456711366	0.00022806291092958048	3.91425443626284e-05	0.000994862463274093	14852.51076127854
2600000	-1089.1971954262228	-59.408317254461316	-1029.7888781717616	265.4383064937797	0.0	19.685686669208945	19.559711179513286	0.08339849070354907	0.02033693866826929	0.06890439419288204	0.05625630638405271	0.03171806630402815	0.036713231166655036	0.03040472780823346	0.03340207222447084	0.01789605592699086	0.001078284899244218	0.0030780704674333945	0.00044613524958462256	0.004813224343690157	0.0004529595034815557	0.02185673700962732	0.020438398297082543	0.009720689422376494	0.003987814992269874	0.006037871933102533	0.00029126806862305664	0.0014640200705341466	0.00359463248177857	0.0026194439478106407	0.011197560983560837	0.004624567707142459	0.0015091857844326496	0.0004609420005736661	0.0004554310198087265	14852.51076127854
2700000	-1097.7389504802054	-64.07549870418265	-1033.6634517760228	265.4383064937797	0.0	15.716905072700689	18.386036138132415	0.018805516857089363	0.10931189395378141	0.04066755473824318	0.08315447759816824	0.061227310676655856	0.034573650967756935	0.03169148050467236	0.032044750056295764	0.016134134101211034	0.0013146025267658848	0.0015177797134598458	0.0008424367363471376	0.0031836803541234245	0.0011912814952972878	0.07136369430981536	0.04292136389716367	0.032298070335552063	0.01826099180953513	0.004264162900281506	0.0012728285370642006	0.004702433455874197	0.0024641550076917227	0.00793670983632694	0.010727928842310873	0.006334859978736856	0.0009755641167106237	0.00034868225419173256	0.0023481136701641652	14852.51076127854
2800000	-1098.8211043593278	-64.11010661116764	-1034.7109977481603	265.4383064937797	0.0	17.351118991393317	14.817617062334625	0.026232709318238973	0.021438572221565776	0.07432671684291302	0.0676327232693473	0.04606861613842498	0.04175766791379412	0.043595487853253546	0.03814310209362583	0.01889527177604069	0.0012520095139485017	0.0018089652364453844	0.001485508389011758	0.0034350742042479434	0.0014147740796098434	0.04204716406723154	0.006909993132647716	0.004500720087312218	0.004812307733036005	0.028658419283035717	0.0019905419869904756	0.004979881536155558	0.003305841383148477	0.004480645741064843	0.011277663573948484	0.005423447961739483	0.002583074420103576	0.0002407900945660864	0.0008795303400969247	14852.51076127854
2900000	-1100.4493756144234	-62.372240584344404	-1038.077135030079	265.4383064937797	0.0	17.457411897279503	18.974315458059806	0.05263933715384303	0.05113866004760273	0.02701334721585686	0.03965103313466606	0.035341960312696194	0.02866514385771201	0.027260211518738236	0.028021921647411678	0.018322247474466	0.0005497263111312663	0.0029055120447481226	0.00034313384806841955	0.0030506597967611326	0.003986139522121473	0.12794771058995363	0.018121629967266743	0.03737286717634149	0.036664294190189704	0.008231931046622853	0.005314015868044064	0.006369751580539814	0.002889416277238163	0.003971024124321924	0.011000803419884879	0.006008553483933594	0.00038373215797941093	2.2984638461687855e-05	0.0005398626775162781	14852.51076127854
3000000	-1093.2901418774045	-58.026899912977505	-1035.263241964427	265.4383064937797	0.0	18.910159282247736	19.96270514420905	0.016596863281950047	0.005841286634886543	0.004742827679330992	0.0969101078159519	0.03184258874427465	0.026076549741912317	0.03522922386894044	0.03375553710146255	0.015796193930046273	0.0006323623640523614	0.0011978138751517796	0.0012389388868987547	0.0034447933123421008	0.0006464726647215892	0.02735214509068044	0.019980333125021142	0.022125449889926468	0.005908080827759321	0.013948981592408542	0.0019639738397290935	0.008633820293916532	0.0003024531501181503	0.005396516937110139	0.014280770444667785	0.009630386332446516	0.0017644501400816972	0.0007341962905121056	0.0022693143893722147	14852.51076127854
3100000	-1092.5319725249087	-61.98328184766607	-1030.5486906772426	265.4383064937797	0.0	18.0242363503908	18.989971088866973	0.056840700989927176	0.03732857693961397	0.06621580308706713	0.0566814191480886	0.06454498260415838	0.032103021410943976	0.0338214622068443	0.04182137062308225	0.016757946500922282	0.0005677549313917783	0.001184523867455179	0.0016123759233584508	0.003584703078790686	0.000836103479950012	0.07483115791599372	0.04079241088553947	0.010187024912576538	0.009155624276114625	0.005910530230804972	0.0038203538574936784	0.0033465294831138913	0.0009654403983094422	0.008594607041829697	0.012062989045113074	0.005455243333657121	0.00046925871928094103	0.00033383990222917505	0.0011829607788691068	14852.51076127854
3200000	-1092.8382856850274	-58.37608321417148	-1034.4622024708558	265.4383064937797	0.0	19.956747903057774	19.449883402860895	0.03956048311272004	0.012245288248701606	0.0037769596663713594	0.07205887278250826	0.038751787444221794	0.019680191060156702	0.024910477592417966	0.03673159553153518	0.018616301895848623	0.0002495444778304594	0.0009328147204047221	0.0011876654719443988	0.004291555099700827	0.002878893960662123	0.0812869253767198	0.01650428731951632	0.00713321662453432	0.0036450246126895317	0.01274470603219624	0.0029994087475429974	0.0070338814290924045	0.003753547084625567	0.005111469965042158	0.012503603951754132	0.005276542989494692	0.0001585593861136975	0.0014305218224873655	0.0009101414856951382	14852.51076127854
3300000	-1092.9831138403094	-60.91313127204939	-1032.06998256826	265.4383064937797	0.0	19.431809124141296	19.86426074283887	0.12655122737604324	0.0027433179516038035	0.008592450571525466	0.05640675461834209	0.08304664481939364	0.03999284805386644	0.04734171710745672	0.042207547699093254	0.014822854412992126	0.0007547682789786228	0.0021044901875672075	0.000824056400562162	0.0015869700216153454	3.721329532458216e-05	0.00014958771641472208	0.017311629042141254	0.020933606930818745	0.005521213565003196	0.002466886218535205	0.0036298157005397163	0.002244732749682437	0.0011176473417704046	0.006571649817988416	0.017403686975889784	0.004983765935343383	0.00030478060994796355	0.00012397322171570134	0.001119543809243916	14852.51076127854
3400000	-1093.3870179541295	-61.192852622332204	-1032.1941653317974	265.4383064937797	0.0	19.269361242887268	19.344888965698875	0.036972579261345014	0.03426240501806372	0.07769587679317036	0.08883509210106179	0.06266201923311113	0.03066105938992363	0.03857396702009137	0.04348531483754976	0.018068548098017837	0.001906066178402089	0.0031781111100568165	0.0002795415766509779	0.006158682601805504	0.0005679603537285495	0.05588179195316082	0.01652325027110997	0.00770679252904769	0.002955117203232479	0.002968946181827376	0.00022144617131525892	0.008380882665954083	0.003038221934630501	0.002700692537641669	0.012325799456547224	0.008144511683646126	0.0012547725908465578	0.00019093006427557194	0.0005541661322273546	14852.51076127854
3500000	-1086.5979845091822	-59.415896946096716	-1027.1820875630856	265.4383064937797	0.0	18.4899592017661	19.151649963177945	0.0344102026506648	0.048251618149003285	0.001166187623991957	0.06677045229507599	0.05350782473875856	0.028161895992429707	0.030671374571501736	0.037932587435952306	0.016929219340385018	0.00013518568177994575	0.002236695532974292	0.0030378255145485774	0.0030377334414759356	0.00033997566000896774	0.0016764687753241276	0.01736982566043822	0.004180562301812846	0.013873369036702596	0.002942909140492302	0.0004706249214321077	0.007127459901082442	0.0009914895815580857	0.004099397370289192	0.013130194943210547	0.005128058112693378	0.0008144479536323464	0.00016352707489046976	0.0023883595093003094	14852.51076127854
3600000	-1096.8905449060053	-59.961691065297096	-1036.9288538407081	265.4383064937797	0.0	19.6909512660808	19.932443024982273	0.057267114215432756	0.040515305051044476	0.09168717283896662	0.05827206978183855	0.045894398207711004	0.05101563189223905	0.028691173780677162	0.04836252079409886	0.016317926836640604	0.0006531029571046411	0.00044870623513561963	0.0014555812342398739	0.005648882503760895	0.0010751811387095652	0.03204461940040735	0.005419646213724822	0.0071942809699685	0.0063982566861246265	0.007410841947427088	0.007476153138083661	0.006605307110239921	0.0006515018114932689	0.004849698214856093	0.01469920686747225	0.006295376060517564	0.000870033472371616	0.0005673681958445123	0.002225311606616156	14852.51076127854
3700000	-1096.5783513497195	-58.00674312429529	-1038.5716082254241	265.4383064937797	0.0	19.73070456246535	19.763458006975913	0.052586506637538215	0.010578563091019257	0.011655026529270326	0.028013183639885145	0.04054601508540462	0.026354972817989607	0.025666979796772786	0.03796683291446429	0.014456737828955376	0.00010053382251516594	0.003082963345882576	0.0003159536999756093	0.006357133730633013	0.0001430460519161995	0.016158904593283674	0.049007411928519116	0.02027695150725751	0.014649403729248047	0.006970820392812219	0.0005856268324430083	0.005879916245976078	0.001335985009223301	0.006795517201007681	0.01689877338824986	0.009981735702234134	0.0018904888937469528	0.0002235896791585032	0.0015654829767579375	14852.51076127854
3800000	-1087.9950433930157	-61.50662899380237	-1026.4884143992133	265.4383064937797	0.0	16.418310337132226	19.97010421431065	0.13155487561936138	0.0021722992448621704	0.038972526998814185	0.04775883878696892	0.056225371217905676	0.027129587796237923	0.026900155833373216	0.04048220427500106	0.01687133106890238	0.00013791130356072663	0.0007794003830383996	0.0018712905119189843	0.002523295292786761	0.0009786535765439065	0.0477991935517674	0.005223441054295854	0.020609370710167	0.0027703405897628957	0.011312489163568046	0.0006187303241333965	0.004925219954011133	0.0027444175666824513	0.00281297153199851	0.009838380123261027	0.00506650972879923	0.00037318059964803915	0.0003668954867011828	0.0021451622023266875	14852.51076127854
3900000	-1090.8371485305756	-61.663503304333965	-1029.1736452262417	265.4383064937797	0.0	18.928038183144015	18.085560196478447	0.13069580631566272	0.06396090323869329	0.016377449431976672	0.07512184739625732	0.043376479353614876	0.028407003313736048	0.03592403403270804	0.04109768260167541	0.018440145967575674	0.001342806731590228	0.0016584126684003624	0.001022251262203449	0.00459975099000792	0.0023286495155947933	0.01007748163753927	0.020785747539399452	0.0013571697398204712	0.020726334166434268	0.0025881360369277035	0.0015458043852885986	0.0038289904325669063	0.0014042039172530922	0.003554164754940308	0.008947678906303604	0.005284772546517564	0.0013548250259166992	0.0011520455629586712	0.0013708104363841633	14852.51076127854
4000000	-1090.324120235543	-58.949488095723204	-1031.3746321398198	265.4383064937797	0.0	18.95125094250781	19.88787901857616	0.008898767043413419	0.07076896973243059	0.03838716791695757	0.037954458755515286	0.05231769170329615	0.02965683173052602	0.03877350906400329	0.03506829623103009	0.013908289636919664	0.0002276802175397058	0.0014465055852674838	0.002165523312023217	0.00329736351462777	0.0014774647480186582	0.018511861123420525	0.012225681852670577	0.008137020156477975	0.0434190761282793	0.0076242065268255655	0.000676343714966932	0.005298725455632527	0.0020389884064560076	0.0031426409393279786	0.010564192757578772	0.0053203958918096005	0.0006320182247376573	0.00010327055161018413	0.002366947597051175	14852.51076127854
