it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	tot_length
1300000	-1099.6079943232853	-63.119856086861596	-1036.4881382364238	264.774190976385	0.0	14.601813781356851	19.804417630533848	0.06390923248012964	0.0011130652969513987	0.01579561512226487	0.036663677249224744	0.0893687253419974	0.04081726181638235	0.03630749443058637	0.05012642784060766	0.01611385309476054	0.0017778301231974752	0.0011704438435749152	0.00046436385648540465	0.003700500871640376	0.0013649747037599305	0.009704817553338687	0.04471854170824335	0.036508182488913445	0.02215005221670529	0.005532598733040314	3.954227925706263e-05	0.001582311849369495	0.0026456989760788464	0.004863939262157287	0.00803358986807197	0.009075452331561169	0.0013115525959089091	0.0014985521223939073	6.74951041539595e-05	14755.414377868095
1400000	-1106.6807202028344	-63.46880493292826	-1043.2119152699063	264.774190976385	0.0	13.21471833759353	19.62436665948194	0.07125438976893084	0.001987386421916467	0.046764544996429104	0.0849970832156688	0.06598048393317298	0.023966876204577426	0.020151885748546077	0.04283934713562345	0.012716696881151785	0.0017559264552366983	0.0025197805666499853	0.0006571710652598121	0.001308503545114287	0.0007344008717609414	0.007479459654297237	0.03263529455259452	0.008618480558516698	0.020962764841885122	0.01670850928470152	0.00756619284664302	0.0026943870721317232	0.0031709025811199484	0.003556997293915017	0.007567368772303881	0.006404427785621232	0.00017361067131862635	0.0015277922979882587	0.0008976171360667834	14755.414377868095
1500000	-1099.1596943264478	-60.685207888134094	-1038.4744864383138	264.774190976385	0.0	19.254841289533946	19.430487340974253	0.018786538381681515	0.029942480512684055	0.022635096241915238	0.09271594213059145	0.04909214627376333	0.028240004074607052	0.033419474990839665	0.04233956310942463	0.016942735596922893	0.0009670355837600315	0.0011990702653387022	0.00040149536935731343	0.002566034070331393	0.0017115700036834255	0.11644280087474525	0.00786125485457362	0.01811349098788499	0.00364792073678197	0.00242235480155235	0.0020888712976460766	0.008772120253909414	0.001578143771187547	0.0031366425510192947	0.0126307109915895	0.0061660760957554395	0.001193745588636749	0.002531090677782863	0.00019093350101294525	14755.414377868095
1600000	-1108.1751951598408	-60.59629237661988	-1047.5789027832209	264.774190976385	0.0	16.420179908698017	19.55221775511337	0.08618551841855285	0.011685207672460144	0.009100659230724733	0.04720283537492427	0.04425486735104867	0.031710728017952404	0.034120900521368944	0.03191123484121723	0.016564946427418185	0.0034336371942567463	0.0008694085922756997	0.0021312995873725552	0.0009605131615902927	0.0022329030961725253	0.023832723726213548	0.030267481013687952	0.004505622508716948	0.0030059922416871532	8.159369173765372e-05	0.003236152121729282	0.011282493403280506	0.0034987408749674346	0.006555709431540803	0.007788142058415363	0.01298506607716539	8.655926010949557e-05	0.0025980779393859695	0.0011969770358531081	14755.414377868095
1700000	-1109.0638409745945	-63.26399810688567	-1045.7998428677088	264.774190976385	0.0	19.055424651313984	14.975332091853428	0.0558078767529604	0.0055718139451097866	0.03300303818675751	0.08067931098777932	0.049025875152027915	0.014681963585091532	0.028604116675741382	0.037787750459781944	0.013398748565043972	0.002121922433787951	0.001353972305300883	0.006164590538905076	0.0027285856650328746	0.002097706083591127	0.025341603186408195	0.03635858707352643	0.04770260105916144	0.0003741716948057923	0.004509137743180916	0.0020666695282644085	0.004702868439470161	0.0023429266747084215	0.0058786611664258664	0.009529090850558133	0.00744568478017826	0.0022379763912215088	0.0015371605495410076	2.0654942001084703e-05	14755.414377868095
1800000	-1107.0800489095518	-63.5842532792315	-1043.4957956303203	264.774190976385	0.0	19.2126120766754	17.58413888410545	0.10847288181248464	0.09333231479639996	0.030166777374119054	0.04257146869513024	0.025087249939665122	0.021756355888354742	0.05368789388761915	0.03231174924486425	0.017155507673416868	0.001356018067687149	0.002478947094256704	0.00040453798662650815	0.0034536848361574	0.0011435305632648885	0.05439237302766668	0.002291582542680049	0.09471476803174463	0.011777067171447456	0.007314088751382294	0.0019085530038921896	0.004605592869906695	0.002336985618425768	0.0026449038679451837	0.00772176875471835	0.010039064371647446	0.0011605480428481568	0.0013723884501858547	0.00023962452402940688	14755.414377868095
1900000	-1106.3165205463652	-59.741980681807554	-1046.5745398645577	264.774190976385	0.0	18.985203532249788	18.875297429902584	0.08298047624785336	0.017869986800044927	0.02305835552301024	0.012807394521460201	0.060917144312866274	0.041787793636232945	0.0451690503448718	0.045864118268500495	0.01440105035209004	0.0015356892155382342	0.001657494031220936	0.0007992173263369634	0.005134991391908112	0.0017155868839830533	0.0033074159189163932	0.02138599368044935	0.029742639464913307	0.017187026904199546	0.0022634487154761327	0.0034230703367219076	0.0035994008565918344	0.0012598301638945652	0.002501861625799453	0.010162428831122615	0.0109665595351616	0.0055049831751217615	0.001304007244107457	0.0006575915942858247	14755.414377868095
2000000	-1103.3262823953444	-62.30337093073086	-1041.0229114646136	264.774190976385	0.0	16.957475635876335	19.111572351156465	0.029820799302927095	0.11438518872168094	0.0660601191199949	0.029656460201003657	0.05844213803303551	0.03392143959874065	0.03007569435199656	0.04173683383177261	0.012333498856829665	0.003052328143818727	0.0005533130765911459	0.0007720749929671528	0.0017126076235272686	0.002833201986232998	0.0446455403364793	0.047677406978288414	0.009358553866325234	0.0067897619969305035	0.0036115434402826017	0.0015699965875882525	0.004295918461026236	0.0025627009316323912	0.0027142083076963372	0.007648714552409633	0.0109796074845038	0.0010535122695053375	0.000960323011836162	0.0008251244619730704	14755.414377868095
2100000	-1099.489555711404	-60.46541458808991	-1039.024141123314	264.774190976385	0.0	18.678836710965996	18.386764448721078	0.0814900426588904	0.0046792794684985	0.02685399348969509	0.046088532186264436	0.04359837441755992	0.027216532809090886	0.03159151918477087	0.04392554779796978	0.013884833355061035	0.002088488036612839	0.0021957750759413297	0.0010362433610732712	0.0020273317054413003	0.002802217202790184	0.04525665916403063	0.009427434544601562	0.03700004126131757	0.014922462974451448	0.0005755784999005582	0.0010365974033725088	0.007811504786285136	0.0056960290186153575	0.005146888867491181	0.006102625992373238	0.01159365351337633	0.00227241381183018	0.0013477822054406988	0.00022754931150485437	14755.414377868095
2200000	-1112.0126297931008	-62.61680293337691	-1049.395826859724	264.774190976385	0.0	16.547594903580666	18.778170294177983	0.01993723932420848	0.0529392914002852	0.0026681890983472874	0.06858053679145233	0.0805850779849485	0.03602620486067814	0.04716880078268588	0.03787226959121403	0.016360459750731072	0.004509009587878219	0.0030257687275034705	0.0009694686230250124	0.002436387476486693	0.004039412491647941	0.03432491244413678	0.005850507255674485	0.01935238688215649	0.07516764531829465	0.006199076935488768	0.003907728679433985	0.010371431523443497	0.007641440176374096	0.002863313035627714	0.007188807027882378	0.008797125180665905	0.0009470391630473177	0.0004814139091849921	3.0026650667750823e-05	14755.414377868095
2300000	-1104.439026441112	-60.43552941646018	-1044.0034970246518	264.774190976385	0.0	17.81255564427084	19.857758786244933	0.08258405018332059	0.021096329640928894	0.061627431012007565	0.02309348291075877	0.07509855820461443	0.02824575995021631	0.029551334473945225	0.046808019999772674	0.018041657417325985	0.0034098115947745547	0.0010661148527439045	0.00046527736366359685	0.004418460135306238	0.001903856277985559	0.008868901986589954	0.014894942365619154	0.005508216698139948	0.0462979681309072	0.004766816433786654	0.0029879479503170585	0.010164235528746911	0.0018556277089037026	0.001915421396631447	0.010378114441920529	0.010043213517344348	0.0016965941158062394	0.00040728848618771786	0.0011116387894915128	14755.414377868095
2400000	-1105.1322668221583	-64.73979001230789	-1040.3924768098505	264.774190976385	0.0	12.373790757996293	19.127714160574907	0.04687806536366183	0.0011465289332924806	0.10921310025606422	0.029602786254169452	0.07726155185993809	0.028939488520520674	0.03189602108430882	0.0435604240923476	0.012840645248892831	0.0029080953411354765	0.0011954323838767095	0.0021526818625894313	0.002173423596275244	0.0006583390048120959	0.024696550045128468	0.012011374691682904	0.010535820246627399	0.03461129511273654	0.009774985209678594	0.00229591552947606	0.00854921333508607	0.001307691173549139	0.0025891858980429264	0.010955862979329486	0.010561780687762047	0.0010456439684791386	0.002121235576326362	0.00015005228664799068	14755.414377868095
2500000	-1100.2052025100684	-63.04394765067919	-1037.1612548593891	264.774190976385	0.0	17.034668625083246	19.726609294231082	0.09494337543287332	0.14542081249371003	0.02204700921829835	0.06530896029654087	0.04648538337744332	0.024260855817822564	0.040009737239577674	0.04076539662206869	0.014547284297873267	0.0023924139200345008	0.0016769206551888137	0.0010687015813387473	0.002452730252906244	0.0022344305867323133	0.0060599489259074366	0.03307425470677029	0.00026271299560021513	0.036544160415467944	0.000707256519266416	0.0023633567967030113	0.009472716761092891	0.003334807310777328	0.003073926168494472	0.010072309584710455	0.0077049521534356714	0.0011212480711017166	0.0007468378606091	0.0001048445494995992	14755.414377868095
2600000	-1112.1779218443678	-59.62189098755845	-1052.5560308568095	264.774190976385	0.0	19.114226121553084	18.851531646490805	0.003923364743459572	0.015019673757254931	0.017856141714390955	0.05330332717653459	0.08822966052540641	0.02089561447963117	0.028489188380286672	0.036202185095112825	0.017927895991981947	0.0013458618725453524	0.0010063176359989406	0.004479025621653087	0.004990760552945943	0.0013125082424054466	0.0635198033640276	0.006883447051332217	0.002684624496202981	0.008769507375527794	0.01910290742752408	0.00019472217923041212	0.0004119152744943304	0.001639289006173894	0.0039026899992306136	0.011908644755851672	0.00918148954745816	0.00044671787118649	0.0037580361752779247	0.0005818704084129645	14755.414377868095
2700000	-1098.3728914290127	-61.061280085481194	-1037.3116113435315	264.774190976385	0.0	17.226037757148973	19.957951177786406	0.11951128147517412	0.01468137508673634	0.020844707215731423	0.07846417010001966	0.04369923028028394	0.027254868017835172	0.030531179034455465	0.04802389568603603	0.01263328616673319	0.0009478619125158511	0.0018958436742881907	0.0013118230862574564	0.002766777192886261	0.0008923587247817721	0.005841652543528049	0.0067381909831488234	0.056047854878251514	0.008053247466386724	0.007362438816637146	0.004014159270261228	0.003180272508065469	0.005072543191543809	0.004477294336890914	0.008781178315935272	0.010406769882986803	0.0015142710121175999	0.0015995547444685398	6.260007219064115e-05	14755.414377868095
2800000	-1105.5213064440775	-63.32081565243872	-1042.2004907916387	264.774190976385	0.0	14.608664550567513	19.259239990572436	0.16200403300879032	0.04680900334212628	0.015286067555984701	0.020663710709232272	0.04574346264602309	0.010153737366858333	0.037517097422113795	0.04414753810312276	0.016034834684627665	0.002932518245992827	0.0020003474037088554	0.0007417067889747369	0.0026831894144059517	0.0007957275714877294	0.015690758913627974	0.05973278746053246	0.004673590174966201	0.012196326564590684	0.00989493166352295	0.0015066117790119812	0.006524009524163679	0.0014867947659550549	0.002983034086328405	0.010816246041468464	0.006335536170573073	0.00022147113983785426	0.002094165219239894	0.0007148493937903163	14755.414377868095
2900000	-1104.450097654486	-62.111499940014944	-1042.338597714471	264.774190976385	0.0	19.82849979910956	19.084201365457734	0.1676536751187024	0.011580092612821712	0.10831281244948152	0.03222711865280251	0.07484359155459233	0.028252722705546587	0.0418001894696142	0.047317000013706326	0.013229962035210704	0.0028288920579471353	0.0005444959580864478	0.004013337097705452	0.003849527917406602	0.0018090537590907613	0.005224593473492115	0.015284429890526783	0.0015739921141132882	0.004341910604676311	0.0032349913660937274	0.0036275135873720193	0.005677798362853922	0.0037825841612417073	0.0023731396181718048	0.007356092303634945	0.008742837360488753	0.001056364568927236	0.0032668163338157984	0.0001517119537837847	14755.414377868095
3000000	-1105.2265960960656	-60.47638901080868	-1044.750207085257	264.774190976385	0.0	18.794749984274723	19.707972967859966	0.014636846003142781	0.019429480065548867	0.023912055808438616	0.0509676778407314	0.06279134400508726	0.034153779972874734	0.042664363862995804	0.029307632723465638	0.01235604242225485	0.0009967610601304292	0.002834810045880149	0.0008305604539467602	0.004175231248644669	0.0015076799171490369	0.09981460703368852	0.036101292867876736	0.02509244896025655	0.003186427810879055	0.023633710429106742	0.0029006910089959294	0.006240373433227899	0.0015391272648817562	0.0028931970247352097	0.010405594096415734	0.010126085010068056	6.392852311505667e-05	0.0019786050044654615	0.0004262254376902833	14755.414377868095
3100000	-1098.0916422282692	-63.14031113818819	-1034.9513310900809	264.774190976385	0.0	17.747949729219023	18.28933534194601	0.17017469735552815	0.00844623605991654	0.0014692897553758842	0.07957444861433415	0.048828823638081505	0.02521382851917472	0.04650374735442775	0.04668886126189071	0.014392213820676285	0.003246132084844873	0.0013039451951440669	0.00035177048860658504	0.0034419565487968087	0.0018223964497018936	0.00955260127977447	0.04756111771906898	0.0281309654118496	0.014994012068536334	0.0032115558422098635	0.0006253568615831594	0.004200765916082853	0.0030381596466611976	0.003646263188651808	0.006818900267357886	0.007509734916684344	0.0016598574605403626	0.0008563501543123786	0.0004461401147377406	14755.414377868095
3200000	-1109.1160277769973	-65.21918459234871	-1043.8968431846486	264.774190976385	0.0	16.86305062483548	17.889089246673894	0.05306865084284366	0.015980900747015712	0.19428872425957355	0.06629611136452941	0.04208471154198076	0.036814710979052846	0.035573908500840405	0.04164666259777792	0.013011517144155887	0.0013729841652261564	0.001336111199616244	0.0006051554340438945	0.00597456416267214	0.0008570619931565766	0.025251857406205575	0.0410473139369885	0.05012403166323866	0.030057798059915743	0.0022904349378514203	0.001820114552157888	0.0037572824793609414	0.0010875577606556048	0.005368542219586565	0.012275238548521316	0.011276403386433681	0.0005439504588769277	0.0014286073782841936	0.00026783059063411365	14755.414377868095
3300000	-1100.4215802966487	-62.67736780970032	-1037.7442124869483	264.774190976385	0.0	19.71984607684566	17.89127715162625	0.15259013203096825	0.011964520716464045	0.023628097701097524	0.08968672541774897	0.053653339279875735	0.01804425767396851	0.04305037078396292	0.041025837236562133	0.01463080553023285	0.0008847316528030489	0.002039874945172615	0.001375239493693326	0.0007634001685262184	0.0015818611268815762	0.06553641143273213	0.010548441545914495	0.0006745489389496183	0.006774715471523073	0.007653228579647691	0.001102233755778179	0.007906692249208709	0.002400939386993805	0.004651657603323639	0.0087114557855726	0.007396870565516749	0.0008660004473837606	0.0022691784299628923	0.00036257082429184164	14755.414377868095
3400000	-1100.6479125970654	-61.36734579396121	-1039.2805668031042	264.774190976385	0.0	19.317239435512327	19.39612109277222	0.07922343019712748	0.01646291467055944	0.001602704064328136	0.020664148196335653	0.10553290778971794	0.04001421142920943	0.03404220880356428	0.039460589959408106	0.01589906409262494	0.0026055373728640823	0.001975356356281468	0.0011144186847236231	0.0033577580393685607	0.001583419809240025	0.09060942230214628	0.028137546183684425	0.053232826468047535	0.0005042151982164559	0.003342347293549995	0.0023768324490409825	0.004856582242320489	0.005269891092147452	0.00310700918612725	0.006821965605300411	0.010100917848468862	0.0018051376405022184	0.002321658598182434	0.00040488449368085764	14755.414377868095
3500000	-1101.1764349719726	-60.95280978763585	-1040.2236251843367	264.774190976385	0.0	19.578197406172695	18.973978469736444	0.01922479238513639	0.018343533269438057	0.032795316744332434	0.04189374438504189	0.09420783683491366	0.03523945895556437	0.03348180983357229	0.04638569957759963	0.014960195876320082	0.0023835662172388724	0.003136928953260285	0.00011022834486407918	0.003966260382028224	0.0020212043511179316	0.009300008933710751	0.08963821597938408	0.021448272135852448	0.021130751177190894	0.0033931884222187596	4.178603532771527e-05	0.002383569836094902	0.002121550381031648	0.001914859458986442	0.00946888578769207	0.009370456049999209	0.0018411471964608376	0.0005261022616352687	0.00033942261530683356	14755.414377868095
3600000	-1103.9090698487878	-64.9541332941563	-1038.9549365546316	264.774190976385	0.0	16.45173515569426	14.82912191664797	0.02185901212364867	0.042725782666230366	0.022435813181100068	0.08726933679004135	0.0581278030932895	0.0312602444895902	0.04379498281526674	0.047994777602998216	0.014065930650205477	0.0013869699222947487	0.0005942383308793121	0.0015040270765321237	0.0019583443183482803	0.0015005247178064634	0.01958053625002926	0.019254243432140418	0.03534868994254145	0.01822473308540536	0.009441682211675993	0.00311132641043273	0.009508053745803892	0.0025450269850843922	0.0034389389549948895	0.009435036765145765	0.010577341954348856	0.0006827494480599975	0.0008780232246796978	0.0002651006237552413	14755.414377868095
3700000	-1114.0657451503441	-65.35301900093467	-1048.7127261494095	264.774190976385	0.0	17.925918584681888	17.84912568660916	0.18419773461780498	0.06760696093220878	0.09110047303469627	0.052900716737541605	0.04932130850890808	0.028426709567825868	0.033160921297878426	0.057484531913741296	0.009181727755050457	0.0010700583389102619	0.0038318729417666543	0.002062530082277115	0.0026178312565473512	0.0003074170300820991	0.029154924723371275	0.024889847862947737	0.020051298186389684	0.04838376152514605	0.0029308709929198326	0.002060270261167307	0.0029802279434255866	0.0047575116653292135	0.003327477898695005	0.00695668274930196	0.010867728588777383	0.0012721108034172853	0.0016841534762834815	0.0008003311412291507	14755.414377868095
3800000	-1111.8308828040806	-66.63456908171952	-1045.196313722361	264.774190976385	0.0	16.38706347823195	16.25639577763191	0.055173409485881224	0.01258541930340576	0.027945377630724355	0.11430387489227296	0.0773713572014965	0.02391384428897137	0.022965957779948223	0.0378595104424011	0.016767371282215216	0.00122298479952458	0.0042259441165646795	0.000532142335026842	0.006015727893427098	0.0019376880624405578	0.14068601458128535	0.01927989656908988	0.0022214213842458304	0.09297151811359046	0.0032386004935790937	0.0025911213551804515	0.002561144198240433	0.002408992845383839	0.0029707657842047547	0.00851306983736072	0.00618688139798913	0.0002421307024373926	0.0011195816889677552	0.0005477170795073915	14755.414377868095
3900000	-1101.2739422883412	-62.78940248677018	-1038.4845398015711	264.774190976385	0.0	17.79250482376477	19.142795191570364	0.1425425790486911	0.047921246298725524	0.01777933051052904	0.09364936792363257	0.06720133607226886	0.025746203206326323	0.028693723063348567	0.045587579050590105	0.019295160530482504	0.0012477768844394528	0.00351405318412371	0.000719568736877385	0.0035661372418250943	0.0006650513658886172	0.016367237497361752	0.011325735407712992	0.04823313965283522	0.005881206593719134	0.006217535483660844	0.0016182642588444046	0.0066972298297138	0.00251590896836684	0.0034704912157054266	0.011355590574156617	0.012200682275123501	0.0004980497638380418	0.0007587842873827678	0.0007874919021015146	14755.414377868095
4000000	-1099.6740600409344	-62.83583378103584	-1036.8382262598984	264.774190976385	0.0	19.080051795289222	18.69128459263316	0.14849201578558624	0.023258157568183096	0.030743393434730867	0.08690012221497402	0.05565834297749307	0.0334469961010254	0.03305380912861473	0.04084525718810876	0.01426785367105172	0.002751084319178712	0.0016223837675176228	0.0008280960459750306	0.0010925790847121498	0.0018803929486800462	0.05793440856004078	0.039154616395390564	0.006842772395360663	0.000148666971315701	0.003070681104997143	0.002832094899499458	0.007388172973368113	0.002580766948532463	0.004081946621185749	0.008270319064792739	0.012969871659725128	0.0008143025114727475	0.0021699835017585604	0.00068773047168508	14755.414377868095
