it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	tot_length
1000000	-1231.9119587810198	-74.82277288493455	-1157.0891858960854	306.70006154151895	0.0	17.805589900504316	16.603430902083794	0.09364180420466288	0.035554279814827054	0.03512800212132161	0.039832990947205334	0.007242654845720011	0.04438994041530985	0.05997827271055856	0.03337356823062916	0.028782762981040797	0.04167642158443032	0.026443317745159435	0.0029349776515205234	0.004283697007153496	0.0012739359597006205	0.0019825410081793404	0.00021512465697635707	0.05293590791232755	0.005209463042125397	0.017478272483092628	0.007242671319127255	0.0032250539944943127	0.0030866920391066314	0.005267391599177878	0.013590340978675576	0.010874908201714089	0.0034112755061514325	0.003926980138996012	0.013459223192451911	0.006427730189364937	0.0013535940092790693	0.0027266230135292876	0.0015267829072005865	14296.239336844934
1100000	-1234.2071895190272	-83.6427497181887	-1150.5644398008385	306.70006154151895	0.0	17.416376880380657	19.626948296932458	0.24025141771828062	0.045958305246319	0.10402791528408767	0.03743313991444489	0.004369050781384444	0.1576535501800387	0.06614315856431363	0.028453945475731993	0.03182370976425055	0.045660333721178954	0.020775916492173058	0.0022441652170680335	0.0028612445730317195	0.0032788524857234515	0.004624959705499964	0.001955134175099708	0.14764489783220178	0.03728784766918725	0.16051595430487092	0.00375156980256261	0.03819912582209551	0.015435686826522528	0.001041960529321537	0.007700850696224404	0.005621245826922593	0.003232895270607615	0.004191159422104042	0.016389236677653497	0.006988966039620269	0.0001936597290601011	0.000767181136332214	0.00015408964879706392	14296.239336844934
1200000	-1244.4967982964124	-87.84511547760107	-1156.6516828188114	306.70006154151895	0.0	13.92690807031491	19.617953655420106	0.2902803666341728	0.15647183775462037	0.16587871058113554	0.0595668498483722	0.023999281194166305	0.0827144270115729	0.07023830228536765	0.03318800310479455	0.04026019115230197	0.04134076903102612	0.023588408461998916	0.0022534316091828515	0.003922983489207308	0.004544572025827369	0.001905833301964549	0.00012112371664564109	0.1925671091200828	0.14965327778309445	0.030022345190689477	0.012943037280873967	0.020587013224491135	0.03454214656117015	0.0014831031020488075	0.001966668193312213	0.00972327068115834	0.0026448926104471874	0.004051200452074097	0.01714332285092309	0.009441380070245595	0.0006562655875432548	0.0018969079183611239	0.0009455085349190017	14296.239336844934
1300000	-1239.8130249375865	-86.85491705634844	-1152.958107881238	306.70006154151895	0.0	18.719173383201237	15.050639811807638	0.06712723496820554	0.02093961823816896	0.17173499077799212	0.030607015656418757	0.02798977743869466	0.04950997185278819	0.05559573125311521	0.029462228780327965	0.027388125923341812	0.03582111856206034	0.023440475687026927	0.007146524402555989	0.003242662674189006	0.0007722915379374583	0.0030069950846222434	0.002141886634142046	0.352670971958105	0.26930051751714706	0.056518392185432496	0.024408281332594848	0.07871649529423899	0.004400391267176247	0.0016634288064622858	0.0023869771450600787	0.011070380870482757	0.004121040956293901	0.004959373033820399	0.017730393886254116	0.0066910570658341405	0.0030570484137518537	0.0005534132764909978	0.00048051530290744505	14296.239336844934
1400000	-1231.3185214657387	-77.91443735747781	-1153.404084108261	306.70006154151895	0.0	17.067567695454954	18.507422194252754	0.04922119240114704	0.04805779857116537	0.165583282944266	0.045263306335671875	0.004700667288858246	0.1220601162584806	0.055922620993449995	0.015406378494948473	0.034492221329099106	0.04161391580738866	0.026225614806577865	0.0031223857822016195	0.002183789783830042	0.0016338094192124622	0.005614971875535108	0.0024541963820332423	0.08460227256500916	0.013813450169701055	0.02790197712447258	0.026285119783785928	0.005533052697722536	0.04190508793493505	0.0021445776673507497	0.0018118858193654807	0.00912128826716979	0.002503409139895616	0.009254945070406972	0.0134293908684085	0.006891612360799736	0.0005081833759000752	0.0009632189780519107	6.141424965494341e-05	14296.239336844934
1500000	-1228.5020922399888	-76.64169264676698	-1151.8603995932217	306.70006154151895	0.0	17.503273283790463	19.7462047358715	0.0521964337331732	0.0017542892500983518	0.08695330891606354	0.024652548921399953	0.0009730825401549845	0.09976878497267971	0.07936879593232846	0.030924335159053483	0.028789266287706197	0.04129371864356918	0.02379934808497777	0.006171200412957186	0.003005581312301222	0.0005283535074801625	0.0018007091568419632	0.0013311136355643972	0.09307161045917224	0.05689612811177681	0.08180836966105647	0.019040910878516507	0.013912972142446616	0.04526557069767268	0.0023218716555832193	0.0022396761721262606	0.008676217841218461	0.0035836944233228643	0.003185912207196142	0.009854360672961018	0.004681701755011894	0.0021655125106904596	0.0014942824714531957	0.0003094255460053443	14296.239336844934
1600000	-1236.7448161980733	-78.71124708167625	-1158.033569116397	306.70006154151895	0.0	18.35881606573745	16.411809742015812	0.11813156473925751	0.01194726404357018	0.004069991289848675	0.018966002910642148	0.04565423456548823	0.0976505198829761	0.0880239474797672	0.01837276256006143	0.049985066026172545	0.040394012959549065	0.02348286754741845	0.004439285506349458	0.004188236516914524	0.00017461403038998485	0.0035629265835025285	0.0016861744005598803	0.10630702078782629	0.02529631261082805	0.008695327947768942	0.039990220866484176	0.0730451314530859	0.033489723581824435	0.001400858437778365	0.005533065115896869	0.00508828765624115	0.005106272844111249	0.006792895540152316	0.0123482900383601	0.004762168030840289	0.0018563653251168944	0.0005797387528883338	0.0001480950237449168	14296.239336844934
1700000	-1231.1496089501939	-75.99866263761203	-1155.1509463125817	306.70006154151895	0.0	19.314913563542444	18.332629149136928	0.21198882362964577	0.031245318963232457	0.03141092178827616	0.0019391065711522003	0.01537285144242437	0.09755994264696824	0.05952399963392719	0.029077232839221114	0.027181002371510377	0.041140292432162565	0.022425128712689833	0.003302843597014653	0.0023044979163314525	0.0018487684284807192	0.006152565067386016	0.0007710034543366119	0.02254298949089508	0.03568255669995887	0.00808077046829979	0.01090934849859125	0.07251399414777937	0.01925559331994835	0.012182558826707547	0.012604839996376222	0.005158356622746783	0.0038513206213268716	0.005432762606726881	0.01739468927728171	0.00485259871951149	0.0009754023889747948	0.0021792736007864586	0.0005728438096525252	14296.239336844934
1800000	-1233.3456058185059	-85.40733360152552	-1147.9382722169803	306.70006154151895	0.0	19.253452104141367	16.462215584289197	0.366893476629525	0.06590758350565068	0.05262455068479358	0.014572622782892815	0.06520325369342844	0.12105745273661576	0.05276264051219051	0.03571178447744614	0.03569651414405836	0.044527724199797995	0.023208715101152053	0.003154157930415349	0.001599263154531375	0.00039302987310558163	0.003829753611720654	0.0008209819194684798	0.19130750384822157	0.05750668696557371	0.027408452509347783	0.0013989441758735948	0.03035366949504947	0.013020537688042046	0.005138862057677543	0.001936963142997464	0.004835862100962423	0.005270616629933571	0.005695333303296577	0.011764936812926723	0.005622274234478552	0.0016215794108008267	0.0023668043141773735	0.00019758657026844878	14296.239336844934
1900000	-1226.5397968730376	-78.89535102055936	-1147.6444458524784	306.70006154151895	0.0	17.515833643072718	19.34923898969485	0.041177642811483894	0.015215084931980809	0.07332776678541111	0.003127530501291273	0.05777071432401161	0.1011439371050218	0.05317190444858815	0.029768846119112017	0.03846556510709348	0.04186585524960445	0.02129919964958822	0.0029683529363390073	0.002625953904076841	0.0018122351274154071	0.0030497246045562408	0.0006642738834288489	0.14838156774201627	0.18577963747910547	0.024395616444898318	0.03381820755934179	0.017113706086921383	0.018960805717823333	0.004551883380567556	0.003164938174358314	0.008403790796626485	0.005618508102493675	0.00626297837722983	0.012600124910649149	0.005050336526572455	0.0009744096218961926	0.0014357614060011156	0.00017545060377061473	14296.239336844934
2000000	-1234.4000699057015	-82.35125600942308	-1152.0488138962783	306.70006154151895	0.0	18.7331278016946	16.966539080779814	0.3415377335567895	0.05092887663958259	0.03862174750892364	0.030299272388572444	0.030316391976277963	0.1003130159404945	0.08844067925992755	0.02838832974554864	0.02795985025083298	0.034945238320726886	0.0183999009343785	0.0047991440920853515	0.002398781000128609	0.0021822236486662263	0.005525244284590675	0.0008698850452370866	0.12372579555230807	0.0009395092380636505	0.0647051518988914	0.006341681846701969	0.01712687404795463	0.015424218507321188	0.01304782784486179	0.007031915513457399	0.007748136028269602	0.003978318949903016	0.004501765069858526	0.013889521291001844	0.0037251822516770955	0.00044659370056884925	0.00023655194483540037	0.0003414963729743548	14296.239336844934
2100000	-1237.119641342651	-82.63228404368162	-1154.4873572989693	306.70006154151895	0.0	18.0079368841765	18.993036088804015	0.07325914681674517	0.0696406313478751	0.11566690983127101	0.021304049738276362	0.12267781668734297	0.19679904846562488	0.034339749453328995	0.02371904338426266	0.028041485894446126	0.03754826497695022	0.023790296758506156	0.004438332951062566	0.001998000785684808	0.002064535802998792	0.0016789418140167975	0.0018429493501990024	0.12158486831152737	0.051362080678174146	0.13655717336799914	0.04305460363682351	0.014700977671110385	0.00317886147203066	0.0022733815882377967	0.0026246512872425314	0.008586255920943031	0.0023121063194976353	0.005917099549845498	0.009983118082975974	0.006871736783007218	0.00267402399108532	0.0017849163193144357	1.1242579925211271e-06	14296.239336844934
2200000	-1239.668298448301	-75.54991539405522	-1164.1183830542457	306.70006154151895	0.0	18.61288969123492	17.858367034557475	0.016501259074777053	0.020606816815869667	0.004752898584378142	0.002897662730580587	0.002705839550243671	0.08684449240107008	0.06733539356748139	0.044809196882123675	0.03813553036987524	0.03695389583330494	0.016275143770590587	0.0073586308687297475	0.002857873901391242	0.0005885401496007498	0.003940495970755206	0.0005798697769831982	0.1145268504451013	0.03976252239267135	0.015340381810877065	0.039280669960059966	0.11661190535517314	0.0022811125799434883	0.013490120412070873	0.0019912261717495838	0.011583223663487269	0.008310187173539006	0.005707113880870368	0.011723510047605296	0.008658443441305416	0.0016848972423705623	0.00283179981562943	0.0005815048718871912	14296.239336844934
2300000	-1241.1549543221101	-85.85233124270205	-1155.302623079408	306.70006154151895	0.0	18.538733456544755	19.847510150510352	0.05305009816335146	0.01927480430093423	0.03979862112746075	0.03764688354131012	0.019783978462609184	0.05866730202662096	0.09156390621129701	0.023376105514731974	0.024566742626356518	0.0332835061640156	0.01982918555809634	0.0076579229753813375	0.002850898166482476	0.0009360728154353924	0.002025379259063545	0.0008766244519382918	0.5042395892515611	0.13210246613149665	0.010969809247832708	0.15978798527040639	0.04354578729904928	0.009595196043948397	0.006023212879161588	0.007821038166296531	0.0052695679752365505	0.006020816646842426	0.002647661058798371	0.015849320578474105	0.005000373951007756	0.0009436149444515583	0.000913195552292801	1.7551640609098878e-05	14296.239336844934
2400000	-1228.5654416568916	-78.15928252107884	-1150.4061591358127	306.70006154151895	0.0	19.8815499138173	18.216500780839738	0.13310014513872168	0.03358252075090102	0.05254753503589018	0.004748691228668415	0.005363921511925034	0.13839350537756376	0.0635432045674002	0.03478063377313053	0.03618944546842523	0.03816108025551429	0.022947225674986846	0.006136101075033235	0.0015679253057515766	0.0011355451826214477	0.0033699546361326037	0.00040955059595412666	0.04150754353294519	0.1449845328768998	0.08994362255820856	0.005621203712319271	0.006807530559093532	0.002724317754586654	0.01602619674492196	0.008341361401413462	0.009013953687819017	0.005863738099327136	0.005600073494947837	0.013039385650991579	0.004790882196674275	0.0006988490107614467	0.0014068617330914976	0.00047589916256350384	14296.239336844934
2500000	-1234.9285875652638	-78.96122988743689	-1155.9673576778268	306.70006154151895	0.0	16.782513769559802	19.43293948096115	0.16677095565520422	0.04467135645368166	0.20472610733223132	0.03352788312110999	0.0196448701342644	0.10297535330409957	0.043515270953111536	0.027831032802384664	0.06049026345993758	0.037329960754848575	0.026109629344967314	0.005696402934216194	0.001789363981924172	0.000961428505976778	0.0015118066748618982	0.0022367390498108665	0.035371383068951975	0.06761807119035945	0.020399901334987338	0.01247944692587725	0.019402418165604337	0.015871421447470512	0.0033326267026783023	0.0018046131117860228	0.006612675547550562	0.0017895839761062724	0.0080626848006569	0.013688699629998607	0.005270157774324364	0.0005432135510148106	0.0022510017883155663	0.0009388896901939207	14296.239336844934
2600000	-1236.2729926066145	-81.07749235775866	-1155.1955002488558	306.70006154151895	0.0	18.093575838360376	19.10335438178561	0.11026939630276723	0.16236939248156998	0.17928718930963472	0.003459027166834914	0.018081686222694314	0.08206439064251148	0.06955965578425714	0.03301580388444725	0.03121383192540997	0.0393714771567337	0.02132184854533538	0.0040389514389754366	0.003693534670599725	0.001117534107281528	0.0022277291404655735	0.0021738677347736537	0.10926886904338827	0.1135075169789243	0.0033188497309279905	0.0305372611224452	0.024535014605113918	0.01864377638598159	0.02298980712995215	0.005579876539217283	0.009430036759152749	0.003776105235072343	0.007267456560281241	0.011237716223987797	0.004550894786205205	0.0036653996947831075	0.0021196996081333797	0.00044869116545426463	14296.239336844934
2700000	-1258.3167142786965	-90.2478145773274	-1168.068899701369	306.70006154151895	0.0	15.008781264205112	16.059043493376954	0.22381160979731932	0.357374814710439	0.07205615076235951	0.044994732115501604	0.1397306663770476	0.06434925321964023	0.08431301508589145	0.02063372375293481	0.04359982803994622	0.030336533094734205	0.015277125993369778	0.0058181118752165546	0.0026216260845681153	0.0016848844050476317	0.009207284445210757	0.002419438703178126	0.10794882907927696	0.1405227566322988	0.03468595342905954	0.09397969898750624	0.004809305682486446	0.023497382844357068	0.0033167545390395555	0.00603824817429179	0.009512307264030158	0.0064140805515859435	0.003971966290142215	0.012397764894246585	0.0052056026150217975	0.00014718445469143602	0.0004214258102601159	0.0021677421398159404	14296.239336844934
2800000	-1235.7033049100883	-76.51076812472427	-1159.192536785364	306.70006154151895	0.0	17.95145967780535	18.22482481417839	0.015940317089913197	0.03124869065767264	0.18094508603554846	0.020324341185626853	0.0022607131640977034	0.035868880554134105	0.04844710097945656	0.022437013059891656	0.03720464791700182	0.04032769162296056	0.02800833299231914	0.004367417513943407	0.0026542287991012737	0.0003374714683015001	0.0038809605656161994	0.00024768222685559566	0.07195474430590668	0.06758214636005574	0.01959077079142858	0.027882771284475062	0.04222180552409415	0.02227830335998539	0.00011178537424707884	0.007777036789261537	0.007532880287928126	0.007344148174080107	0.004748673719524301	0.009100104887070554	0.0051469035293138	0.0009362044356307752	0.004130154411994699	8.216444613243126e-05	14296.239336844934
2900000	-1233.8366533324254	-79.19067741249432	-1154.645975919931	306.70006154151895	0.0	17.025249157594555	19.171390694016267	0.12325844280383891	0.012571623246230235	0.1256330812915092	0.0285357528922904	0.01250368183788048	0.12143898445307269	0.0703853188815874	0.04658271312154743	0.03667155923703765	0.036486456630746004	0.021758707569922996	0.0034845741034367854	0.0038849710368957964	0.0031574245610902344	0.0040104954803757585	0.0015335469380669984	0.11178101988525108	0.09481094888625657	0.0002383390918668527	0.012769524826211048	0.0489544506083572	0.003572308219754199	0.005260196207089271	0.006562659056604371	0.01241396637303266	0.002888630999936495	0.004823472812813257	0.014066792810451888	0.004147320160033846	0.0005498278110713759	0.0007561531289277348	0.002287678689187955	14296.239336844934
3000000	-1233.8437220944472	-74.69917668542071	-1159.1445454090265	306.70006154151895	0.0	19.775788991376704	19.54082190006535	0.01766350970113118	0.13910258418929056	0.04768992127919876	0.011374637118983136	0.08593366973056304	0.09278196881606682	0.04680973636644591	0.02191559847934627	0.033351002160336284	0.044910819237006155	0.02376565057386826	0.006288319773033872	0.0034040796185388256	0.005357400026238078	0.007008700116295173	0.00033296849349824227	0.0722709072259659	0.005412030714410611	0.006919806802286936	0.028568826200987697	0.002973110942178877	0.016450056268018577	0.00010389857399582478	0.002546347925558596	0.009982952488636688	0.0047829793608213595	0.007328595167025529	0.01413360641721733	0.006570963944375492	0.0004970638519322516	0.0012538384883230597	0.00019445771654549008	14296.239336844934
3100000	-1228.6351794310701	-78.60725746540032	-1150.0279219656697	306.70006154151895	0.0	19.117950176818905	19.297812747465382	0.18623735473442724	0.05715954908912248	0.04582930329265104	0.003422161459126898	0.0005862710658867314	0.10568307088364448	0.09373998962414554	0.01869268039591328	0.043743751952580165	0.0397200762215696	0.019786347784701962	0.004601221182254984	0.0018969369275382893	0.0007818620324265143	0.0030893464606408846	0.0010812925774524446	0.0433014448722495	0.11216380965250045	0.035625738676993514	0.003310561444509443	0.04403946670576675	0.01367719936299242	0.019036594778099707	0.0017555645556406774	0.010577892970699275	0.002969460305986273	0.004573272728054416	0.014159910008511347	0.007133163173798416	0.0001205547764777235	0.0012329981254908433	1.4297257802997705e-05	14296.239336844934
3200000	-1236.531625442259	-77.78232150503032	-1158.7493039372287	306.70006154151895	0.0	18.496894695979787	19.464885740518294	0.14994402159175735	0.07904843169833194	0.12150427297326327	0.007003256298111903	0.005108795225121704	0.13642560541299067	0.06651496201771412	0.037482349053807956	0.04988442303739365	0.039070954664872926	0.026860859364444715	0.002960825834108931	0.004255806453938022	0.002230325121241154	0.003970763461279518	0.0016254355339135123	0.04427756047904396	0.02873023952008813	0.017228259367331713	0.019482525386294924	0.028737369008328593	0.03864812867197218	0.0024750410762410416	0.015362094050391854	0.004443252650130029	0.003531757819068066	0.006332479820437546	0.015910482724412648	0.007347072070319056	0.0005714544473869572	0.002149503618150367	0.0017113613608943235	14296.239336844934
3300000	-1235.4304342191438	-76.96218293321272	-1158.468251285931	306.70006154151895	0.0	16.90908122700985	18.507303926478066	0.021831871006969896	0.03256667708206473	0.06680407889717511	0.007157921983050227	0.049907152081148376	0.06267739216087871	0.03355906918233704	0.04171635759934324	0.040873498580523526	0.03448550077536758	0.021963472695342892	0.005614908145613915	0.002472204115702368	0.002523701258271052	0.0013492170324172646	0.0010725902646093362	0.04453542425427148	0.07803434880909069	0.05179735033721817	0.10728279581105224	0.038867257038992	0.028155387232989257	0.004008779007195592	0.004736371489082876	0.013347041197133529	0.002993182820910453	0.005950529142102223	0.012765085060830766	0.008034172861336607	0.0006529316945011962	0.000676682150139296	0.0006815114788236787	14296.239336844934
3400000	-1228.5340978966487	-75.52036167233102	-1153.0137362243177	306.70006154151895	0.0	18.83061488803073	19.364839340285517	0.03476469986967219	0.032878071181259835	0.12626736839079772	0.02122880717104	0.01821853606856439	0.18117537738755216	0.0519155796067366	0.02890643373147371	0.035604528432689964	0.036294760379917454	0.02029751786583464	0.005957835018891489	0.0025972769254092773	0.0008412623688712182	0.0018479007576071536	0.0007188437638830349	0.011418487285438915	0.05023543463971183	0.06582840501809169	0.004315492042487571	0.010641899359190767	0.00865746360800189	0.0013998571282360568	0.007680312495601082	0.01188885576832769	0.003264611199704525	0.0060109246666994335	0.016954667530849794	0.00478415751910055	0.0008853462472645572	0.003209075717213441	0.0002693336100054114	14296.239336844934
3500000	-1240.8415441277314	-75.08234157405774	-1165.7592025536737	306.70006154151895	0.0	18.897796484300905	19.52853319958093	0.17886848104722144	0.027931587630580866	0.005246068059990151	0.005744780897949061	0.020937950866584225	0.05734726862180043	0.09643875355117082	0.027374691300837188	0.03327147518359076	0.03801109872403684	0.017235483725288225	0.003391717982588155	0.004378976018893756	0.0030458493419313268	0.004620187803112015	0.0007104883469573071	0.04825514476948214	0.0772486137280643	0.039483143696548165	0.002290147098313557	0.037100264625772914	0.003384836481924364	0.024598219076635907	0.010369655572229214	0.004772070365356091	0.002482837049095096	0.007080983904254104	0.015570324713587604	0.006620827079036612	0.002989267292637901	0.0009127878548274682	0.002545278798682993	14296.239336844934
3600000	-1233.135432657228	-81.71576615960046	-1151.4196664976275	306.70006154151895	0.0	17.3162392498649	18.305886135495538	0.27383826984624815	0.016188167738290904	0.18906976587506658	0.0070227039338050775	0.020597551309627423	0.07530612937606165	0.08680288519658308	0.015294331532657747	0.036382878794146686	0.040939820404666066	0.027218543756264955	0.0051164035822499855	0.0029690240881564333	0.0017082589088060177	0.003774245397858083	0.0011453012841611057	0.09334630608129323	0.08042155727244645	0.026604566973663275	0.02507820474449595	0.004873020995839394	0.004408061753169646	0.002264332918922478	0.0020604020777283496	0.003740544086743394	0.0032881038055227467	0.010512960868994167	0.013110128422539478	0.006523822647496444	0.0007400137650696485	0.0031593102284038113	2.3284705442921014e-05	14296.239336844934
