it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	tot_length
1000000	-1234.7647354465764	-74.44257552851091	-1160.3221599180656	307.46820941989415	0.0	18.356552558716267	18.59737967156292	0.02036681985384349	0.00581125429246132	0.10543692044853127	0.015429613318573964	0.03311743076096583	0.10290726266300552	0.03547014896415726	0.022855532040206412	0.02809216441690874	0.03790752428699959	0.019469456089600125	0.004965946164138527	0.0006387631477671687	0.0008727383205145912	0.005105840799267282	0.0012294977640922807	0.11557019186227416	0.02035139537582696	0.011300251744495914	0.05576032590103174	0.005984010893297857	0.013919654843183162	0.0014814908670233338	0.0028506614732453418	0.004637026222929919	0.013898410079089171	0.0033785213478098003	0.010967265875870706	0.00267229141045591	0.0030787471768365365	0.0008425705370467642	0.0014280128815857003	14217.527382070475
1100000	-1254.8654688034958	-86.92868903634704	-1167.9367797671487	307.46820941989415	0.0	16.87961440651969	18.437721939287385	0.15035625487902088	0.3822671705942652	0.047267027980044486	1.692056689671527e-05	0.014378596137891834	0.1282823665123284	0.06217640864049513	0.02540574143516928	0.03337636038589958	0.03720067239236363	0.032376188337036114	0.006483587164548429	0.00354887570872652	0.0016464938480646677	0.005530554281968382	0.005083168722364866	0.25512967579813406	0.05458042089179966	0.031144700395318012	0.058743293707534706	0.018266892108029977	0.0035620822466421996	0.017357926466148907	0.004019510404905698	0.002281312413750093	0.0021870453887007455	0.007953036796789308	0.010441930921623837	0.003680286088277346	0.005687224996558915	0.0005650795423408746	0.0004922987749013749	14217.527382070475
1200000	-1237.853804628117	-82.90310592400806	-1154.9506987041088	307.46820941989415	0.0	12.94933174647283	17.901999112039032	0.18593305634264148	0.03947482000192899	0.16473610278604894	0.013219446881698033	0.029597676586943324	0.1245131421425716	0.04316547620724297	0.04805863584076339	0.025332160583868054	0.036284092884157834	0.022662173423459678	0.01066013549857077	0.0031759611316233565	0.0017748953259617212	0.002242992937372548	0.0016789950872271601	0.005717748304596187	0.07810481349215238	0.08068813195043482	0.07196367496185921	0.018976210287842372	0.017752765051942773	0.0006100353468112608	0.0023580058755227193	0.008051370260754842	0.004030522210829472	0.005977525851427388	0.012565601147889858	0.003655522624705329	0.0014370942323640617	0.00015368213179042732	0.0010331144996472731	14217.527382070475
1300000	-1225.062167149159	-75.38313857033435	-1149.6790285788247	307.46820941989415	0.0	19.42148264829996	16.88280019799761	0.031989800099061015	0.0321654282778108	0.07576745820086346	0.002487062665624751	0.018371320245577086	0.12192734722777807	0.054756612024372625	0.038610882578751934	0.026407644198090746	0.04061783053463651	0.02254746799564841	0.004345526436167412	0.0017425714026166152	0.0016186619110625984	0.002761172466070645	0.0017478206821271937	0.07669969298812707	0.013610302296513976	0.07389766718542204	0.009590634063122168	0.01311672197047813	0.011546831410752639	0.0044910386335219946	0.004344798913474232	0.004681443250758471	0.007623287688614947	0.008726784089552164	0.010461171534932876	0.002368485635159307	0.00048391244366509313	0.0004572774623722063	0.0013478657800258802	14217.527382070475
1400000	-1241.0522813328478	-78.6234426629188	-1162.428838669929	307.46820941989415	0.0	17.919792045380596	18.284573537056183	0.05129544886576406	0.12217255057996157	0.13791142569305317	0.013097591008350147	0.018958235466648665	0.07461757004973786	0.04733445391329792	0.03315087935003008	0.027258966728102567	0.04806952110666013	0.014895910671787135	0.0047468834357365566	0.003101356871924009	0.00632094849730479	0.002589970450975385	0.003469564666115905	0.11558525442645382	0.045529492719969415	0.09622420613100499	0.00025328138923804013	0.012034777246569234	0.0004488785682165431	0.005518239258199567	0.007685372300623932	0.005782123806746428	0.0022053835227850266	0.0050929390468254674	0.014542472295514156	0.0025329940019354893	0.0019619451371162095	0.0009886630279624877	0.00027465438043979657	14217.527382070475
1500000	-1230.2470881001693	-75.52315467928456	-1154.7239334208848	307.46820941989415	0.0	18.495319607308303	18.55132901497919	0.03384502880126835	0.0039199747412768	0.07055870318053277	0.01620903308122454	0.002210692530746064	0.06335700685006292	0.05881216852460434	0.03857500311434307	0.030537397600046264	0.03721979916937461	0.02067269009025632	0.008400642494497467	0.0017492043841790727	0.002318356379739408	0.0024584126833368655	0.0012873051966884159	0.09046013006729213	0.019414610163873396	0.07263391315701945	0.0013923928264176321	0.06647758491440094	0.07139172258078458	0.00423068923431206	0.005611827817908682	0.014549258813082075	0.0035360782026999035	0.004584402500496002	0.01945239075618897	0.004453683281635502	0.0003669239808155868	0.0003868821852388305	0.0006568244184923308	14217.527382070475
1600000	-1239.5918257942742	-85.32810019767062	-1154.2637255966035	307.46820941989415	0.0	16.21562232275691	18.844405549314914	0.2778273163993261	0.1256120231597628	0.1774481477036137	0.018142213439376793	0.061819212142299046	0.13752415180550676	0.08311250783552239	0.02835521901762188	0.02337604405341523	0.04129494635901891	0.017658716822104677	0.004918984467741157	0.002421370306253662	0.0004276122273217122	0.0028813267556451715	0.0007374882802417161	0.2197839076987711	0.0037426245650963165	0.00453836782212463	0.01968286803393424	0.024037494289078306	0.02132268106079476	0.004892422310269772	0.015115547457959939	0.012582207751668031	0.0035478162477317224	0.008762306698246637	0.014938600421732506	0.004827130431184181	0.002167523894109914	0.0018935280944172121	0.0013559710228418184	14217.527382070475
1700000	-1232.9027071373243	-75.3532293763725	-1157.549477760952	307.46820941989415	0.0	19.681509975821207	18.265665284193393	0.03543232102191563	0.05128317194477853	0.06163807443576363	0.02498820910466517	0.009001763663646087	0.07447343144511742	0.09448591396454882	0.020997557104539766	0.039787683964775715	0.04946920709894326	0.023591288356335307	0.00602185537822384	0.002153194214670362	0.0012700104094397855	0.006110534257655821	0.002159492208254376	0.060400958995440915	0.07535601010529809	0.01011998222468736	0.0017069438905058312	0.08283335977069217	0.01724130331122665	0.0011177696846556226	0.01538907034311515	0.007098950952181507	0.004562927842653661	0.006407163455273399	0.011526775918010407	0.002063990673874913	0.0008310975746200091	0.0008977031563555098	0.0009970513225955057	14217.527382070475
1800000	-1229.9703124325963	-79.13812946733738	-1150.8321829652589	307.46820941989415	0.0	18.45096972799245	18.80140173350225	0.1352745736835334	0.11438352046853696	0.12940181946270732	0.02369669443210989	0.1171908345535896	0.0514921390832508	0.04285251931003936	0.03517525341241725	0.03317157498322179	0.03888619508845134	0.026271539629826722	0.007509600498461387	0.0018393678327086173	0.0009990339253036393	0.0029263437908730555	0.0021449847087118908	0.11745742065704677	0.0032728814523114045	0.0004277663028285619	0.004242121219329938	0.02827891226641907	0.003174247594459524	0.01323853905968744	0.007162848009586942	0.003784193964013377	0.0029286703681269304	0.0067600927105548785	0.016424157953373937	0.004210454819380515	0.0002183926013652829	0.0006109728053590432	0.000753190883472842	14217.527382070475
1900000	-1228.2454823836028	-76.64269152830764	-1151.602790855295	307.46820941989415	0.0	17.87724011238779	18.873022665510693	0.01913989997173318	0.01135264080159739	0.15209967728310417	0.03663323019300258	0.03593722632110978	0.09770968030428025	0.07331411577149044	0.030576257477409507	0.025195008488125503	0.03872832894788796	0.023720923962737873	0.005045380891524237	0.0018296569068212466	0.00032693615546300234	0.0015309155886018277	0.0009026650256948196	0.11071341359112154	0.018704453510080214	0.010434485037760604	0.004994723215815008	0.018201210124689574	0.05921331747406546	0.0005136884566566375	0.00704168055946914	0.005938616720894266	0.0032339396158326335	0.008177309276894067	0.011904423926315183	0.009871333119904005	0.0011339570192512405	0.0001368692651853494	0.0019335706169393751	14217.527382070475
2000000	-1228.2011642001798	-77.31465678240879	-1150.886507417771	307.46820941989415	0.0	17.524432160831385	17.82331990458788	0.15436969009500817	0.026733829875912152	0.0531809967709965	0.017563833081054886	0.05248914206555588	0.05170154343637743	0.07621683848128329	0.02835897836157309	0.036407021372071545	0.041584707404861775	0.022241674919272085	0.00746475878976182	0.002484980863346715	0.001281808374241593	0.0028957690047855885	0.0006769255683414362	0.04230415968905695	0.03438705198156462	0.044509213623975794	0.00905736402165433	0.07681270480477304	0.031197591438477626	0.0020996407173543316	0.005727993947964726	0.004762547567483951	0.005151249352457172	0.007145993363276421	0.016828370547573798	0.006170270516431266	0.00199107338969262	0.00043795848870979524	0.002096318615011207	14217.527382070475
2100000	-1229.7647620017744	-80.12855963965028	-1149.636202362124	307.46820941989415	0.0	19.534345266746485	17.28449858639686	0.0830566350307867	0.04628774762153459	0.057386311099550315	0.025312282880419635	0.022939837155433757	0.1286865754285714	0.07772659703186638	0.024223680094061114	0.03929305907166495	0.03851436626400695	0.01672772464240534	0.006782718639814662	0.0006066059004645733	0.0011069356490450584	0.0021308828274247114	0.002638223137268578	0.11597788756100287	0.16247517463684047	0.10113861759444946	0.01155433473919275	0.005300741929718311	0.004664966870080565	0.00045332593793432296	0.009278276242203903	0.005441282937365113	0.006714877754998172	0.007133015170482957	0.011793671883517359	0.00911990148133347	0.0014405091091164144	0.00029145299224499156	0.0005738229009988014	14217.527382070475
2200000	-1232.7412336530442	-75.00078388666773	-1157.7404497663765	307.46820941989415	0.0	19.077072345169626	19.436147069626315	0.021650496079243915	0.05452644998578162	0.026905712777854602	0.003379734161418447	0.04223160626447013	0.10172168868013118	0.0874193766298276	0.024744953259918847	0.02569593289192696	0.030372117651374157	0.03027066245157405	0.008276111043672802	0.000873797598701041	0.0020747587365542567	0.002909554030236861	0.0031306264479165065	0.1724088240395111	0.021544804292668182	0.011873939392433584	0.015548652251967022	0.015801404140047565	0.025957893605761888	0.00044255312559627214	0.004810731542930846	0.007968798925238225	0.004111250504982692	0.00664777995164118	0.011412358973518525	0.004041413532002309	2.187647339543795e-05	0.0001671320258017346	0.003719411119121885	14217.527382070475
2300000	-1223.148700067918	-74.16320888775218	-1148.9854911801658	307.46820941989415	0.0	18.326591441273532	19.823499587411796	0.15413365085596936	0.08371103403059313	0.04841067687673455	0.011100045002883625	0.0027356229486534237	0.051867556035170355	0.043856698530672145	0.020486345838798964	0.03680171214281535	0.03999517380315237	0.019202109599526763	0.007757835567562663	0.001860412999516445	0.0016345544875869696	0.0021001689639082674	0.0005170225004994179	0.08489707663603774	0.002145232586769457	0.02012045687549156	0.02670649171965058	0.004827318003557862	0.009356096165697757	0.0028722805373327435	0.0042627018699747795	0.010930370086203527	0.0026332424001069086	0.005830279212225324	0.016999157721216185	0.005074970052968142	0.00042592622721714064	0.0006885188402793308	0.0008633411141032076	14217.527382070475
2400000	-1233.6432758740996	-78.39826634733915	-1155.2450095267604	307.46820941989415	0.0	16.870565882578664	17.838878252980027	0.11955533890969446	0.006980923408456403	0.14399760275816367	0.004275175563978044	0.029546818380973318	0.08399391345241518	0.06738183243668999	0.024338396119232646	0.03757385482963788	0.03372900658187493	0.01637938979669033	0.006874675246155771	0.0037652096132121584	0.0010673252679498553	0.0044145525515900865	0.004127714913937652	0.05145714741562466	0.052736859930134605	0.043305618068046434	0.03380157317482269	0.07719764971779688	0.00948196300154157	0.005668641609670487	0.0030418108399941483	0.0020406311504929126	0.005073983342239635	0.005056510837806209	0.012819384639994701	0.0072033900467639005	0.0005191414633363483	0.0004498908923942596	0.0018057987597887152	14217.527382070475
2500000	-1240.6727552639807	-76.25690131583005	-1164.4158539481507	307.46820941989415	0.0	19.996163797017143	19.88117405234842	0.010552678958277781	0.15530253975681518	0.05498885819910898	0.033060398510982164	0.03311329144593198	0.07929799443233387	0.03923584427369445	0.023575880405644	0.03200405889052924	0.04231366265597042	0.018204160373105	0.008338747974528594	0.005130396674071394	0.0005634626435432151	0.002340976090836614	0.00139946949358228	0.13547059790335692	0.026611333319641786	0.03903565473340009	0.06460400683619444	0.039801258148878936	0.023396204437899738	0.009259618636750606	0.007988990371168453	0.011171255213808729	0.0032425167158214984	0.004847989369427484	0.013942277027776655	0.008986819122782423	0.0029124992555539437	5.961706238217271e-05	0.0037592506904281916	14217.527382070475
2600000	-1230.4318634976044	-78.90090004009105	-1151.5309634575133	307.46820941989415	0.0	15.318501909072776	17.90805062307965	0.04304933435032	0.01035352172720026	0.05452991106733944	0.05457518272037012	0.01446340077569523	0.08829162802978198	0.04950576068981498	0.031522922253827815	0.04113911470085559	0.03642712826117924	0.017992146388593186	0.00604450217495417	0.0012732405898692053	0.0009125544970792367	0.002706204306182441	0.0018692906716459012	0.09350194167681958	0.1818620161453605	0.021250125078227378	0.033504447823883114	0.009853042035207793	0.007543685219211914	0.0009162213971548242	0.001176659293824776	0.005080725356072601	0.005093736206576413	0.007898571065363005	0.009866736375563784	0.005979665627639516	0.0027404545898102387	0.00017129523723049913	0.0022636713920093504	14217.527382070475
2700000	-1234.560499676359	-77.89173862550182	-1156.6687610508573	307.46820941989415	0.0	18.146292619478338	19.60435518415453	0.05944363229863927	0.1291617691244493	0.11606481682182815	0.023751410857514123	0.04196651408869278	0.0499463700430469	0.057506797213364755	0.021925705800311977	0.025972514059506183	0.033174468875580475	0.0202120043542078	0.006676979551570201	0.0004839366227233075	0.0019141766800906306	0.0021603463296877624	0.003686939053972643	0.06550577066808387	0.01153713443958078	0.09380801566136374	0.05118775509950394	0.0748312939369908	0.014464034443100477	0.00020140207992258954	0.0035285234538682112	0.007085767538774889	0.004485426835667594	0.0020269175182539992	0.014261949668596193	0.005776846676784427	0.0015357891205456061	0.0001230321028746756	0.0015292843511152236	14217.527382070475
2800000	-1232.9683163525726	-74.9030667898338	-1158.065249562739	307.46820941989415	0.0	19.37175749470028	19.554823184458684	0.03850847637156533	0.0547139455242825	0.03973192328317747	0.037903957467432574	0.0380609623968218	0.09896523307668392	0.07187601884853913	0.022477994957626105	0.028842989210427855	0.034900350397004155	0.01772802779043687	0.0025970438483634882	0.0032563005139447307	0.0013158203204464297	0.0018820314497525541	0.0036237709303225444	0.10312756118859726	0.016104718942760415	0.033245554611292104	0.08448047661157941	0.021976024879716	0.01806892062276288	0.003946080741232662	0.005804748632740813	0.005380140549590214	0.009195665161638738	0.005312450180931756	0.018268978992991104	0.004131466326021294	0.0007445405866732325	0.0001302753107987469	0.002284298454184767	14217.527382070475
2900000	-1231.3683978510705	-75.02905590891598	-1156.3393419421545	307.46820941989415	0.0	19.53218671160375	19.952472048350597	0.036098431861150415	0.02228774805933257	0.14914061495495065	0.004166696963370523	0.05254660905600542	0.1746474934739544	0.04078106060131911	0.030381411694028092	0.024699450424939914	0.040304665203723715	0.018961674463078164	0.006131158889393046	0.0012550160787297992	0.001165880565991493	0.001503035018512041	0.0038521238214263755	0.039857038890091005	0.04111175015060125	0.002655623272526264	0.022219610668647166	0.021975634518313105	0.04110314226546511	0.005751253233369627	0.007032019333716707	0.010185757085448065	0.0071891832929488276	0.005745011211456161	0.011858511214440107	0.006008569717476806	0.0014961445131485992	6.347548191035754e-05	0.0037916860196395424	14217.527382070475
3000000	-1240.6114829602209	-77.37940042089953	-1163.2320825393213	307.46820941989415	0.0	18.94090476250442	18.041278502530062	0.03651699160042952	0.002258115854506708	0.13031512456587754	0.0282809133835004	0.05294025285375192	0.06133314835964006	0.11451820512885409	0.02179140085059988	0.03971710967112315	0.043920086304013346	0.02002161365941872	0.007871911722479991	0.0019111455500824704	0.0025328487787237286	0.005840808417235337	0.0035321068716519283	0.03573218809455909	0.08996571729651794	0.02050771913052058	0.10880941220105667	0.002003779200612792	0.018538461441832212	0.015597634963625408	0.005191074137620419	0.006066864682597182	0.007553587704171138	0.007139934512978661	0.013763609711673223	0.0023690263940568113	0.0013140979868284859	0.000960882631297355	0.0012216583417020519	14217.527382070475
3100000	-1234.0848260881419	-84.38256563989293	-1149.702260448249	307.46820941989415	0.0	16.395820025136405	19.590650885388186	0.3788114122483144	0.16020024934371402	0.010160850831818046	0.026773258646090536	0.00036170487840106913	0.1307868831578776	0.09003708859427602	0.04441294125231008	0.03371016716077648	0.04510603540239054	0.023712688136420336	0.004905431015192448	0.003635244914986405	0.00120488043524059	0.0035774488033150837	0.0012703321599989007	0.14649934474351806	0.0277568847773353	0.030718222041205532	0.03309047827675272	0.04626118964082355	0.003453972777316089	0.00020449495520651623	0.003246401737090168	0.005172904207355941	0.006321207012348435	0.00870322144824635	0.01399131821441805	0.007464305003074963	0.0013094549830619114	0.0004300137044060081	0.001213616203308934	14217.527382070475
3200000	-1223.7059503045418	-79.25642872892813	-1144.4495215756137	307.46820941989415	0.0	19.460771550053163	19.791607494921656	0.13458457775760893	0.14873678855634315	0.1352282584190201	0.019472660684199585	0.009160094073502755	0.09470422279314289	0.0624323719681662	0.016830469352750156	0.034312058901205957	0.04575450014503772	0.020946052199241654	0.004936643895549185	0.0016775061508760311	0.0006764949945691297	0.0035254437909392217	0.0012406654910289282	0.1775030204808291	0.022342038145781746	0.004910891182812447	0.016688414027741908	0.024945151408458124	0.01804102019834373	0.0022331065366504865	0.0026890034766478372	0.005734204831187037	0.005843977279441657	0.007421813288779673	0.011814385263651247	0.005306221479883612	0.0008775896594319825	0.00017766128362299894	0.001382435633544892	14217.527382070475
3300000	-1234.546053456157	-78.97739331987808	-1155.568660136279	307.46820941989415	0.0	16.29263075812938	19.510601784062324	0.1072052389698503	0.0544943809619616	0.009447770158206746	0.007341899917638367	0.05372387864538958	0.021052742450284878	0.09840792264786764	0.03805108505062776	0.03964323918621823	0.04308044588328129	0.020411711680918557	0.004882595029119387	0.0021234091103852605	0.00040720515310235426	0.002096251306949421	0.0015862373970474716	0.20697218959225105	0.11673626764683905	0.015321159905341834	0.0063207876868891415	0.016257611192596843	0.025448325219256725	0.0013277884357572186	0.009153167375260972	0.002863343506202132	0.008021481201156755	0.007453304676628504	0.012236837213845305	0.0055267247142344504	0.0033374356502407416	0.0003110463206399054	0.0015630752788159939	14217.527382070475
3400000	-1236.2663999727288	-78.75572370472682	-1157.510676268002	307.46820941989415	0.0	19.61092859871207	18.025197715642797	0.0761949556374697	0.00869916464522387	0.0071372717075564845	0.03538945079893834	0.06512129444875772	0.11103977175523247	0.10618365679704912	0.040885210817280186	0.037389940049381704	0.03938640256166942	0.022267425209968855	0.006206593676843183	0.002396627417996405	0.0037957798964076413	0.0051978905917995704	0.0003969873057093649	0.2702486628208828	0.002893509329595717	0.043616760557422	0.0045804521530696946	0.03108054490975149	0.002061857257190932	0.0042178846177724095	0.004810387940533991	0.002156105831998416	0.005253444970782074	0.0058695416748274255	0.012844337048689631	0.0079422910683659	0.0017870863989326137	0.0015022258375420715	0.0019004712755747526	14217.527382070475
3500000	-1232.4127668089295	-77.56495247291502	-1154.8478143360146	307.46820941989415	0.0	19.789091595674872	18.856800797654472	0.07441418909972367	0.06967968660938048	0.09052708244286349	0.06996814559490194	0.02800906753845057	0.09740833257688765	0.03562150367667406	0.024817549878442167	0.03203315272579309	0.050633377993377957	0.017561859956833764	0.004513751077855268	0.0004722435130966862	0.0035194957102533757	0.000977842877185249	0.000861968986282402	0.10739052431346369	0.0007394473183958598	0.06591184259782114	0.04926241596129425	0.027179610364108944	0.029424820553548798	0.0002334503997672792	0.0037941999206681687	0.004798025476006695	0.004615274420098742	0.005984190897107312	0.012738616008500969	0.002883761706376527	0.0012651307444810026	0.0003844524674590025	0.0017189829446447988	14217.527382070475
3600000	-1232.9155414433008	-82.40121876564044	-1150.5143226776604	307.46820941989415	0.0	16.51375440920768	17.16883791848987	0.08973949550125197	0.10423266633738515	0.06949406302467315	0.06766876801228945	0.03333206545975045	0.13759056479039178	0.06878865730583969	0.04461901477635879	0.028777624643754524	0.03411708765772367	0.020055632884041157	0.0034395408674320425	0.00030480899659164997	0.0016014552394620644	0.0015591936256514564	0.0007695602126249408	0.15212032430993583	0.06933313139410534	0.004715208536489655	0.003933528901445919	0.012274013043485004	0.08086082549230081	0.00035198922567373256	0.003269384755878372	0.0056191259215847295	0.003956914594732064	0.004930671768209797	0.015240196339775606	0.006860804544378685	0.0008275307380967902	0.00015897329780871982	0.0023364839159928257	14217.527382070475
