it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	tot_length
0	-6412.31639130096	-158.6138188878735	-6253.702572413087	310.09300766318427	0.0	1.1	1.1	0.2177008392965252	0.3087266487025677	0.15163355020902664	0.2066532997774052	0.42032484250388624	0.3843657274661485	0.15719199052692492	0.17128224272217962	0.3631099895247376	0.1824801782932191	0.1653912984430423	0.11507998748009768	0.1326574729399755	0.13372720172291272	0.10559378362215913	0.1796884108667076	0.5113930188266181	0.1572262664884817	0.5642386817022336	0.11808913203384415	0.4017063501758827	0.3095908673743042	0.15726204574838043	0.09070214819018299	0.28565595818360257	0.17946391019274627	0.30806811110011334	0.44689237489975553	0.12978286412290316	0.11091927996824681	0.5400196845705856	0.10806245432497445	14076.95025478166
100000	-1232.5515147811784	-75.44902637752604	-1157.1024884036524	310.09300766318427	0.0	16.987732568429024	19.494518193042143	0.023380268293077835	0.09649050965839137	0.11001878111065651	0.025002008274649438	0.021658914526774188	0.021730470709902448	0.04804880682392573	0.025658686465924944	0.02891942792479161	0.04116429441772089	0.032465361075691146	0.0015140968668375138	0.0013186075444504262	0.0030767911168461293	0.0020405680382943906	0.0009180940774462662	0.11541395355535906	0.031851085888787926	0.02063428948959386	0.02950271247879493	3.874684143531225e-05	0.044724245455393996	0.005626471204855115	0.004190040349264448	0.001519546032284241	0.003721492283202261	0.005907078731422713	0.016028667350340402	0.006642826664237941	0.0011367750423246857	0.00030119168061876184	0.0011442122989013823	14076.95025478166
200000	-1233.473227923287	-83.03290662755875	-1150.4403212957282	310.09300766318427	0.0	14.688794847467314	15.820375132399569	0.0515243232001664	0.12261613432262071	0.29250419983470105	0.0037483520160533227	0.036946572936944734	0.07367204414863486	0.08935980198564675	0.02727827093425781	0.030971412120154723	0.042363528756132036	0.021291284404674267	0.002831520810215338	0.0039024431552521187	0.0022907707310464674	0.00448547765284488	0.0027925869256301343	0.044386655834882695	0.017881828005126117	0.11691659222553873	0.027126176404611697	0.005524567797785536	0.002650529118959142	0.0012973682018039073	0.013816563034248662	0.004022073289185567	0.00367140483675503	0.004657147784202905	0.014246348034654086	0.004825165141022808	0.0005288394179778368	0.0012603707888872635	0.0015345764579497091	14076.95025478166
300000	-1220.8112361642432	-74.46160539892065	-1146.3496307653224	310.09300766318427	0.0	19.8932849357913	18.71423012453584	0.04298809178561284	0.00028149812071452733	0.04253812365583353	0.0066218577124056936	0.03413637938528143	0.06936643208928137	0.06710401003711243	0.032658196366078245	0.03772661057596023	0.03849505688077157	0.02648374680643185	0.0029942938094006397	0.002257558210983755	0.0008879174511995829	0.0022857599344029787	0.00205663297118671	0.1900747721652432	0.00799145084801473	0.045620821752374204	0.04059720161628877	0.0040264346922791695	0.012540693542012944	6.269411055257673e-05	0.007953938723921188	0.005279466954688929	0.0019081528057940348	0.00791128888678171	0.010407366416286944	0.007523805887304963	0.002584558936173262	0.0002714247748685499	0.002032061344431463	14076.95025478166
400000	-1234.4566230191651	-77.98962453872733	-1156.4669984804377	310.09300766318427	0.0	16.413410819351054	19.807955751921156	0.07485364429505821	0.08920566039359941	0.07421764718984501	0.03791948672320553	0.022904166547896888	0.03746741588300676	0.06088211722464465	0.03313054445969555	0.026929880058698917	0.042926287051635474	0.020780043815864485	0.0077608540648974895	0.005265867661107336	0.0008509990108993137	0.0042549240941620586	0.0018134760319661529	0.12504711916943936	0.13284203203046716	0.04531743630744932	0.008592315153120792	0.029867588101441852	0.03379061371553297	0.011269112547026342	0.011311732703610428	0.01526691346563839	0.009187422655475987	0.007185809445112623	0.011819082343630653	0.008306596999451323	0.000797883205626455	0.000619050723783231	0.0016015523305904185	14076.95025478166
500000	-1225.4205055661093	-72.65093975281538	-1152.7695658132939	310.09300766318427	0.0	19.750895227117084	19.827603170532242	0.010071509545018393	0.04776339004652411	0.054782608574994444	0.08814960684342595	0.01703144454692958	0.06848467664055743	0.06480596935587189	0.025003698530295913	0.0453795372048345	0.03628584700794002	0.02406449047700146	0.0020477092797491843	0.003885598742322783	0.00038964900891398933	0.0024607488409515064	0.0025075205660314566	0.09787680958376238	0.012865542136271663	0.018492768664144003	0.02866837319013021	0.02281887901909946	0.007770105141508432	0.01909489612873725	0.006542940694421763	0.00903178901784755	0.0030560946528729953	0.007433340140701546	0.009099811112317948	0.004285763113248357	0.0017701591692544706	0.00020251602510972455	0.0022448559414154925	14076.95025478166
600000	-1229.0935603862129	-80.09165016333658	-1149.0019102228762	310.09300766318427	0.0	17.031028244125565	19.66894930378315	0.30576782249208595	0.06141514204031848	0.017451426959748315	0.029851229696961797	0.016321226675673026	0.02982175574051646	0.10425021966101489	0.03255827574043847	0.05006322488417042	0.044973217015981795	0.024883393656733577	0.002981303325943381	0.0035011523790103886	0.0013254309642380595	0.005390021258411743	0.00221289580574202	0.12863299637438966	0.0031007617719006346	0.12671435657224162	0.02224586242382969	0.031301564515711644	0.012595708286675649	0.006642615701254734	0.00681448398113415	0.007134536089342573	0.00767873800082681	0.005043344186328084	0.011025703480775776	0.006683370004813277	0.0010338112020312072	0.0006975006285017913	0.0012142399444309063	14076.95025478166
700000	-1231.3935382411146	-79.23687584706634	-1152.1566623940482	310.09300766318427	0.0	17.22433581052173	19.805600978930507	0.08110804793975765	0.00526024842902424	0.048922853678108946	0.018438085470985893	0.02040470244205068	0.18230099796330246	0.06384352916392462	0.04433882935819173	0.04659579135204468	0.037690712465479365	0.02142992067772767	0.0025534471642314764	0.0011094158651712618	0.0008385272592526305	0.004231172310391297	0.0016434065019256055	0.27703417314792445	0.02596364701584907	0.028691030664287152	0.012722678446220194	0.01378174997101407	0.03505328337637467	0.0129126623904157	0.017587079747671156	0.008797615979330738	0.005392827943203208	0.003684506839365708	0.014869338377498214	0.00596947568598569	0.0017325659925086824	0.0002667914142524481	0.002533013146536629	14076.95025478166
800000	-1236.8665641776195	-81.18360196318964	-1155.6829622144298	310.09300766318427	0.0	11.520458978237233	19.04224659452921	0.07429412823867088	0.19518249752592298	0.08815033604088869	0.004002619792604224	0.031055920853532922	0.06735924110858724	0.08507921600599501	0.029653036390315867	0.026998515809098865	0.03681446122817977	0.021524356214226117	0.004781317094950485	0.00334239241042645	0.00208291514033305	0.004401980159732161	0.002745767612551311	0.018695829095418996	0.025942650634206626	0.08268184692328592	0.014278612303032193	0.08126113543635528	0.02541537482974125	0.008423752729791192	0.006438986553308326	0.011468284685156772	0.006652501425141772	0.0077783857755492234	0.012698418441419602	0.007898246693229192	0.0006693973748838364	0.0019405002422071649	0.00030621569276346593	14076.95025478166
900000	-1229.3198060089615	-78.95746697851455	-1150.362339030447	310.09300766318427	0.0	18.725926036325728	19.619816370907717	0.22266283343950175	0.05822100156811607	0.05292070713653649	0.011549410522071092	0.03179160291790423	0.14191063263873538	0.04615136100169801	0.033681499021358814	0.03964309259275506	0.04038451346700809	0.02248372764836599	0.0027744839684518316	0.0030884346357726122	0.00024175835757294235	0.0025142036498879495	0.004308647217799736	0.1665288339522929	0.017515751960980753	0.021123235947932775	0.012850184065853013	0.06425221880917091	0.0036427700755423237	0.01595924436555206	0.008433211645756479	0.002301888810941262	0.009663405813583874	0.006048265760160824	0.013886790869199112	0.005357459218005028	0.0008587663975817598	0.0009546628826735112	0.0011299377756884654	14076.95025478166
