it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	tot_length
1000000	-1228.39232196343	-79.64589119705144	-1148.7464307663786	307.5075534498739	0.0	18.80347234916916	18.93405915882791	0.1376246376619204	0.020729874472528182	0.07777842543410313	0.06846394841774128	0.04380052535890476	0.037402281056650666	0.10243300097817509	0.028874057385825082	0.03289278482647054	0.04705466353517175	0.016712769917581867	0.0049304795774876954	0.0013015752717164442	0.003452391124805274	0.0028544152778822067	0.0012652934459684846	0.13772513699515704	0.07858486923023064	0.019230632320959496	0.08117306259838658	0.06883164182374331	0.0008945635953073046	0.005609126918283684	0.0012932496952323947	0.00572420003286853	0.007780427679238288	0.004566584476998042	0.011409191958853098	0.005189893873441433	0.0011547264415994513	0.0010985886860064512	0.0016162377657323163	14222.11943341286
1100000	-1229.5868878201152	-82.3075525664238	-1147.2793352536914	307.5075534498739	0.0	10.328341426083911	19.437544172618626	0.1513343137863585	0.0263358827856959	0.061522284989332286	0.005223134745178685	0.004898633120468617	0.03196436561005954	0.06370238551454177	0.03670565423362701	0.04016336057818938	0.04169360982537256	0.01827464432154688	0.005582032581337695	0.00036341980253048025	0.0010935145692079972	0.005119635497692636	0.0009752172512985352	0.13016028109318975	0.026290914780898247	0.032064253119423645	0.04148891784117311	0.03218666042145168	0.03774625932726875	0.00027470944874764873	0.004979893857947482	0.0036710725423364458	0.010083531863478469	0.005149579900693122	0.011858693179063521	0.007994612838551646	0.0012917773519815928	0.0005565666886111263	0.0019126202819934293	14222.11943341286
1200000	-1226.1098405348089	-77.42260630232217	-1148.6872342324866	307.5075534498739	0.0	17.110100671600573	16.881891196578056	0.16759494936154432	0.013516643873142388	0.02761506676984534	0.0048967204999791165	0.023949878909165744	0.06811905818811902	0.10162406564850895	0.012179849478998143	0.04451615581334249	0.03813361846369471	0.02609546740476819	0.006369772649079211	0.0004401219505342626	0.0012097226347455602	0.003989232552685716	0.0019666482939016475	0.021455092189141944	0.047902758823316766	0.06276891881138699	0.001009848677723451	0.015592060733207347	0.00659825484468772	0.0006090064108247415	0.0005026367291363335	0.007040077190226543	0.004640927786074507	0.005875422705743074	0.015043240570760995	0.006788271792315988	0.0005420403599980251	0.00033387666741587277	0.004240919819646841	14222.11943341286
1300000	-1231.1462256349337	-80.3480531061896	-1150.798172528744	307.5075534498739	0.0	19.17276149135813	18.888450229346756	0.04333886729197824	0.24570742026940648	0.054122344807824296	0.016560989285919064	0.03468299168285911	0.06431087735625833	0.08243941292209853	0.0259011983298759	0.051837085002990536	0.0408504823298881	0.019111646701505215	0.008673618369726114	0.001143997143147375	0.0012318005245832181	0.002922738396293441	0.0015759594409695179	0.18445724682497783	0.03324043307958477	0.018257220498986097	0.04960286822293438	0.054720380058552	0.0285434529384494	0.006983207874556166	0.004532113046896849	0.012678424398802244	0.007418144851158077	0.004805446262694026	0.01158559918396154	0.006904901555644304	0.001340242565321002	0.0010666812302958725	0.0010945569854275432	14222.11943341286
1400000	-1224.2592325420549	-78.31387761955006	-1145.9453549225047	307.5075534498739	0.0	18.703915719706977	16.944155174540114	0.08299631130509069	0.04473509915935327	0.06799613078241483	0.02109990938841587	0.021133005702079977	0.019313985440695798	0.0997710660088936	0.0372293750991144	0.04197013244215446	0.043653282851598675	0.01699148653523195	0.004858813543992063	0.0006661656233035048	0.00031449211881415365	0.003409877561707022	0.0021388274516960354	0.17166517824719307	0.08588432809674838	0.01832324345431771	0.00864955955253486	0.0032522398077622643	0.020921261092357195	0.01957135866409988	0.00015918026315471065	0.005081925440414474	0.003393887059948059	0.006439836582013492	0.009056941618270196	0.005892415198862738	0.0008000073015706884	0.00020205027101164764	0.001962214127650934	14222.11943341286
1500000	-1232.562060422994	-84.49739562923509	-1148.0646647937588	307.5075534498739	0.0	12.024927981280308	18.93636131215308	0.1424581097650822	0.14002552179543612	0.03308006225413674	0.001993414920005037	0.0029945563631656818	0.027039265368383567	0.1056831907038934	0.028577890148353328	0.027210167811613607	0.03764051938156686	0.02414179677291641	0.005209492961054189	0.0012347212086421802	0.0015296167241463424	0.005086788364148182	0.0005919636160586412	0.26676132994606705	0.045158220534925964	0.055107257153542644	0.01304877750245083	0.04850775418672321	0.004327561972515306	0.008402538341616132	0.003908912010959005	0.004203285501570564	0.014085209142994094	0.003851274130917912	0.013261292236953699	0.009283314473769518	0.0003659280385029111	0.0003932868346467594	0.0009642108783531351	14222.11943341286
1600000	-1232.814432294012	-82.93862390198602	-1149.875808392026	307.5075534498739	0.0	19.676727912674714	18.508013620528814	0.057520839473932606	0.005776953853227467	0.2691966811657422	0.02084731197549185	0.011272196763190986	0.1223175348783268	0.08841207924506658	0.029690718948540147	0.020627295063408695	0.06020436934216156	0.016735520872577864	0.004463622737631787	0.0014657889705952535	0.00155196896607364	0.002952326988652535	0.0007623342592410712	0.135353640230941	0.09515183923975429	0.05734102904211626	0.0188246982473421	0.13541836756916276	0.006113516075616547	0.01115281831872537	0.0011112836294649032	0.00796612365892192	0.0065468901067732305	0.004819870148984638	0.010263472247760232	0.0063407076234530905	0.00041450804313575626	0.0003149280178297997	0.0004618464909151365	14222.11943341286
1700000	-1227.3790713173582	-80.94450322478747	-1146.4345680925708	307.5075534498739	0.0	13.413707683828722	19.871546284138148	0.2021757275260107	0.07145627000623668	0.060340985475412307	0.024986743701706126	0.04815141184712643	0.10373583624550048	0.0963037515061495	0.02666575530830796	0.034996477150780844	0.046315569424037785	0.017563097859332185	0.006167471086445964	0.0017335731620975717	0.00038794205120636104	0.0016676567353945304	0.0009023939820499591	0.1415557277404337	0.03287625563461659	0.005948987595469129	0.02159168589824497	0.0063040342318207284	0.03410999239077693	0.001334273308370061	0.0014634640289693055	0.0051695572771781224	0.009956034045697759	0.00676135920400379	0.015306389594430056	0.005893486786228398	0.0006301151537267371	0.0010184382245356928	0.0018701692876518696	14222.11943341286
1800000	-1233.0637319703974	-81.94589419687723	-1151.1178377735203	307.5075534498739	0.0	17.36018401112098	18.920965328545954	0.0689600330647662	0.2674844116377055	0.09029766207110802	0.07676014436509272	0.02156461251173654	0.06317650101368193	0.06999065309360608	0.02207757679061058	0.04375703954092824	0.0412427136749835	0.023100843992581385	0.009783141256086774	0.0016945004309570056	0.0015599054804525992	0.0067709778363689655	0.0014942840305123145	0.15276069230106426	0.033763416802419045	0.05133418848259096	0.03630668292264887	0.00632509487913922	0.025003179420979935	3.04468845827158e-05	0.0030670121037786996	0.006196358896154375	0.0033068226473358837	0.007580752480385732	0.0092943312734329	0.010011968496341783	0.0011368427330945771	0.00035347921413388377	0.001247564003517307	14222.11943341286
1900000	-1225.0446412157048	-74.58390132367043	-1150.4607398920343	307.5075534498739	0.0	17.780256783963488	19.811350816319095	0.058785070522685036	0.19248510278296357	0.028465337976156097	0.06018418620952746	0.004617264444105016	0.03996447716162497	0.10033883756695547	0.0269296351110047	0.030416245102577514	0.05287147161570173	0.018416674622487725	0.004262809769503835	0.0018503586603723916	0.0016142423764963119	0.005211905310779507	0.0009595770623808674	0.017214078884039176	0.024480911544887886	0.004016912813383222	0.010831645906044558	0.012647422682026245	0.02128356062043815	0.004649851992405311	0.0062690722178022195	0.003960723720266766	0.007387097558070204	0.007529608983374245	0.013386739318211138	0.0056814725924170095	0.0004600200433909284	0.00028968701101698876	0.0030162463197199252	14222.11943341286
2000000	-1226.6601026334451	-80.12289553320448	-1146.5372071002407	307.5075534498739	0.0	14.994069551722962	17.025900245053116	0.11199391080898588	0.10193942984780559	0.04119055826613693	0.03808608467889296	0.013374880125470875	0.05279067748441017	0.06555829810966278	0.028876370752987723	0.027958673955420146	0.04323779385571911	0.022261493650028868	0.0048438432000664665	0.0007516173701153455	0.0004678729926057008	0.005992232828906297	0.0019998365243198792	0.11878390071630256	0.10146901350353346	0.012498076532140715	0.045055412336617875	0.007074691120907964	0.01343666237636677	0.004393629303930153	0.010602669750870906	0.005401523229091838	0.005842216033002141	0.0062197607461756035	0.013366365501458605	0.005652397821290529	0.0009843793071616883	0.00046456153895005527	0.0019044038340798935	14222.11943341286
2100000	-1219.2185613170066	-72.09840117220095	-1147.1201601448056	307.5075534498739	0.0	19.964217336718566	17.699705084232058	0.027021829519686822	0.005753828058271534	0.10999459776538327	0.010374079831457493	0.019988026388104586	0.019387575502840038	0.0922643919002492	0.01649276046147093	0.03656913353748355	0.040243071674451444	0.019344784391827245	0.0071454676682179835	0.0016467016128661122	0.001249573550107573	0.00592247973835274	0.0008192582576032155	0.057706748985059994	0.009566098473040515	0.004304424188442136	0.005238425819374974	0.016207906712426286	0.004459814983875585	0.004889150987443869	0.0005522927822117585	0.01266916605629687	0.005120632267055448	0.006824936742795242	0.013766347953535683	0.005814883840586109	0.0017830475103984146	0.00047404778818096576	0.0030622161133125455	14222.11943341286
2200000	-1235.1672910647308	-85.74690058035205	-1149.4203904843787	307.5075534498739	0.0	16.684072293024645	14.141751323685481	0.10633020910491148	0.2534846842047232	0.0950309518330684	0.01742658614940249	0.032101151407763207	0.0072490043936470185	0.07891968235685975	0.02678530159133016	0.02811846044888221	0.0460368752871434	0.02499511901106508	0.005814166547298825	0.0022125497491722965	0.002293286245734938	0.0025261053863462834	0.0013610613927770565	0.1920394864105082	0.07811102447847945	0.06843662245963103	0.021974203841130593	0.03687778075114561	0.033665479368095726	0.0015928756810194408	0.004717155357065674	0.006857669058205303	0.006280800898515651	0.005284912765091087	0.015955104997482025	0.00886476061704208	0.0002781192053296122	0.0007724334772836205	0.0018280443990810274	14222.11943341286
2300000	-1231.233374796155	-85.68940623715211	-1145.543968559003	307.5075534498739	0.0	9.842209741667755	17.14121423835053	0.21871126063343962	0.009515875899368094	0.08686045980074958	0.004198063519891782	0.06547783410169078	0.09095322825370224	0.08370710104711769	0.020641004394421535	0.02840779543411692	0.042303785838796265	0.01987765709441101	0.0038467353827131632	0.0007721849095464187	0.0024849869342497767	0.006318063054590866	0.001623877252064472	0.14712260239040106	0.033446491338314406	0.014579106391477472	0.0016502708355064075	0.0014653889297972886	0.03546910278085972	0.007795334377112474	0.0030223381951689395	0.010031781874316128	0.0021662799754896475	0.0031999058295936263	0.01009278729984269	0.006806424683973649	0.00034651866465606237	7.5428104836674866e-06	0.0015117700772449393	14222.11943341286
2400000	-1231.6119708411607	-82.06970030844911	-1149.5422705327117	307.5075534498739	0.0	17.422288853726744	19.30493831091718	0.27947196337122804	0.15765935882707885	0.03019851630716203	0.03561392890907803	0.021923913573015368	0.1401342248022056	0.07694082734391897	0.029133032962340003	0.04792013266898397	0.04053334291967463	0.025464238129080562	0.004490517762862706	0.002080248377124523	0.0007825608431215079	0.0037175124742562884	0.002015654364425286	0.09501980830642652	0.08831438350642236	0.009336569224867993	0.038994313921204435	0.0020008085421189914	0.007048994188361982	0.015889293257307372	0.002583850619911707	0.004719478504623454	0.0037475856968047193	0.005917813427240191	0.011516732654211284	0.010218833008369416	0.0013664120230314316	0.0006109912697349768	0.0024452734099792016	14222.11943341286
2500000	-1231.6722413336229	-81.1793742496533	-1150.4928670839695	307.5075534498739	0.0	15.763658346881934	19.5350479505783	0.10312191345258036	0.15608848711776505	0.014935211600425482	0.007322830025332966	0.04180291967280114	0.08259553399928735	0.04919528378310632	0.02160506744637896	0.028664706053793974	0.04156786460790562	0.022455378150912773	0.004181499121837834	0.001996169792778881	0.0009034988212018104	0.005245209637098445	0.00415943804106716	0.10424028660101917	0.14043601102658532	0.11554483752778093	0.016176740840343255	0.04233574873094988	0.008681632537319909	0.00013393142898705102	0.0013019160189545844	0.01663738070124232	0.009930057397543686	0.004237533088503	0.012188911413993137	0.006087870203398517	0.001074498027555577	0.0003880280744590711	0.000870606024602629	14222.11943341286
2600000	-1229.3200976896546	-77.58138937722005	-1151.7387083124345	307.5075534498739	0.0	18.937600653577817	19.664079562287377	0.17753990422869412	0.0035523900352115736	0.04043054653861736	0.0054328545081115676	0.04468751788403932	0.10400598875275614	0.1268337508335566	0.03927664547286599	0.03001023305822336	0.03781004183761006	0.02375857385298413	0.0023166605223929855	0.001867206973704956	0.0019259024198227648	0.00358655892369905	0.0031344364691918533	0.10328667398547232	0.03446207212769717	0.016283587266907137	0.018203565313821102	0.056052993506087445	0.010908006648265064	0.007467701388430377	0.002459101668184706	0.013977814999141351	0.0040340140804432266	0.005466861310313587	0.013693909456744067	0.007174319565289207	9.395253426437769e-05	0.00012487279478381728	0.0009994024897204065	14222.11943341286
2700000	-1225.4660593999179	-72.54891801947002	-1152.917141380448	307.5075534498739	0.0	18.121509068758858	19.824613265583366	0.014600337082446943	0.012637209848961597	0.07166176084285589	0.000608488039798696	0.0006872994599947333	0.038329813109472054	0.08589294347182412	0.02658488667880982	0.05020964852181641	0.05229559313246937	0.022134830415196007	0.003353289352280703	0.0015900300272493153	0.00044794138046375104	0.006265023875728917	0.0010255342452538231	0.0223866436401283	0.003270888576061766	0.03716760708260486	0.013223781768556183	0.08499085579876241	0.01104838131766397	0.018243365792753923	0.0029934794903765426	0.005374444667370363	0.00329409397890695	0.005816642970692646	0.011651428522062768	0.006584990011988671	0.0014647197335552417	0.0012300763296097619	0.0013920385973339368	14222.11943341286
2800000	-1230.3500772043756	-79.84859001189585	-1150.5014871924798	307.5075534498739	0.0	17.12289683866367	17.32665336484239	0.20936628636258323	0.009300333816521972	0.16133584864467948	0.005514328350219027	0.03639062306331468	0.06883345234559003	0.0586005238861181	0.03385039149939802	0.03122821817233079	0.04401053728092407	0.019971826166457558	0.005289672507909473	0.001534348948953255	0.0020081596907676846	0.00269926104898362	0.0004789727167188848	0.02175301303150773	0.041730416168411645	0.030870595964564422	0.0752758057312916	0.026641448197099096	0.014266564134268977	0.000290746867820271	0.016447958180492276	0.007580658965143832	0.0060066566451047335	0.004296020341535905	0.009486710073956912	0.005442622981260525	0.0011438473405577382	0.0002451417982479781	0.001365304109947481	14222.11943341286
2900000	-1243.0318032457444	-88.62937242266158	-1154.4024308230828	307.5075534498739	0.0	17.65748815077104	18.68789380895534	0.2664318331945472	0.09970097188855742	0.09786792683780733	0.006287115522989973	0.03143652206165191	0.11630738781952012	0.14318491986162313	0.02343749547778435	0.034062203145503456	0.05107894682352506	0.0242509529786031	0.008471485229866203	0.0024374820392391834	0.0009544335606538344	0.004774962882102578	0.0040880027048831825	0.27334454138394143	0.2035243519123085	0.07400824576495106	0.02324982059018038	0.0075339376639783125	0.012624493483856185	0.0017697314825434816	0.004792161397071417	0.012648919382063212	0.003797587790343306	0.005660144715995312	0.01496887947709437	0.00941236877288258	0.0020267158930991186	0.0018207872012226958	0.0010383464597129967	14222.11943341286
3000000	-1221.7744369386396	-76.47122315969156	-1145.303213778948	307.5075534498739	0.0	19.247896483199582	18.688314734727047	0.13665058684926032	0.009920512713330778	0.03676366622801507	0.008468587462498695	0.007050633834755772	0.062413126781044694	0.07240677180761054	0.015124455167864348	0.031315927120683526	0.03628611023528355	0.021666402340418316	0.005488354096146309	0.0012554979101574066	0.001076399466454363	0.006557940910467367	0.0005378855869224114	0.16498196004196847	0.06063753944600783	0.031231840214140195	0.04664752580328833	0.01105725836314672	0.03870017136964918	0.0017726727517286924	0.0006403158119925525	0.013484495718006978	0.007284876670029028	0.005533712944521317	0.01429508004452771	0.0070917323432423025	0.0005916921128448263	0.001209636073324661	0.0008910227511085502	14222.11943341286
3100000	-1228.9251917153688	-77.72638671198644	-1151.1988050033824	307.5075534498739	0.0	19.77527216403035	17.34309907849164	0.18470789238643387	0.05673023495804695	0.09580283131409059	0.03854206489385401	0.033059471386146184	0.01938019944461798	0.05641334726635964	0.01915879183376128	0.05778547850087542	0.04010666157727573	0.021657359469637955	0.006212803367367695	0.002540076631090942	0.00204318570180318	0.0040777779166574655	0.0012833036231923271	0.09595942834457025	0.034594748684951465	0.028656482097918278	0.04397258600599236	0.011325612255583803	0.009557667840010874	0.003406952229043611	0.002050869298085329	0.005102688908965046	0.005405499700925352	0.005814134421557351	0.01332591526089139	0.005944982523591624	0.0003835397638478742	0.0012043473265235343	0.00329821804739872	14222.11943341286
3200000	-1224.981770861022	-75.77628153748509	-1149.2054893235368	307.5075534498739	0.0	19.271473463559833	19.458007836879865	0.06757283211586425	0.04511210133953858	0.04589975208646923	0.005174922214529943	0.020331001964146996	0.04644571722975818	0.06333232929949496	0.01393599986995194	0.027504255052038462	0.04528062297323675	0.019202811935133512	0.006284020443627362	0.0023142408804601154	0.0014508975615953941	0.0013236229450392422	0.0005923397013352078	0.24938516008214093	0.02000165614284024	0.006156147646748782	0.04302447939314393	0.013742882411756677	0.034836156339546245	0.004207284505531007	0.0012565455229941564	0.011878530864024165	0.004774576479555469	0.002717165517028331	0.01678608555600465	0.008786278716983119	0.00029639191074512386	0.00039271717478378597	0.0013302318670572835	14222.11943341286
3300000	-1234.9923360441583	-74.82136992201592	-1160.1709661221423	307.5075534498739	0.0	19.57876219974974	18.325062077368468	0.015585369803695048	0.05762937249042706	0.024696710741832377	0.006321318969505192	0.0163563773315428	0.04288520876049497	0.09523879911202764	0.0244392625252843	0.03007188572083431	0.031048105757463612	0.024311481074786503	0.005724856904023281	0.003161237376239724	0.0007551617168322757	0.004843541670476804	0.0014041229794399075	0.03806484934621957	0.08823241301163656	0.0773035800558114	0.03951465879221741	0.07139484512373957	0.005865833029090646	0.028237528757266622	0.009750256806514956	0.018069758605967542	0.003190497168223597	0.004376165978004271	0.01654769442545307	0.0063644522985125684	0.00043576373026935257	0.0004197000324503363	0.0006380093820451593	14222.11943341286
3400000	-1224.4432218751779	-76.8103816800685	-1147.6328401951093	307.5075534498739	0.0	17.8261423203693	17.307034957449837	0.04862479098669868	0.0868708774540685	0.09819579323356703	0.006873905844220269	0.07972657562346562	0.038736712222752795	0.09495286706759185	0.025219858524006596	0.024137950343198013	0.03206125078962476	0.019908889320887836	0.0038678373739835835	0.0012189916379439518	0.0018448448478368931	0.003537897342676111	0.0010591003621442583	0.08128453178735974	0.03906249834213764	0.004963632473243469	0.0009285883819026789	0.01801334783544525	0.005074659163130803	0.0027239045584598956	0.004143906589243024	0.010978337780102324	0.004589191676645062	0.0032232898436856	0.014701764367128676	0.00557619697231151	0.000804355635158509	0.00011970639807408622	0.003301932627174882	14222.11943341286
3500000	-1225.285792323865	-76.36930357583222	-1148.9164887480329	307.5075534498739	0.0	19.083875096682036	18.731532359401243	0.05123074843762508	0.005968862491978196	0.11892523231183216	0.0024103916285040023	0.029259686419095307	0.036537751927773365	0.04988009378742253	0.0352711049880867	0.031271529498311204	0.04653925808271868	0.019538934522270384	0.004375155637950944	0.0019415970717902205	0.0019306578736263348	0.004823286360813215	0.0013178984662978958	0.0672301138334644	0.09810328137839022	0.12720292850738613	0.013054161885206651	0.03373160947112999	0.03217851150487346	0.004001908291926378	0.0049830507943699085	0.008882239482839458	0.005926836158345205	0.005224327880108249	0.013601576380594222	0.007566835568491619	0.002059978809702113	0.00023757153450719364	0.0003095704599392238	14222.11943341286
3600000	-1230.0046027733517	-79.04860403838781	-1150.955998734964	307.5075534498739	0.0	18.24389052552451	18.655564403693454	0.12490636643606076	0.033468266749465216	0.0690161866318622	0.01890690158413775	0.003778562863510616	0.046643543180659434	0.11200067049873179	0.031156971336060088	0.03020636662867195	0.03690622673886542	0.021530286161000955	0.008174568152120962	0.0006886285712792977	0.0017182988666348909	0.003413333693604741	0.0007112040263169183	0.10060884056169331	0.06728380067391146	0.11018482882248853	0.048660063482356006	0.05857589747261794	0.007665435899112496	0.021303927679956362	0.00303231781527174	0.015297310824363553	0.0029002499547525367	0.005261359338639776	0.012494944292560376	0.006840569886950027	0.00044876992402203793	0.0011838575913834136	0.0008341135592385985	14222.11943341286
