it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	tot_length
0	-9577.352892302404	-161.3008115401401	-9416.052080762263	307.83017130759487	0.0	1.1	1.1	0.44991129165296706	0.1303560829110588	0.4131811862150178	0.22646544327128948	0.24228855389580156	0.16258107834375393	0.5888993263383663	0.17313694656313483	0.4969479807315509	0.31778570013132545	0.14722300764855137	0.2888093990173779	1.0209823612957822	0.21743002544712375	0.23279821559238137	0.16053457808725063	0.4597598650039725	0.11847190210461105	0.24154515893282547	0.23473114952535468	0.6952438970848642	0.10176499015667662	0.5331186242308642	0.29141382001899835	0.292309467871145	0.9329682988858183	0.12078613159747353	0.1262190691708227	0.3571299582336427	0.43580712601811455	0.12107849098314731	0.2683220550431488	14198.354497176999
100000	-1237.2970346250913	-82.02445030959578	-1155.2725843154956	307.83017130759487	0.0	18.446008294237327	18.6384162261526	0.08924694444015485	0.2307856291438825	0.028739553332786154	0.03935142726091918	0.015524742218323574	0.05358308621596	0.07552338978846923	0.03330440192042926	0.03171635269390509	0.03843868837272864	0.021949811679861254	0.0051659847780465345	0.0016117313514592876	0.0014355619544936524	0.0021596160251128906	0.0008904230859404971	0.25872477960499407	0.03365566604408384	0.014637622692119996	0.04187915972360801	0.07428106323119636	0.017310696819325455	0.021428557621307933	0.008932674302977513	0.007570450948330185	0.0038163831657335467	0.003262196449518675	0.016443162386516608	0.00612326918860075	0.0029513763139113035	5.625188774948043e-05	0.0011941180919047688	14198.354497176999
200000	-1231.7122112936038	-75.76650479098207	-1155.9457065026218	307.83017130759487	0.0	17.746984429999376	18.644126177517013	0.07782793709347606	0.08392595224294248	0.08047817683284937	0.04198016093091349	0.016730223001536183	0.04420543559109019	0.044586000835526926	0.031659348359260826	0.03299468287117695	0.04144395247926563	0.018665018397283684	0.004710835159510429	0.0024553873567112953	0.00030479540178516234	0.0029888296373663265	0.0011384382829312393	0.08061968947340784	0.029235908381752558	0.010422751860676763	0.028581417776277207	0.02602509267379356	0.04043113163353237	0.024003598135831965	0.0050335647009741875	0.0067470563512952745	0.0011825751938081338	0.004580895820897921	0.014542507725143447	0.003697176205430798	0.00029685800073801305	0.002593744956957269	0.0011321734604158933	14198.354497176999
300000	-1237.2128236054962	-83.31984904632235	-1153.8929745591738	307.83017130759487	0.0	19.781318602281477	18.884610379725444	0.15885616876486675	0.23033039811921516	0.05792428958414386	0.006722807137070135	0.015624014295124763	0.03984430094641322	0.09307344341564722	0.039564380691787825	0.03352451566402804	0.03717089813332528	0.018073413074846795	0.006920250355720736	0.005027865320340486	0.0006418530719292113	0.005459665792836144	0.0021385991810950987	0.12360290254498725	0.10077622727121112	0.0003537568883122313	0.03981208851117575	0.09360203531862686	0.0853657006426565	3.8120779814913734e-05	0.00183452411390922	0.005549245457714529	0.0029234234832331367	0.0053237361135008016	0.016351456171025073	0.0031238839847969333	0.002591817699670601	0.0003929124071810632	0.0009220815438889987	14198.354497176999
400000	-1240.460290129763	-84.55975466888223	-1155.9005354608807	307.83017130759487	0.0	17.92964224064676	15.910970763982357	0.3411772830074945	0.08963881652820047	0.05416554675108643	0.043093021591235854	0.011881162713063144	0.02491311584775023	0.04992789621260812	0.02132862714604761	0.02520879626555078	0.04138152918979206	0.01885634266391261	0.004631604832792408	0.003469915423483489	0.0009432966740218801	0.004217048829503124	0.0024930964440354596	0.14033044576858572	0.16461230257794945	0.0029327992005523597	0.041531651580546634	0.0036632594204354697	0.06430228529810855	0.01748493368941391	0.00559648926418394	0.010364783515984292	0.005269145334547317	0.00252893455624888	0.013198168195239907	0.0020082615647061056	0.0005155984658165411	0.0003236522375678822	0.0006984848767528142	14198.354497176999
500000	-1241.4132487126774	-76.84714569086148	-1164.566103021816	307.83017130759487	0.0	17.96966227016205	18.732416753141003	0.0701362432233131	0.0476962785880842	0.10723683811590425	0.044374834911607146	0.025709749125018166	0.09750483863806214	0.06451945444507627	0.04480198472169023	0.03858929345292205	0.043837683275463946	0.02705751363427068	0.004909591192258387	0.0035847231967554194	0.000830966950883364	0.0055238247117989575	0.0010023673636546555	0.06622903786514735	0.03557663166465461	0.014870118083409536	0.0237699297946379	0.06548228931259828	0.01914252020028851	0.004455565738958239	0.008663066826416812	0.006593503315411025	0.0026625741406568005	0.009259069507345985	0.011988831256540693	0.008233291840697677	0.0007760455279826674	0.00073098436687865	0.006106161744048609	14198.354497176999
600000	-1234.4557280697525	-75.51571721694502	-1158.9400108528075	307.83017130759487	0.0	18.66416582507968	17.698328212645187	0.022635544736010312	0.09643785639528454	0.05331280302994638	0.051284396257974645	0.008787132314975958	0.08311161125339131	0.05250868131354494	0.04625996718570292	0.03555656352897319	0.04019230901170351	0.016831943446420614	0.0028068205170705463	0.005476892102060697	0.001153869893497453	0.0010742482293506453	0.0031501852787328764	0.022904039275272105	0.00857904583274708	0.03318770677782444	0.0058554335812081824	0.024983551716769678	0.08080699837742117	0.0015667570218869118	0.005810945518245424	0.007847228960363505	0.005130415413124465	0.002828521876727336	0.015591060468593619	0.005044043066378407	0.0006078765329079129	5.7785881300948e-05	0.000613306701293592	14198.354497176999
700000	-1237.7677151526132	-78.62857361050904	-1159.1391415421042	307.83017130759487	0.0	18.180187228115592	17.233947750541326	0.12633968435540402	0.046132756207384336	0.03265686991846457	0.01358982294788948	0.09934548480072963	0.10206087214758175	0.08761442900647541	0.035202652111953676	0.029280361633495882	0.043230246125705855	0.021691609536137833	0.005587091501843024	0.004129790369327406	0.003486371530549539	0.0034634996477002273	0.002173898251476504	0.1348440219968981	0.02856575297551098	0.04189700077684897	0.006292645531167946	0.02600807507791068	0.006837116479759054	0.0037850706524756423	0.007988300154918616	0.003992196342308487	0.002334104784853805	0.0041742529269113635	0.01145088523907011	0.004051390915986534	0.0026459807082986815	0.0013077088982879012	0.00216437445928969	14198.354497176999
800000	-1228.5079747957748	-74.93430088616519	-1153.5736739096096	307.83017130759487	0.0	18.48782705097656	18.02799006062999	0.16151074209643382	0.0003392125169241542	0.021727659182819655	0.10346907358569127	0.02942955292553471	0.026486764021561793	0.06558339842216547	0.03758039943958925	0.037665602960994055	0.027266180348259048	0.02244359367026683	0.004614546833587068	0.00315604926146648	0.0016514610438549053	0.005094105191715342	0.0013003840219113674	0.03532974768592305	0.02104073720632006	0.005711137313621771	0.014638918121118673	0.00699378168719562	0.010528378937530395	0.0005498520908114448	0.006167794427893858	0.005880261962400408	0.002253568156708731	0.005434976096720805	0.01834782811807518	0.0021939127283654874	0.0023783422977688767	4.6937559406881164e-05	0.002210354542958745	14198.354497176999
900000	-1230.6496686698142	-72.56278963785213	-1158.086879031962	307.83017130759487	0.0	19.92241591013958	19.08359619285225	0.03965844900495642	0.10193749566026075	0.026699007064718363	0.014610934251622755	0.03751758827068374	0.06356639591685219	0.05973489613235615	0.04434502419049805	0.029119557174815517	0.03654610466049434	0.020723157115259058	0.002299900506651406	0.001567798760886472	0.00037976468091517005	0.003202088181168889	0.0026862925732126226	0.04221602958442352	0.022037571347277792	0.0016196546817672307	0.04087431683925239	0.025922994443959232	0.0008948758675954851	0.0031669790617150032	0.0058479057679837595	0.007891509456370979	0.0027783610378925828	0.00568125773176191	0.01854689902030755	0.006624023998074346	0.0010088715876792537	0.002819720564440411	0.0026956660322699617	14198.354497176999
