it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	tot_length
2400000	-1245.24211731316	-74.30616191458061	-1170.9359553985794	311.5201670996599	0.0	17.561565305652103	19.90664238636933	0.029049817291153322	0.008531408822876608	0.059284099291442176	0.05980595995645787	0.049905253174007236	0.13066458823273427	0.06814624824538387	0.024395496304031178	0.02649796398236216	0.035471923109522546	0.02410589491603383	0.011014009786512773	0.0033805790145616963	0.0007139015209811639	0.002373180348791173	0.004567190315678933	0.01893362059785967	0.08003628048539271	0.06871125307255357	0.006198435957720777	0.01148426602019157	0.003243725018632011	0.014638147993881676	0.0023700006709647006	0.0026323733619347898	0.0058345233001560965	0.010544775441389763	0.012253438978258162	0.003927609313830007	0.0003401836461970853	0.00325999815610061	0.0004983613741464857	14290.05780615383
2500000	-1242.7999875321088	-82.73950343106402	-1160.0604841010447	311.5201670996599	0.0	15.617000667650803	18.785380868374325	0.30240471787308576	0.0120162617896329	0.08623194097127529	0.07710199936071604	0.031959159127541964	0.06734581683570089	0.047346571421467594	0.03413265287849788	0.03782961159829389	0.04576054853744806	0.019918495951701677	0.0071118399693304085	0.002531030643911257	0.00040435437619191936	0.0032543775861660004	0.0004729924430856426	0.06197435774206392	0.17601701815724471	0.008710228417089379	0.07155276445524023	0.010482716081576419	0.02966477479877939	0.009637951148806776	0.0033758024327957105	0.013311637312422835	0.0034864735178556363	0.004043841439842865	0.009500823784678558	0.010224368382444008	0.00019258678154640403	0.00048472887183540717	0.00046789805607636893	14290.05780615383
2600000	-1240.9453792110467	-80.5378330708186	-1160.407546140228	311.5201670996599	0.0	19.840871626187617	16.512103339344915	0.09306038913444598	0.04645832357680586	0.13359981374938742	0.033148172127826975	0.0002641244168846773	0.11934037555678158	0.09699535567077744	0.029094646767013555	0.05101741376636936	0.04435481358697702	0.021042096354056437	0.004987114850203784	0.000998675810091039	0.0013348899835053715	0.0022304452941515752	0.000651862216697017	0.0951768966389962	0.0712046018969576	0.05489590101091968	0.02790537254343079	0.025981576473801626	0.04097382671683941	0.012097775019545296	0.0035689181966274716	0.0032149725917392505	0.0032748331872850525	0.005369696397340075	0.007657681490265653	0.011976007824147	0.0005498942392350508	0.0009359026931486138	0.0005230555669531274	14290.05780615383
2700000	-1252.8307162001174	-78.87963186354611	-1173.9510843365713	311.5201670996599	0.0	17.17952292039022	18.612062203423772	0.18899417045550543	0.03371703058266615	0.0035559595967177525	0.10769630048250214	0.008746681309317373	0.04018017206774385	0.0635116534610391	0.023144865863112683	0.03589296562794921	0.04142434786286047	0.016293033191482884	0.008385750623655841	0.0017477447688699422	0.0011370939007647471	0.003775726762223368	0.004846521104085494	0.21008049954934044	0.03817081001233845	0.004309320715211884	0.051921884850279765	0.002727547147770732	0.04629074184359872	0.0038085944881465035	0.0045021912445149526	0.0025375186205305127	0.006517007398292554	0.006119413115046302	0.013620250528827467	0.00947983759410212	0.006137024854123799	0.0005526546559609114	0.004276900231497673	14290.05780615383
2800000	-1229.7165743280054	-75.78157585318243	-1153.934998474823	311.5201670996599	0.0	16.07290798909656	19.701011983178176	0.06854553719053869	0.06495823290830774	0.059919625444456386	0.023512157147953138	0.004541206112626383	0.04971283336414323	0.0737409504862374	0.03723175879457965	0.03620092990938179	0.03996395730380014	0.018406389011634255	0.006174755734432297	0.002385411790474524	0.0013552569679425271	0.0028806679389196035	0.0021334370486111543	0.09219556321852235	0.033675166582667386	0.007062842557940138	0.0028910301753015772	0.11076873456401926	0.01812556069206257	0.0017493881691109782	0.01075795057293938	0.006254899537040854	0.004029902566104318	0.006910504851734119	0.013159057428645373	0.006101513012955121	0.0006202259457172918	0.0012309512554969856	0.0018735195148383524	14290.05780615383
2900000	-1231.0110560052956	-72.91285906382448	-1158.098196941471	311.5201670996599	0.0	19.780222505992658	16.32424186147662	0.08617205348784886	0.003301232385454316	0.042074627983865416	0.04070699213108512	0.015948621432152567	0.02379658314935102	0.05941688347940081	0.02352747644459727	0.033683222595014946	0.03795994331281977	0.021009385971308785	0.008658494544901712	0.0022405030867016567	0.0005930397221995024	0.0055820505743000145	0.0021628351889873	0.06583022379984917	0.000356252586594347	0.016199294425783738	0.008563096775749221	0.004349017251533615	0.02243037814145359	0.005657838294698116	0.007768878737004297	0.009766813278457733	0.004060981271027624	0.006816676861606725	0.015929329258901732	0.005240679769956364	0.0007644057323106202	0.0018235288802627388	0.00137731028788492	14290.05780615383
3000000	-1240.4937246265765	-79.05696712394989	-1161.4367575026267	311.5201670996599	0.0	17.28714215401529	18.969298353727893	0.15285306065224882	0.0050046336981344934	0.05885870630806869	0.019288904992823992	0.031611048198037596	0.0028722604337843276	0.09488764327802576	0.028220059724262947	0.0263469396705127	0.0418380115719747	0.013791711749028653	0.011181604600964052	0.001640563413179499	0.000347540524932242	0.0034000917335112344	0.0014900225708337593	0.04467868809813719	0.27872876032801897	0.05728121321818406	0.03245302048561062	0.005114038464319087	0.01745043744076972	0.00546145378021092	0.004786251347572407	0.004686268049556795	0.00762679043543316	0.009613007206670682	0.011785172124578813	0.007843152770858012	0.00033508194319463447	0.0005576246998518996	0.002407730681646392	14290.05780615383
3100000	-1244.0931908813307	-88.52248470081295	-1155.5707061805176	311.5201670996599	0.0	18.844626428953532	19.13314555975742	0.049859305475651525	0.16374769387353616	0.07741859360323049	0.008321312598790749	0.05409276621485921	0.07056105498651861	0.12326251348197736	0.03702372606797358	0.03904079083933677	0.03290958741012002	0.020070658566321932	0.005366862679156899	0.004130356578072543	0.0012795710593646841	0.003324986221693728	0.0014646870204115439	0.6548296922672658	0.053076596621293715	0.030593117669976945	0.01357750272629784	0.04572855761278591	0.01720331235276288	0.003260524620513659	0.007169218689616048	0.0061157847749433855	0.0031554183878239267	0.004832268096786002	0.012636531697870676	0.005780076273094926	9.219411237025433e-05	0.0005261364532555609	0.0003903021269859509	14290.05780615383
3200000	-1237.7976006823396	-77.38039835036305	-1160.4172023319766	311.5201670996599	0.0	19.70214097417924	19.5588234712532	0.18639228755917966	0.06434418571331282	0.0426812882488846	0.028927897392795165	0.05179269924402568	0.08252083999495526	0.06956942273650099	0.024273898534045213	0.04642151518543289	0.041643033706046585	0.01768139430126452	0.007529032318005313	0.0009197469244060142	0.0007792881934139547	0.0020809149762036835	0.0014564690843497459	0.03922002431100294	0.07251000667376022	0.010757295827665945	0.030839719237012883	0.10144958825350081	0.005042573213638844	0.012488085127511105	0.008328270489651075	0.011509239813944873	0.0011631196150030253	0.010316855194626684	0.014489009519279668	0.005960166169520051	0.001159388244114513	0.00048779875495943785	0.0011445893894189284	14290.05780615383
3300000	-1243.1713699633508	-82.93402504290245	-1160.2373449204483	311.5201670996599	0.0	16.544482509457247	16.700436935472208	0.19071206636361973	0.02595708008167216	0.15033249550828076	0.020257282156089795	0.0021293775782614643	0.0838720211224214	0.09298843803234577	0.04265613173820063	0.029584101481799324	0.04067488966159364	0.021880577711938486	0.008743255509266301	0.005464405780607117	0.00044614463400741324	0.004253306493751662	0.000977058570169528	0.09136630109576736	0.02899712689890309	0.06404262413732431	0.05619040939810616	0.06809959059821438	0.0792906620622705	0.00019527603524983311	0.00935131635338674	0.008691023761951237	0.005993998634012049	0.00934904304386226	0.013250090154385484	0.006729336532095481	0.00117900488965968	0.0004298451989720607	0.0009110367882820432	14290.05780615383
3400000	-1239.532868946856	-82.84798686934715	-1156.684882077509	311.5201670996599	0.0	16.54298312600669	17.82220931035317	0.11474355777635781	0.02610389002975357	0.2555279447962339	0.018827803255788703	0.0019700277604590413	0.023560860866930527	0.08126810616339357	0.0352377144776687	0.030390314178523035	0.045559379299261966	0.020209248335622453	0.009625230961452381	0.002627295491042679	0.0009491535850320581	0.0035377029666860812	0.0008777544447647169	0.09254042736231405	0.16028287437753996	0.008713460018108382	0.1010995740994451	0.07951752203952032	0.02389608662690183	0.0032361374197011172	0.01108089005251785	0.00324228180289951	0.004736243110473636	0.010259245066694863	0.00956980756668153	0.0058649029901056094	0.000696502508994179	0.0004905731020066882	0.0019046374897343662	14290.05780615383
3500000	-1228.4804970130986	-74.3583343377215	-1154.122162675377	311.5201670996599	0.0	19.887604197668797	19.268824343813616	0.11307161748893939	0.008335179948673123	0.0942256186798743	0.01486675881445547	0.011914895592393957	0.04049039623823898	0.1031462957722466	0.01669244267670202	0.021498872993544492	0.045871015000357285	0.019517341903562194	0.007731529695216985	0.0014707130147592995	0.0005044831620437909	0.002662873863175505	0.00033591012958133435	0.1414361164913675	0.03750478845766483	0.004493334234388495	0.012005892412571842	0.019551488686731556	0.02168540384494291	0.0074371086311722	0.007079650305744895	0.0069824915851690065	0.005415714877879791	0.006752992924446666	0.012120052378223719	0.0078007228764071825	0.0024744145686226033	0.00024001169724313502	0.0007530868113408033	14290.05780615383
3600000	-1232.4952358783878	-78.68563853017561	-1153.8095973482123	311.5201670996599	0.0	19.05607427883606	19.824992306043796	0.05244350533401268	0.02869070724531411	0.27504518243126835	0.03979477034912526	0.004018773337902041	0.03529586564488728	0.07352728462221364	0.0210473728364074	0.03246684866422543	0.037462785663367505	0.020343214794009908	0.004954637803380104	0.001543793655914242	0.0003443917657468542	0.0014574503767163067	0.0007957988905852617	0.15055999068153708	0.1150875042331727	0.012325858151745615	0.00985137937952402	0.050554941716561115	0.010547946218626005	0.007400328114666673	0.012703595071422468	0.0018524744361508793	0.003499000360951065	0.0085379350374839	0.01056748243779907	0.007207206361501604	0.0007106246096203328	0.001596274588575605	0.00080328474164699	14290.05780615383
